index,temperature,pct_old1919,BFS_NUMMER,pct_old1919_norm,temperature_norm,temperature_norm_inv,old_q,tmp_q,bi_class,bi_color
105,7.79136962890625,17.92,172,0.19790932581630258,0.7043877736495735,0.2956122263504265,1,2,1-2,#d7a0a0
106,6.788700450550426,38.19,173,0.4359877848249941,0.620416769947743,0.379583230052257,3,1,3-1,#64abbd
107,7.741279602050781,19.36,176,0.21482264505520318,0.7001928607896784,0.29980713921032165,2,2,2-2,#9a8b92
108,7.357877458844866,27.18,177,0.3066713648108997,0.6680839025396338,0.3319160974603662,2,2,2-2,#9a8b92
109,7.119365985576923,24.71,178,0.2776603241719521,0.6481091708563946,0.35189082914360537,2,1,2-1,#a5c9d2
110,7.2933197021484375,28.37,180,0.32064834390415786,0.6626773539555564,0.3373226460444436,2,2,2-2,#9a8b92
111,6.9751136779785154,32.0,181,0.3632840028188865,0.636028405518413,0.363971594481587,3,1,3-1,#64abbd
112,7.086494445800781,44.73,182,0.5128024430350011,0.645356262671111,0.354643737328889,3,1,3-1,#64abbd
113,8.211216853215145,8.44,191,0.08656330749354005,0.7395489151184442,0.26045108488155577,1,3,1-3,#c75a5a
114,7.757870992024739,21.93,192,0.2450082217524078,0.7015823476702927,0.2984176523297073,2,2,2-2,#9a8b92
115,8.080806732177734,6.72,193,0.06636128729151984,0.7286273978395891,0.2713726021604109,1,3,1-3,#c75a5a
116,8.22922134399414,9.96,194,0.10441625557904628,0.7410567456117797,0.2589432543882203,1,3,1-3,#c75a5a
117,7.838983263288226,12.36,195,0.132605120977214,0.70837529491307,0.29162470508692995,1,2,1-2,#d7a0a0
118,8.229233877999443,26.12,196,0.2942212825933756,0.7410577953029723,0.25894220469702767,2,3,2-3,#8f4e51
119,8.25477663675944,4.93,197,0.04533709184871975,0.7431969366435965,0.25680306335640346,1,3,1-3,#c75a5a
120,8.053841224083534,17.44,198,0.19227155273666902,0.7263691048463679,0.27363089515363215,1,3,1-3,#c75a5a
121,8.033264747032753,9.89,199,0.10359408033826639,0.7246458770181873,0.2753541229818127,1,3,1-3,#c75a5a
122,8.125547409057617,10.57,200,0.1115809255344139,0.7323743161901298,0.2676256838098702,1,3,1-3,#c75a5a
123,8.226861681256976,45.58,211,0.5227859995301856,0.740859129835096,0.25914087016490395,3,3,3-3,#574249
124,7.474184036254883,16.31,213,0.17899929527836503,0.6778242837671276,0.32217571623287244,1,2,1-2,#d7a0a0
125,7.85187258039202,37.32,214,0.42576932111815835,0.7094547425689874,0.29054525743101256,3,2,3-2,#5d7783
126,7.638204574584961,22.35,215,0.24994127319708717,0.6915605883515331,0.3084394116484669,2,2,2-2,#9a8b92
127,7.947376251220703,21.15,216,0.23584684049800328,0.7174529330687135,0.2825470669312865,2,2,2-2,#9a8b92
128,8.206385612487793,30.14,218,0.34143763213530653,0.7391443109461426,0.26085568905385736,2,3,2-3,#8f4e51
129,7.5738420486450195,19.85,219,0.22057787174066246,0.6861703898487483,0.31382961015125166,2,2,2-2,#9a8b92
130,7.327380657196045,39.19,220,0.447733145407564,0.6655298726567701,0.3344701273432299,3,2,3-2,#5d7783
131,7.998465855916341,8.44,221,0.08656330749354005,0.7217315580405685,0.27826844195943146,1,3,1-3,#c75a5a
132,7.857463073730469,21.86,223,0.2441860465116279,0.7099229322241115,0.2900770677758885,2,2,2-2,#9a8b92
133,7.999859619140625,21.24,224,0.23690392295043455,0.7218482821798881,0.27815171782011194,2,3,2-3,#8f4e51
134,8.039346059163412,19.62,225,0.21787643880667137,0.725155171503805,0.27484482849619496,2,3,2-3,#8f4e51
135,6.980397033691406,53.69,226,0.6180408738548273,0.6364708731754449,0.36352912682455507,3,1,3-1,#64abbd
136,7.969412485758464,8.46,227,0.08679821470519146,0.7192984118885363,0.28070158811146373,1,2,1-2,#d7a0a0
137,6.774363926478794,35.88,228,0.4088560018792577,0.6192161223743684,0.3807838776256316,3,1,3-1,#64abbd
138,7.8491946361104,24.4,230,0.2740192623913554,0.709230471519234,0.290769528480766,2,2,2-2,#9a8b92
139,7.298609806941106,28.15,231,0.31806436457599246,0.6631203868309228,0.3368796131690772,2,2,2-2,#9a8b92
140,7.6751047770182295,15.62,241,0.1708949964763918,0.6946508868288468,0.3053491131711532,1,2,1-2,#d7a0a0
141,7.8396689675071025,12.78,242,0.13753817242189334,0.7084327209043587,0.2915672790956413,1,2,1-2,#d7a0a0
142,8.283551788330078,13.48,243,0.14575992482969227,0.7456067826937375,0.2543932173062625,1,3,1-3,#c75a5a
143,8.122936248779297,1.22,244,0.0017618040873854817,0.732155638131474,0.267844361868526,1,3,1-3,#c75a5a
144,8.012635231018066,5.19,245,0.04839088560018793,0.7229182073111391,0.2770817926888609,1,3,1-3,#c75a5a
145,7.808195114135742,5.92,246,0.056964998825463936,0.7057968654148231,0.2942031345851769,1,2,1-2,#d7a0a0
146,8.3277219136556,10.23,247,0.10758750293634015,0.7493059187969353,0.2506940812030647,1,3,1-3,#c75a5a
147,7.6120859781901045,3.85,248,0.032652102419544284,0.6893732220677151,0.3106267779322849,1,2,1-2,#d7a0a0
148,8.0924711227417,8.32,249,0.08515386422363166,0.7296042610008089,0.2703957389991911,1,3,1-3,#c75a5a
149,8.133012771606445,6.71,250,0.06624383368569414,0.7329995213921597,0.26700047860784026,1,3,1-3,#c75a5a
150,8.090165456136068,14.49,251,0.15762273901808785,0.7294111672633569,0.27058883273664314,1,3,1-3,#c75a5a
151,8.116620551215277,24.57,261,0.27601597369039227,0.731626714459563,0.26837328554043705,2,3,2-3,#8f4e51
152,8.11646948920356,32.26,291,0.3663377965703547,0.7316140633987556,0.26838593660124443,3,3,3-3,#574249
153,7.850298101251775,47.42,292,0.5443974630021142,0.7093228839295,0.29067711607049995,3,2,3-2,#5d7783
154,7.300383213588169,29.33,293,0.33192389006342493,0.6632689051451783,0.33673109485482167,2,2,2-2,#9a8b92
155,7.162728627522786,34.01,294,0.386892177589852,0.6517406822720822,0.34825931772791785,3,2,3-2,#5d7783
156,7.576682255185884,28.13,295,0.3178294573643411,0.6864082499516668,0.3135917500483332,2,2,2-2,#9a8b92
157,7.614862615411932,21.55,296,0.24054498473103125,0.6896057584011994,0.3103942415988006,2,2,2-2,#9a8b92
158,6.444491478704637,47.35,297,0.5435752877613342,0.5915901405140327,0.4084098594859673,3,1,3-1,#64abbd
159,7.735569201017681,20.81,298,0.2318534178999295,0.6997146291688802,0.30028537083111984,2,2,2-2,#9a8b92
160,8.371538798014322,19.29,301,0.21400046981442328,0.752975471864002,0.24702452813599796,2,3,2-3,#8f4e51
161,8.485799407958984,31.82,302,0.36116983791402396,0.762544508499166,0.237455491500834,2,3,2-3,#8f4e51
162,7.896839396158854,29.35,303,0.33215879727507636,0.71322059947845,0.28677940052155004,2,2,2-2,#9a8b92
163,8.464962005615234,32.1,304,0.3644585388771435,0.7607994288386815,0.23920057116131854,3,3,3-3,#574249
164,8.506974356515068,28.12,305,0.3177120037585154,0.7643178567998535,0.23568214320014647,2,3,2-3,#8f4e51
165,8.349685668945312,6.53,306,0.06412966878083157,0.7511453276633402,0.2488546723366598,1,3,1-3,#c75a5a
166,6.917599995930989,16.89,307,0.18581160441625558,0.6312117803419633,0.36878821965803665,1,1,1-1,#e7e7e7
167,7.903170994349888,44.03,309,0.5045806906272022,0.7137508547875936,0.2862491452124064,3,2,3-2,#5d7783
168,7.622826894124349,36.61,310,0.4174301151045337,0.6902727465680637,0.3097272534319363,3,2,3-2,#5d7783
169,7.495513916015625,27.79,311,0.3138360347662673,0.6796106071637297,0.3203893928362703,2,2,2-2,#9a8b92
170,7.5669197082519535,29.57,312,0.3347427766032417,0.6855906613766668,0.3144093386233332,2,2,2-2,#9a8b92
171,7.675899852405895,17.05,321,0.18769086210946676,0.6947174723784597,0.3052825276215403,1,2,1-2,#d7a0a0
172,6.727744293212891,38.26,322,0.436809960065774,0.6153118461863155,0.3846881538136845,3,1,3-1,#64abbd
173,7.601961135864258,30.95,323,0.35095137420718814,0.6885252921714173,0.31147470782858266,2,2,2-2,#9a8b92
174,7.386198861258371,45.61,324,0.5231383603476627,0.6704557482473129,0.3295442517526871,3,2,3-2,#5d7783
175,7.0734710693359375,50.0,325,0.5747004933051445,0.6442655878833081,0.3557344121166919,3,1,3-1,#64abbd
176,6.661169264051649,42.51,326,0.486727742541696,0.6097363561435128,0.39026364385648715,3,1,3-1,#64abbd
177,7.44487160130551,14.65,329,0.15950199671129903,0.6753694415950768,0.32463055840492316,1,2,1-2,#d7a0a0
178,7.313404083251953,18.64,331,0.20636598543575288,0.6643593699947428,0.33564063000525723,2,2,2-2,#9a8b92
179,6.884432373046875,35.09,332,0.3995771670190275,0.6284340759464319,0.37156592405356814,3,1,3-1,#64abbd
180,7.057290818956163,28.35,333,0.3204134366925065,0.6429105329021981,0.35708946709780187,2,1,2-1,#a5c9d2
181,6.375264644622803,45.24,335,0.5187925769321118,0.5857925685267458,0.41420743147325423,3,1,3-1,#64abbd
182,6.650859355926514,47.06,336,0.540169133192389,0.6088729274553378,0.39112707254466217,3,1,3-1,#64abbd
183,7.6182206471761065,18.35,337,0.20295983086680763,0.689886985054803,0.31011301494519705,2,2,2-2,#9a8b92
184,6.941813786824544,27.14,338,0.3062015503875969,0.6332396239903462,0.36676037600965383,2,1,2-1,#a5c9d2
185,6.4805342356363935,40.87,339,0.4674653511862814,0.5946086301026962,0.40539136989730384,3,1,3-1,#64abbd
186,7.034835338592529,29.45,340,0.3333333333333333,0.641029943306502,0.358970056693498,2,1,2-1,#a5c9d2
187,7.713430023193359,25.0,341,0.28106647874089735,0.6978605291095864,0.3021394708904136,2,2,2-2,#9a8b92
188,7.486354827880859,18.39,342,0.2034296452901104,0.6788435567344635,0.3211564432655365,2,2,2-2,#9a8b92
189,6.673991394042969,49.03,344,0.5633074935400517,0.6108101770489605,0.38918982295103954,3,1,3-1,#64abbd
190,7.740577152797154,23.04,345,0.25804557199906036,0.7001340324441483,0.2998659675558517,2,2,2-2,#9a8b92
191,7.451840082804362,28.99,351,0.32793046746535115,0.6759530342678822,0.3240469657321178,2,2,2-2,#9a8b92
192,6.727518208821615,10.83,352,0.11463471928588208,0.6152929121912686,0.3847070878087314,1,1,1-1,#e7e7e7
193,7.423556327819824,4.21,353,0.036880432229269434,0.6735843414370095,0.3264156585629905,1,2,1-2,#d7a0a0
194,7.211973923903245,18.11,354,0.20014094432699084,0.6558648510945866,0.3441351489054134,2,2,2-2,#9a8b92
195,7.002464438384434,11.71,355,0.12497063659854359,0.6383189624168103,0.3616810375831897,1,1,1-1,#e7e7e7
196,7.391979217529297,8.5,356,0.08726802912849424,0.6709398384420666,0.3290601615579334,1,2,1-2,#d7a0a0
197,6.46763200026292,48.19,357,0.553441390650693,0.593528100574418,0.40647189942558204,3,1,3-1,#64abbd
198,7.305255889892578,11.73,358,0.12520554381019497,0.6636769794420928,0.3363230205579072,1,2,1-2,#d7a0a0
199,6.502950032552083,24.63,359,0.2767206953253465,0.5964858963101539,0.4035141036898461,2,1,2-1,#a5c9d2
200,7.3206098284040175,22.24,360,0.24864928353300444,0.6649628328974627,0.3350371671025373,2,2,2-2,#9a8b92
201,7.431409200032552,8.06,361,0.0821000704721635,0.6742419995917425,0.32575800040825753,1,2,1-2,#d7a0a0
202,7.454654693603516,1.22,362,0.0017618040873854817,0.676188750792272,0.32381124920772797,1,2,1-2,#d7a0a0
203,7.358405431111653,6.2,363,0.060253699788583505,0.6681281188795053,0.3318718811204947,1,2,1-2,#d7a0a0
204,7.9397743626644735,21.27,371,0.23725628376791166,0.7168162941594147,0.2831837058405853,2,2,2-2,#9a8b92
205,6.687496185302734,11.29,372,0.12003758515386422,0.6119411691063066,0.3880588308936934,1,1,1-1,#e7e7e7
206,8.004621124267578,15.79,381,0.1728917077754287,0.722247046172312,0.27775295382768805,1,3,1-3,#c75a5a
207,8.327173233032227,20.37,382,0.22668545924359879,0.7492599681846586,0.25074003181534144,2,3,2-3,#8f4e51
208,8.282004616477273,21.56,383,0.2406624383368569,0.7454772109703978,0.25452278902960224,2,3,2-3,#8f4e51
209,8.130925178527832,33.62,385,0.3823114869626497,0.7328246907601664,0.26717530923983357,3,3,3-3,#574249
210,8.481265258789062,20.86,386,0.232440685929058,0.7621647849921999,0.23783521500780014,2,3,2-3,#8f4e51
211,8.01749356587728,10.98,387,0.11639652337326756,0.7233250805483484,0.27667491945165157,1,3,1-3,#c75a5a
212,7.854120526994977,31.96,388,0.36281418839558377,0.7096430024024332,0.29035699759756683,3,2,3-2,#5d7783
213,8.532244682312012,50.0,389,0.5747004933051445,0.7664341825699557,0.23356581743004434,3,3,3-3,#574249
214,8.351798248291015,16.67,390,0.1832276250880902,0.7513222508319063,0.2486777491680937,1,3,1-3,#c75a5a
215,7.818528311593192,38.5,391,0.43962884660559076,0.7066622445255824,0.29333775547441765,3,2,3-2,#5d7783
216,7.6862538655598955,16.24,392,0.17817712003758512,0.6955845947510744,0.30441540524892563,1,2,1-2,#d7a0a0
217,8.252180735270182,33.65,393,0.38266384778012685,0.7429795364698708,0.2570204635301292,3,3,3-3,#574249
218,7.936392211914063,41.06,394,0.4696969696969697,0.7165330476018127,0.2834669523981873,3,2,3-2,#5d7783
219,7.527201970418294,15.53,401,0.16983791402396053,0.6822644014470184,0.3177355985529816,1,2,1-2,#d7a0a0
220,7.3233083089192705,40.14,402,0.4588912379610054,0.66518882380476,0.33481117619524003,3,2,3-2,#5d7783
221,7.320948600769043,22.04,403,0.24630021141649047,0.6649912042248474,0.33500879577515263,2,2,2-2,#9a8b92
222,7.19413096110026,22.63,404,0.2532299741602067,0.6543705481600554,0.34562945183994465,2,2,2-2,#9a8b92
223,7.405813852945964,27.68,405,0.31254404510218464,0.6720984541119842,0.3279015458880158,2,2,2-2,#9a8b92
224,6.634246826171875,41.21,406,0.4714587737843552,0.6074816701716433,0.39251832982835666,3,1,3-1,#64abbd
225,6.643211364746094,56.45,407,0.6504580690627203,0.6082324275680513,0.3917675724319487,3,1,3-1,#64abbd
226,7.477834701538086,34.55,408,0.3932346723044397,0.6781300177366435,0.3218699822633565,3,2,3-2,#5d7783
227,7.469090270996094,23.47,409,0.2630960770495654,0.6773976938303516,0.32260230616964836,2,2,2-2,#9a8b92
228,7.560050010681152,38.36,410,0.437984496124031,0.6850153416075939,0.3149846583924061,3,2,3-2,#5d7783
229,7.512214660644531,28.57,411,0.32299741602067183,0.6810092522196761,0.3189907477803239,2,2,2-2,#9a8b92
230,7.32270982530382,11.55,412,0.1230913789053324,0.6651387023180589,0.33486129768194106,1,2,1-2,#d7a0a0
231,7.542873806423611,23.98,413,0.26908621094667606,0.6835768780121949,0.3164231219878051,2,2,2-2,#9a8b92
232,6.872833251953125,27.84,414,0.3144233027953958,0.6274626789380005,0.37253732106199955,2,1,2-1,#a5c9d2
233,7.416239166259766,21.21,415,0.2365515621329575,0.6729715476923628,0.3270284523076372,2,2,2-2,#9a8b92
234,6.788734436035156,35.22,418,0.40110406389476155,0.6204196161459963,0.3795803838540037,3,1,3-1,#64abbd
235,7.467987060546875,16.37,420,0.17970401691331925,0.6773053027499085,0.3226946972500915,1,2,1-2,#d7a0a0
236,7.257610321044922,63.64,421,0.7349072116513977,0.6596867837479926,0.3403132162520074,3,2,3-2,#5d7783
237,7.359945297241211,42.86,422,0.4908386187455955,0.6682570787670301,0.3317429212329699,3,2,3-2,#5d7783
238,7.578910827636719,30.91,423,0.35048155978388534,0.6865948872489513,0.31340511275104865,2,2,2-2,#9a8b92
239,6.7658233642578125,48.77,424,0.5602536997885835,0.618500871923517,0.381499128076483,3,1,3-1,#64abbd
