,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Untereggen,0,3,4,1,0,0,0,0,1,17
Au (SG),2,9,50,7,0,27,0,0,3,17
Balgach,1,17,63,17,1,53,0,0,2,17
Berneck,0,8,23,5,1,35,0,0,2,17
Diepoldsau,1,12,53,7,0,6,0,7,5,17
Rheineck,0,12,41,6,0,47,1,0,1,17
St. Margrethen,2,13,100,13,0,72,0,3,1,17
Thal,0,13,46,26,0,37,0,0,2,17
Widnau,0,4,49,19,0,30,0,1,1,17
Altstätten,1,42,59,29,7,36,1,14,2,17
Eichberg,0,6,11,3,0,1,0,0,0,17
Marbach (SG),0,8,7,5,0,11,0,0,0,17
Oberriet (SG),4,54,63,16,1,11,0,0,1,17
Rebstein,0,5,28,5,0,48,0,2,3,17
Rüthi (SG),0,15,27,7,0,1,0,1,2,17
Buchs (SG),3,24,118,17,1,1,0,46,4,17
Gams,0,24,10,7,0,3,0,7,1,17
Grabs,0,50,26,13,0,15,0,26,3,17
Sennwald,1,33,36,7,0,13,6,0,3,17
Sevelen,0,17,38,13,0,5,0,0,5,17
Wartau,0,46,59,16,0,22,1,3,0,17
Bad Ragaz,1,28,78,20,0,0,1,9,9,17
Flums,2,127,104,10,0,2,0,0,5,17
Mels,0,86,88,14,0,14,3,7,4,17
Pfäfers,0,34,18,6,0,0,0,0,1,17
Quarten,1,38,38,11,0,0,0,1,5,17
Sargans,0,5,63,14,2,5,0,0,2,17
Vilters-Wangs,1,34,28,6,0,2,0,0,1,17
Walenstadt,2,42,54,19,0,1,12,1,11,17
Amden,0,22,17,4,0,0,0,2,1,17
Benken (SG),0,8,28,7,0,1,0,0,3,17
Kaltbrunn,1,15,15,0,0,18,0,0,1,17
Schänis,1,25,18,0,0,2,1,2,1,17
Weesen,0,7,31,8,0,1,1,0,4,17
Schmerikon,2,3,15,1,0,22,0,0,2,17
Uznach,0,7,36,18,0,37,0,0,0,17
Rapperswil-Jona,1,11,72,120,1,170,1,0,6,17
Gommiswald,0,19,10,6,0,0,0,1,0,17
Eschenbach (SG),1,55,48,9,0,10,0,0,3,17
Ebnat-Kappel,0,23,13,12,0,36,1,1,3,17
Wildhaus-Alt St. Johann,1,29,42,9,3,2,0,9,11,17
Nesslau,0,64,32,23,1,0,0,19,6,17
Lichtensteig,0,2,23,4,0,21,0,1,0,17
Wattwil,0,53,69,19,0,51,0,9,9,17
Kirchberg (SG),2,53,43,26,0,59,0,10,6,17
Lütisburg,0,17,9,3,0,2,0,0,2,17
Mosnang,0,17,17,9,0,0,0,0,1,17
Bütschwil-Ganterschwil,0,25,23,15,0,22,0,0,3,17
Neckertal,1,58,40,21,0,1,0,2,3,17
Degersheim,0,8,16,6,0,30,0,2,2,17
Flawil,1,32,136,42,0,170,0,2,7,17
Jonschwil,0,10,8,4,0,6,0,0,1,17
Oberuzwil,0,10,25,16,0,25,0,2,4,17
Uzwil,0,6,32,30,0,110,0,0,1,17
Niederbüren,0,12,7,1,0,0,0,0,2,17
Niederhelfenschwil,0,9,16,8,0,1,0,0,1,17
Oberbüren,0,8,21,7,0,3,0,0,0,17
Zuzwil (SG),0,3,15,4,0,7,0,0,3,17
Wil (SG),1,9,105,19,1,75,1,1,2,17
Andwil (SG),0,2,10,4,0,0,0,0,1,17
Gaiserwald,2,37,43,27,0,11,0,13,10,17
Gossau (SG),0,6,33,18,0,12,0,0,2,17
Waldkirch,0,6,18,8,0,0,0,1,2,17
Vaz/Obervaz,0,16,43,9,0,0,0,2,27,18
Lantsch/Lenz,0,4,6,1,0,0,0,0,1,18
Schmitten (GR),0,2,6,4,0,0,0,0,7,18
Albula/Alvra,0,17,24,9,0,0,0,0,10,18
Surses,0,33,21,7,1,0,1,0,12,18
Bergün Filisur,1,18,8,3,0,0,0,4,4,18
Brusio,0,17,6,2,1,0,0,0,21,18
Poschiavo,1,55,29,14,0,0,0,0,17,18
Falera,0,1,0,0,0,0,0,0,1,18
Laax,0,4,3,0,0,0,0,0,0,18
Sagogn,0,2,4,1,0,0,0,0,1,18
Schluein,0,4,2,2,0,0,1,0,4,18
Vals,0,13,7,2,0,0,0,0,9,18
Lumnezia,1,35,17,11,0,0,0,0,11,18
Ilanz/Glion,1,61,46,9,0,0,0,1,8,18
Fürstenau,0,5,2,0,0,0,0,0,0,18
Rothenbrunnen,0,3,3,0,1,0,0,0,2,18
Scharans,0,7,4,0,0,0,0,0,3,18
Sils im Domleschg,0,7,17,4,0,0,0,1,1,18
Cazis,0,29,12,9,0,0,0,1,1,18
Flerden,0,13,2,0,0,0,0,0,0,18
Masein,0,2,2,1,0,0,0,0,2,18
Thusis,0,7,19,4,0,0,0,2,2,18
Tschappina,0,15,2,1,0,0,0,0,0,18
Urmein,0,3,1,0,0,0,0,0,0,18
Safiental,0,16,6,5,0,0,1,0,2,18
Domleschg,0,32,18,11,0,0,1,1,2,18
Avers,0,6,0,3,0,0,0,0,4,18
Sufers,0,0,3,0,0,0,0,0,0,18
Andeer,0,43,5,2,0,0,0,1,1,18
Rongellen,0,0,1,0,0,0,0,0,0,18
Zillis-Reischen,0,5,1,5,0,0,0,0,0,18
Ferrera,0,8,2,0,0,0,0,0,2,18
Rheinwald,0,10,3,2,0,0,0,2,2,18
Muntogna da Schons,0,21,1,6,0,0,1,0,1,18
Bonaduz,0,18,19,6,0,0,0,0,1,18
Domat/Ems,0,4,72,5,0,0,0,2,1,18
Rhäzüns,0,11,19,8,0,0,0,0,0,18
Felsberg,1,1,10,7,0,0,0,0,1,18
Flims,0,15,45,0,0,0,0,2,6,18
Tamins,0,19,14,3,0,1,0,0,0,18
Trin,0,16,6,0,0,0,0,0,1,18
Zernez,0,123,6,0,0,0,5,1,2,18
Samnaun,0,6,3,1,0,0,0,0,3,18
Scuol,3,36,31,12,0,2,0,0,15,18
Valsot,0,25,7,0,0,0,1,0,7,18
Bever,0,0,3,0,0,0,0,0,1,18
Celerina/Schlarigna,0,1,20,0,0,0,0,0,1,18
Madulain,0,0,1,1,0,0,0,0,1,18
Pontresina,0,3,25,1,0,0,0,0,0,18
La Punt Chamues-ch,0,1,1,1,0,0,0,0,0,18
Samedan,0,3,20,1,0,0,0,0,0,18
St. Moritz,0,0,84,1,0,0,0,0,0,18
S-chanf,0,3,7,1,4,0,5,0,1,18
Sils im Engadin/Segl,0,7,16,1,0,0,0,0,0,18
Silvaplana,0,0,5,0,0,0,0,0,2,18
Zuoz,0,1,10,1,0,0,0,0,0,18
Bregaglia,0,7,3,2,0,0,0,1,9,18
Buseno,0,17,0,0,1,0,0,0,3,18
Castaneda,0,4,1,0,0,0,0,0,4,18
Rossa,0,6,3,0,0,0,0,0,3,18
Santa Maria in Calanca,0,18,2,0,0,0,1,0,5,18
Lostallo,0,8,4,2,0,0,0,0,12,18
Mesocco,1,45,7,2,0,2,4,0,57,18
Soazza,0,6,1,3,0,0,0,0,8,18
Cama,0,1,2,0,0,0,0,0,5,18
Grono,0,7,12,4,1,0,0,0,13,18
Roveredo (GR),0,31,18,1,0,1,0,0,19,18
San Vittore,0,17,16,2,0,0,0,0,8,18
Calanca,0,5,2,1,2,0,0,0,7,18
Val Müstair,0,22,22,5,1,0,1,0,1,18
Davos,0,51,88,7,0,2,0,0,14,18
Fideris,0,15,2,3,0,3,0,0,0,18
Furna,0,19,1,0,0,0,0,0,0,18
Jenaz,0,69,24,5,0,0,1,0,0,18
Klosters,0,39,119,11,33,1,0,0,20,18
Conters im Prättigau,1,8,3,0,0,0,0,0,2,18
Küblis,1,8,20,3,0,0,0,0,0,18
Luzein,0,58,12,3,0,0,0,0,6,18
Chur,0,31,160,41,0,340,0,12,1,18
Churwalden,1,50,35,5,0,1,2,0,9,18
Arosa,0,82,127,8,0,1,1,0,21,18
Trimmis,0,11,9,1,0,0,0,0,0,18
Untervaz,0,10,23,5,0,0,0,0,0,18
Zizers,0,8,20,2,0,0,0,0,1,18
Fläsch,0,4,4,2,0,0,0,0,0,18
Jenins,0,3,4,1,0,0,0,0,0,18
Maienfeld,0,18,17,8,0,0,0,1,2,18
Malans,0,15,18,15,0,0,0,0,7,18
Landquart,0,8,64,16,0,12,0,2,3,18
Grüsch,0,42,22,8,1,0,0,0,0,18
Schiers,1,76,28,7,1,0,6,0,0,18
Seewis im Prättigau,0,41,16,3,0,0,0,0,0,18
Breil/Brigels,1,40,15,8,0,0,0,6,7,18
Disentis/Mustér,0,17,30,3,0,0,0,2,9,18
Medel (Lucmagn),0,62,2,3,0,0,2,0,1,18
Sumvitg,1,43,8,2,2,0,1,0,5,18
Tujetsch,1,18,18,3,0,0,1,0,6,18
Trun,1,17,23,0,0,0,0,0,0,18
Obersaxen Mundaun,0,19,7,0,0,0,0,0,3,18
Aarau,0,24,466,98,1,359,0,6,41,19
Biberstein,0,3,8,3,0,0,1,0,2,19
Buchs (AG),1,3,130,33,1,151,0,0,17,19
Densbüren,1,6,4,0,0,0,0,0,4,19
Erlinsbach (AG),0,11,28,7,0,1,0,0,9,19
Gränichen,1,29,170,33,1,7,0,2,20,19
Hirschthal,0,8,16,3,0,0,0,0,3,19
Küttigen,0,6,73,15,1,2,0,0,13,19
Muhen,0,21,75,22,1,7,0,1,7,19
Oberentfelden,0,9,124,16,0,44,0,0,12,19
Suhr,0,14,125,32,2,78,0,0,16,19
Unterentfelden,1,5,37,11,0,26,0,0,6,19
Baden,0,3,154,73,0,370,0,35,9,19
Bellikon,1,3,6,3,0,0,0,0,0,19
Bergdietikon,0,2,14,6,0,0,0,0,1,19
Birmenstorf (AG),0,9,20,3,0,0,0,0,0,19
Ennetbaden,0,3,32,36,0,92,0,0,3,19
Fislisbach,0,4,24,7,0,9,0,0,2,19
Freienwil,0,2,2,2,0,0,0,0,0,19
Gebenstorf,0,7,32,7,0,31,0,0,3,19
Killwangen,1,2,26,3,0,0,0,0,3,19
Künten,0,4,11,1,0,0,0,1,2,19
Mägenwil,0,4,12,0,0,1,0,0,4,19
Mellingen,0,4,53,8,0,0,0,0,8,19
Neuenhof,0,3,34,1,0,5,0,0,9,19
Niederrohrdorf,0,3,18,4,0,0,0,1,5,19
Oberrohrdorf,0,1,13,1,0,0,0,0,3,19
Obersiggenthal,0,7,78,9,0,17,0,1,8,19
Remetschwil,0,4,7,1,0,0,0,0,1,19
Spreitenbach,0,2,22,1,0,4,0,2,4,19
Stetten (AG),0,6,10,0,0,0,0,0,1,19
Untersiggenthal,0,8,44,14,1,13,0,3,3,19
Wettingen,1,6,418,59,3,108,0,2,48,19
Wohlenschwil,0,9,9,7,0,0,0,0,2,19
Würenlingen,0,6,9,1,0,0,0,38,6,19
Würenlos,0,8,54,14,0,0,0,0,8,19
Ehrendingen,0,13,20,7,0,0,0,0,4,19
Arni (AG),0,4,4,0,0,0,0,0,1,19
Berikon,0,3,14,1,0,0,0,0,3,19
Bremgarten (AG),0,7,44,15,0,0,0,35,12,19
Büttikon,0,2,7,2,0,1,0,0,0,19
Dottikon,0,8,38,14,0,4,0,0,7,19
Eggenwil,0,2,2,2,0,0,0,0,0,19
Fischbach-Göslikon,0,6,2,0,0,0,0,0,1,19
Hägglingen,0,8,25,8,2,0,0,0,3,19
Jonen,0,2,4,2,0,0,0,0,1,19
Niederwil (AG),0,5,14,2,0,0,0,0,2,19
Oberlunkhofen,0,1,6,2,0,0,0,1,0,19
Oberwil-Lieli,0,3,2,0,0,0,0,0,2,19
Rudolfstetten-Friedlisberg,0,1,15,3,0,0,0,0,0,19
Sarmenstorf,0,9,31,6,0,0,0,0,1,19
Tägerig,0,0,17,1,0,0,0,0,1,19
Uezwil,0,6,2,1,0,0,0,0,0,19
Unterlunkhofen,0,2,5,0,0,0,0,0,1,19
Villmergen,1,17,116,15,0,13,0,2,15,19
Widen,0,4,11,1,0,0,0,0,2,19
Wohlen (AG),0,17,184,30,1,176,0,3,17,19
Zufikon,0,5,16,1,0,1,0,0,3,19
Islisberg,0,1,3,1,0,0,0,0,0,19
Auenstein,0,7,39,7,0,0,0,0,6,19
Birr,0,2,8,3,0,3,0,2,3,19
Birrhard,0,3,3,1,0,0,0,0,0,19
Brugg,1,17,172,21,0,192,0,3,16,19
Habsburg,0,1,2,2,0,0,0,0,0,19
Hausen (AG),0,0,20,4,0,10,0,0,0,19
Lupfig,0,4,9,1,0,13,0,0,4,19
Mandach,0,5,2,2,0,0,0,0,0,19
Mönthal,0,4,3,1,1,0,0,0,0,19
Mülligen,0,0,6,0,0,2,0,0,5,19
Remigen,1,4,12,4,0,0,0,0,3,19
Riniken,0,4,3,0,0,0,0,3,1,19
Rüfenach,0,1,0,0,0,1,0,0,0,19
Thalheim (AG),0,6,11,7,0,0,0,0,0,19
Veltheim (AG),0,5,19,9,0,0,0,0,3,19
Villigen,0,5,8,2,0,0,0,9,1,19
Windisch,0,3,123,16,1,74,0,1,10,19
Bözberg,0,2,12,4,0,0,0,0,2,19
Schinznach,0,8,27,10,0,0,0,0,3,19
Beinwil am See,0,16,84,31,0,0,1,0,8,19
Birrwil,0,9,20,4,0,1,1,0,2,19
Dürrenäsch,0,12,17,4,0,0,0,0,1,19
Gontenschwil,0,25,73,8,0,0,0,0,13,19
Holziken,0,6,12,3,0,0,0,0,5,19
Leimbach (AG),0,1,7,0,0,0,0,0,0,19
Leutwil,0,9,12,4,0,0,0,0,0,19
Menziken,0,16,201,46,0,1,0,1,12,19
Oberkulm,1,14,46,9,0,1,0,0,3,19
Reinach (AG),1,18,208,36,0,2,0,1,11,19
Schlossrued,0,29,23,4,0,0,0,0,8,19
Schmiedrued,0,16,18,7,0,0,0,1,1,19
Schöftland,0,11,94,22,0,2,0,1,11,19
Teufenthal (AG),0,11,45,12,0,4,0,1,8,19
Unterkulm,0,13,51,20,0,0,0,0,17,19
Zetzwil,0,11,18,3,0,0,0,0,1,19
Eiken,0,7,20,2,0,0,0,0,1,19
Frick,0,7,33,11,0,7,0,1,4,19
Gansingen,0,6,7,3,0,0,0,0,3,19
Gipf-Oberfrick,0,2,8,1,0,5,0,0,4,19
Kaisten,0,9,28,3,0,0,0,0,5,19
Laufenburg,0,7,37,6,0,1,0,1,11,19
Münchwilen (AG),0,3,9,4,0,0,0,0,0,19
Oberhof,0,4,3,1,0,0,0,0,0,19
Oeschgen,0,6,7,1,0,0,0,1,1,19
Schwaderloch,0,1,9,0,0,0,0,0,2,19
Sisseln,0,0,5,4,0,1,0,0,1,19
Wittnau,0,6,3,1,0,0,0,0,2,19
Wölflinswil,0,11,4,2,0,0,0,0,3,19
Zeihen,0,6,7,2,0,0,0,0,2,19
Mettauertal,1,24,20,9,0,0,0,1,4,19
Böztal,0,9,14,3,0,0,0,1,8,19
Herznach-Ueken,0,7,13,3,0,0,0,0,2,19
Ammerswil,0,6,8,1,0,0,0,0,1,19
Boniswil,0,5,20,4,0,0,0,0,8,19
Brunegg,0,1,6,0,0,3,0,0,2,19
Dintikon,0,4,33,2,0,0,0,0,2,19
Egliswil,0,2,7,2,1,0,0,0,1,19
Fahrwangen,0,6,39,4,0,0,0,0,1,19
Hallwil,0,7,18,5,0,1,0,0,2,19
Hendschiken,0,3,16,4,1,0,0,0,4,19
Holderbank (AG),0,0,32,2,0,8,0,0,3,19
Hunzenschwil,0,2,27,4,0,1,0,0,5,19
Lenzburg,1,3,67,25,0,199,1,4,2,19
Meisterschwanden,0,9,23,9,0,0,0,0,5,19
Möriken-Wildegg,1,8,82,30,1,11,0,22,11,19
Niederlenz,0,10,61,23,1,57,0,0,9,19
Othmarsingen,0,6,37,9,0,5,0,0,6,19
Rupperswil,0,9,100,14,0,7,0,0,15,19
Schafisheim,0,14,48,10,0,0,0,1,10,19
Seengen,0,8,33,4,0,1,0,1,9,19
Seon,0,20,110,26,1,2,0,0,9,19
Staufen,0,4,36,5,0,40,0,0,7,19
Abtwil,0,2,4,0,0,0,0,0,0,19
Aristau,0,7,6,2,0,0,0,0,0,19
Auw,0,6,8,2,1,0,0,0,0,19
Beinwil (Freiamt),0,5,7,2,0,0,0,0,0,19
Besenbüren,0,5,3,2,0,0,0,0,0,19
Bettwil,0,2,3,3,0,0,0,0,1,19
Boswil,0,13,24,4,0,0,0,0,7,19
Bünzen,0,6,15,3,0,0,0,0,1,19
Buttwil,0,0,0,2,0,0,0,0,0,19
Dietwil,0,3,7,0,0,0,0,0,1,19
Geltwil,0,1,0,0,0,0,0,0,0,19
Kallern,0,3,0,0,0,0,0,0,1,19
Merenschwand,1,9,20,5,0,0,0,0,1,19
Mühlau,0,2,10,2,0,0,0,0,0,19
Muri (AG),0,7,66,9,0,0,0,3,7,19
Oberrüti,0,0,4,1,0,0,0,0,0,19
Rottenschwil,0,1,1,0,0,0,0,0,1,19
Sins,0,11,27,9,0,1,0,3,2,19
Waltenschwil,0,8,27,1,0,0,0,0,1,19
Hellikon,0,2,1,1,0,0,0,0,2,19
Kaiseraugst,0,1,18,7,0,17,1,0,0,19
Magden,0,8,22,5,0,0,0,3,2,19
Möhlin,0,20,126,35,0,17,0,3,13,19
Mumpf,0,2,20,3,0,0,0,0,0,19
Obermumpf,0,3,13,5,0,0,0,0,0,19
Olsberg,0,2,0,1,0,0,0,0,0,19
Rheinfelden,0,3,70,15,0,102,0,1,16,19
Schupfart,0,4,1,2,0,0,0,0,0,19
Stein (AG),0,2,13,6,0,11,0,0,1,19
Wallbach,0,5,17,7,0,4,0,0,3,19
Wegenstetten,0,4,10,2,0,0,0,1,3,19
Zeiningen,0,2,12,3,0,0,0,0,2,19
Zuzgen,0,6,8,7,0,0,0,0,0,19
Aarburg,0,6,84,16,0,79,0,0,7,19
Bottenwil,0,16,12,1,0,0,0,0,5,19
Brittnau,0,21,93,20,1,17,0,2,9,19
Kirchleerau,0,4,8,2,0,3,0,1,1,19
Kölliken,0,26,78,7,0,53,0,1,7,19
Moosleerau,0,5,14,1,0,0,0,0,2,19
Murgenthal,1,23,111,24,0,0,0,0,5,19
Oftringen,1,11,172,44,1,84,0,5,11,19
Reitnau,0,18,25,4,0,0,0,1,3,19
Rothrist,0,28,168,56,1,2,0,0,17,19
Safenwil,0,7,55,10,3,2,0,1,5,19
Staffelbach,0,12,11,0,0,1,0,0,4,19
Strengelbach,0,5,96,20,0,44,0,0,12,19
Uerkheim,0,17,22,7,0,0,0,0,4,19
Vordemwald,0,10,38,13,0,0,0,0,2,19
Wiliberg,0,2,1,0,0,0,0,0,0,19
Zofingen,0,13,225,57,1,135,0,5,17,19
Böttstein,0,5,20,4,0,0,0,25,3,19
Döttingen,0,5,30,7,0,0,0,28,7,19
Endingen,0,6,6,4,0,0,0,11,0,19
Fisibach,0,1,5,1,0,0,0,0,0,19
Full-Reuenthal,0,2,9,3,0,0,0,0,0,19
Klingnau,0,12,18,4,1,0,0,30,7,19
Koblenz,0,3,23,2,0,0,0,0,2,19
Leibstadt,0,6,7,3,0,0,0,0,9,19
Lengnau (AG),0,11,10,4,0,1,0,1,1,19
Leuggern,0,16,19,5,1,0,0,1,7,19
Mellikon,0,2,5,0,0,0,0,0,1,19
Schneisingen,0,8,17,4,0,0,0,1,6,19
Siglistorf,0,0,3,0,0,0,0,1,0,19
Tegerfelden,0,2,3,3,0,0,0,0,2,19
Zurzach,0,12,114,11,1,0,0,9,18,19
Arbon,0,12,138,48,0,79,8,2,12,20
Dozwil,0,1,4,0,0,0,0,1,0,20
Egnach,0,22,43,19,0,26,2,1,4,20
Hefenhofen,0,4,3,4,0,10,0,0,0,20
Horn,0,1,14,2,0,15,0,9,0,20
Kesswil,0,6,6,2,0,4,0,0,1,20
Roggwil (TG),0,7,19,2,0,1,0,1,1,20
Romanshorn,0,15,96,25,1,111,0,2,3,20
Salmsach,0,3,8,6,0,7,0,0,1,20
Sommeri,0,4,2,0,0,0,0,0,1,20
Uttwil,0,2,19,1,0,8,1,0,1,20
Amriswil,0,16,128,48,0,129,0,3,6,20
Bischofszell,0,17,69,15,0,32,0,0,4,20
Erlen,0,14,18,7,0,7,0,0,3,20
Hauptwil-Gottshaus,0,6,11,2,0,3,0,0,1,20
Hohentannen,0,7,9,0,0,0,0,1,0,20
Kradolf-Schönenberg,0,12,35,13,0,18,0,1,1,20
Sulgen,0,15,25,5,0,39,1,1,1,20
Zihlschlacht-Sitterdorf,0,6,16,6,0,9,0,1,4,20
Basadingen-Schlattingen,0,9,17,11,0,0,0,1,2,20
Diessenhofen,0,7,31,7,0,15,0,0,5,20
Schlatt (TG),0,6,20,8,0,7,0,2,1,20
Aadorf,0,11,32,10,0,22,0,4,4,20
Felben-Wellhausen,0,5,13,2,0,0,0,3,1,20
Frauenfeld,0,32,175,62,0,274,0,3,7,20
Gachnang,0,4,17,6,0,10,0,1,2,20
Hüttlingen,0,4,2,5,0,1,0,0,0,20
Matzingen,0,6,14,4,0,9,0,2,2,20
Neunforn,0,0,1,2,0,0,0,2,0,20
Stettfurt,0,0,1,1,0,3,0,0,0,20
Thundorf,0,12,1,0,0,0,0,2,1,20
Uesslingen-Buch,0,5,7,4,0,0,0,0,1,20
Warth-Weiningen,0,2,5,1,0,2,0,1,1,20
Altnau,0,3,8,3,0,6,0,0,1,20
Bottighofen,0,0,5,3,1,2,0,0,0,20
Ermatingen,0,6,26,8,0,11,2,1,4,20
Gottlieben,0,0,0,1,0,1,0,0,0,20
Güttingen,0,9,11,3,0,7,2,0,2,20
Kemmental,0,15,9,9,0,1,0,1,0,20
Kreuzlingen,0,13,193,38,0,173,0,3,9,20
Langrickenbach,0,4,7,1,0,0,0,1,1,20
Lengwil,0,8,11,4,0,2,0,1,0,20
Münsterlingen,0,1,9,8,0,11,0,0,0,20
Tägerwilen,0,2,9,6,0,7,0,0,1,20
Wäldi,0,3,7,3,0,0,0,0,0,20
Affeltrangen,0,8,29,4,0,3,0,0,7,20
Bettwiesen,0,2,2,0,0,0,0,0,1,20
Bichelsee-Balterswil,0,7,8,2,0,1,0,8,1,20
Braunau,0,8,2,1,0,0,0,1,1,20
Eschlikon,0,3,11,4,0,7,0,2,1,20
Fischingen,0,13,16,4,0,0,0,3,2,20
Lommis,0,6,6,1,0,0,0,0,2,20
Münchwilen (TG),0,9,68,8,0,13,0,3,1,20
Rickenbach (TG),0,2,10,3,0,10,0,0,0,20
Schönholzerswilen,0,8,7,1,0,0,0,1,0,20
Sirnach,0,12,59,4,0,44,0,2,5,20
Tobel-Tägerschen,0,4,7,4,0,1,0,0,0,20
Wängi,0,10,51,11,0,2,0,2,4,20
Wilen (TG),0,1,2,1,1,10,0,0,0,20
Wuppenau,0,5,8,0,0,0,0,1,2,20
Berlingen,0,3,6,0,0,8,4,0,7,20
Eschenz,0,8,10,5,0,10,6,2,3,20
Herdern,0,5,6,2,0,0,0,2,1,20
Homburg,0,14,8,13,0,0,0,5,0,20
Hüttwilen,0,11,5,1,0,4,0,0,1,20
Mammern,0,3,3,2,0,5,6,6,5,20
Müllheim,0,6,28,6,0,17,0,1,3,20
Pfyn,0,7,16,7,0,13,0,2,0,20
Raperswilen,0,3,4,0,0,0,0,0,0,20
Salenstein,0,3,12,0,0,3,3,0,1,20
Steckborn,0,13,51,12,0,43,2,1,6,20
Wagenhausen,0,5,14,6,0,4,0,1,1,20
Amlikon-Bissegg,0,6,6,3,0,1,0,1,0,20
Berg (TG),0,4,14,6,0,10,0,0,2,20
Birwinken,0,9,5,3,0,0,0,4,0,20
Bürglen (TG),0,7,39,9,0,36,0,2,1,20
Bussnang,0,13,14,7,0,2,0,0,0,20
Märstetten,0,8,14,7,0,5,0,1,3,20
Weinfelden,1,13,70,20,0,154,0,3,2,20
Wigoltingen,0,9,27,4,0,14,0,0,3,20
Arbedo-Castione,0,71,66,23,0,10,6,0,20,21
Bellinzona,1,906,684,201,9,75,106,34,379,21
Cadenazzo,0,49,45,9,0,11,8,0,19,21
Isone,0,25,2,3,0,1,0,0,3,21
Lumino,0,16,13,11,0,3,4,0,8,21
Sant'Antonino,0,23,31,7,0,4,3,0,34,21
Acquarossa,1,378,63,33,0,73,14,2,264,21
Blenio,0,287,47,10,0,20,16,4,157,21
Serravalle,4,425,93,35,1,49,75,4,248,21
Airolo,1,140,52,7,0,11,16,8,76,21
Bedretto,0,34,2,1,0,0,0,0,8,21
Dalpe,0,14,4,1,0,1,1,0,43,21
Faido,2,554,94,25,0,52,74,8,382,21
Giornico,0,50,26,4,0,6,7,1,44,21
Personico,0,41,12,9,0,6,3,1,33,21
Pollegio,0,51,13,6,0,8,0,0,20,21
Quinto,0,167,34,7,1,15,15,11,82,21
Ascona,0,27,69,50,0,4,0,0,50,21
Brione sopra Minusio,0,61,16,13,0,5,9,2,58,21
Brissago,2,131,80,50,3,14,9,1,81,21
Gordola,0,103,90,48,3,12,2,3,96,21
Lavertezzo,1,13,11,5,0,1,0,0,26,21
Locarno,0,118,225,75,2,11,4,4,114,21
Losone,0,49,17,10,0,2,6,2,24,21
Mergoscia,0,63,4,2,0,2,16,1,20,21
Minusio,0,99,144,86,2,9,3,8,75,21
Muralto,0,14,47,19,0,4,0,3,23,21
Orselina,0,30,36,27,0,1,3,0,30,21
Ronco sopra Ascona,0,55,33,24,0,9,3,0,60,21
Tenero-Contra,0,39,11,9,0,7,0,0,6,21
Onsernone,1,238,12,11,1,11,68,0,89,21
Cugnasco-Gerra,0,113,34,21,0,15,23,1,57,21
Agno,1,22,37,7,0,14,3,2,17,21
Aranno,0,14,15,3,1,0,10,0,13,21
Arogno,0,35,58,26,0,8,5,1,51,21
Bedano,0,3,26,6,0,8,1,6,30,21
Bioggio,0,44,60,31,1,19,3,2,30,21
Bissone,0,12,25,8,0,7,0,1,19,21
Brusino Arsizio,0,1,5,6,0,1,2,0,15,21
Cademario,0,33,34,12,0,2,0,0,32,21
Cadempino,0,3,3,2,0,3,0,1,1,21
Canobbio,0,8,15,7,0,29,0,1,11,21
Caslano,0,13,23,7,0,1,0,2,3,21
Comano,0,11,9,3,0,35,1,0,20,21
Cureglia,0,3,14,3,0,23,1,0,11,21
Grancia,0,1,3,0,0,3,0,0,9,21
Gravesano,0,2,2,1,0,2,0,0,4,21
Lamone,0,9,39,5,0,21,1,1,12,21
Lugano,2,515,482,106,4,325,142,36,348,21
Magliaso,0,7,8,3,0,0,0,0,1,21
Manno,0,8,14,2,1,19,0,1,1,21
Massagno,0,5,50,4,0,40,2,2,12,21
Melide,1,9,35,18,0,8,2,3,18,21
Mezzovico-Vira,1,56,39,17,1,9,10,1,33,21
Morcote,0,21,41,20,0,3,1,0,48,21
Muzzano,0,3,18,10,0,33,0,0,9,21
Neggio,0,5,13,1,1,0,2,0,15,21
Origlio,1,16,22,12,0,6,1,0,19,21
Paradiso,0,1,12,4,0,8,0,0,0,21
Ponte Capriasca,1,11,32,16,0,4,0,0,18,21
Porza,0,2,13,4,0,18,2,2,7,21
Pura,0,23,51,20,0,1,0,1,23,21
Savosa,0,3,15,5,0,23,4,0,5,21
Sorengo,0,3,16,2,0,24,0,1,1,21
Capriasca,3,267,212,83,2,47,177,4,176,21
Torricella-Taverne,0,15,28,13,0,7,1,0,7,21
Vernate,0,2,7,3,0,0,0,0,5,21
Vezia,0,1,5,1,0,5,0,0,0,21
Vico Morcote,0,4,23,9,0,1,0,0,12,21
Collina d'Oro,0,26,61,36,0,92,1,1,35,21
Alto Malcantone,0,99,57,25,2,8,44,2,82,21
Monteceneri,2,163,117,48,1,66,15,3,58,21
Tresa,1,124,165,76,1,12,10,3,142,21
Val Mara,0,27,84,34,0,6,3,1,43,21
Balerna,0,9,31,9,0,63,0,0,10,21
Castel San Pietro,0,77,74,32,2,6,1,1,53,21
Chiasso,1,10,76,16,0,96,0,0,18,21
Coldrerio,0,5,54,17,0,22,0,3,17,21
Mendrisio,0,148,351,85,1,89,15,8,168,21
Morbio Inferiore,0,9,27,6,0,34,2,1,17,21
