,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,2,17,9,0,0,0,1,4,3
Rain,0,1,10,11,0,0,0,0,4,3
Römerswil,0,12,3,9,0,0,0,0,6,3
Rothenburg,0,13,34,38,0,8,0,0,4,3
Schongau,0,6,2,4,0,0,0,0,0,3
Adligenswil,3,1,35,119,1,0,0,5,43,3
Buchrain,0,4,22,61,2,0,0,35,3,3
Dierikon,0,3,20,18,0,0,0,0,6,3
Ebikon,0,4,92,62,4,9,0,10,88,3
Gisikon,0,1,23,15,1,0,0,0,2,3
Greppen,0,4,9,8,1,0,0,1,6,3
Horw,0,11,44,57,1,7,0,3,9,3
Kriens,0,11,98,64,0,115,1,3,28,3
Luzern,0,0,49,12,0,83,0,52,2,3
Malters,0,12,22,41,0,0,0,2,8,3
Meggen,0,1,34,41,0,13,0,1,6,3
Meierskappel,1,4,6,15,0,0,0,0,4,3
Root,0,2,14,9,0,0,0,3,1,3
Schwarzenberg,0,10,28,20,0,0,0,2,4,3
Udligenswil,0,2,18,28,0,0,1,0,7,3
Vitznau,0,3,2,8,1,0,0,0,11,3
Weggis,0,1,16,27,0,0,1,5,22,3
Beromünster,0,20,48,46,0,1,0,4,2,3
Büron,0,7,14,16,0,0,0,0,1,3
Buttisholz,0,6,10,24,0,0,0,8,4,3
Eich,0,1,13,14,0,0,0,1,1,3
Geuensee,1,16,18,25,0,0,0,0,2,3
Grosswangen,0,14,14,11,0,0,0,1,0,3
Hildisrieden,1,5,11,25,0,0,0,0,4,3
Knutwil,0,4,18,26,0,0,0,3,5,3
Mauensee,0,10,14,24,0,0,0,0,3,3
Neuenkirch,0,7,29,40,0,0,0,2,12,3
Nottwil,0,4,20,11,0,0,0,0,4,3
Oberkirch,0,5,7,17,1,0,0,3,4,3
Rickenbach (LU),0,4,16,30,0,0,0,0,2,3
Ruswil,0,17,21,57,6,5,0,0,9,3
Schenkon,0,2,11,21,0,0,0,0,7,3
Schlierbach,0,1,4,3,0,0,0,0,0,3
Sempach,0,3,19,39,0,0,0,2,9,3
Sursee,0,2,31,33,0,0,0,0,24,3
Triengen,0,16,30,39,0,0,0,1,7,3
Wolhusen,0,12,13,24,0,0,0,0,3,3
Alberswil,0,2,2,3,0,0,1,0,1,3
Altbüron,0,5,2,6,0,0,0,6,4,3
Altishofen,0,8,10,11,0,0,0,0,4,3
Dagmersellen,0,13,35,15,0,1,0,1,3,3
Egolzwil,0,2,7,16,0,0,0,0,2,3
Ettiswil,0,3,12,12,1,0,0,1,0,3
Fischbach,0,3,4,3,0,0,0,0,1,3
Grossdietwil,0,10,14,1,0,0,0,0,1,3
Hergiswil bei Willisau,0,17,8,3,0,0,0,2,2,3
Luthern,0,7,1,2,0,0,0,6,0,3
Menznau,0,19,22,12,0,0,0,0,5,3
Nebikon,0,5,10,13,0,0,0,2,2,3
Pfaffnau,0,4,17,10,0,7,0,4,1,3
Reiden,0,8,28,22,1,1,1,2,5,3
Roggliswil,0,3,5,2,0,0,0,0,1,3
Schötz,0,12,26,14,0,0,0,0,12,3
Ufhusen,0,3,2,1,0,0,0,0,2,3
Wauwil,0,2,14,16,0,0,0,0,7,3
Wikon,0,6,13,14,0,1,0,0,1,3
Zell (LU),0,5,16,7,0,0,0,0,3,3
Willisau,0,25,37,40,0,0,0,4,18,3
Altdorf (UR),0,7,37,27,0,0,0,0,9,4
Andermatt,0,0,8,2,0,0,0,5,0,4
Attinghausen,0,8,16,16,0,0,0,0,2,4
Bürglen (UR),0,26,18,28,0,0,0,0,10,4
Erstfeld,0,5,14,13,0,0,0,0,11,4
Flüelen,0,5,16,3,0,0,0,1,0,4
Göschenen,0,0,2,0,0,0,0,0,0,4
Gurtnellen,0,10,1,0,0,0,0,0,5,4
Hospental,0,2,2,0,0,0,0,0,0,4
Isenthal,0,11,1,0,0,0,1,0,1,4
Realp,0,0,2,0,0,0,0,0,0,4
Schattdorf,0,20,41,36,0,0,1,0,16,4
Seedorf (UR),0,8,10,18,0,0,0,0,3,4
Seelisberg,0,5,13,1,0,0,0,0,8,4
Silenen,0,21,7,5,0,0,0,0,1,4
Sisikon,0,1,1,2,2,0,0,0,0,4
Spiringen,0,21,7,1,0,0,7,0,5,4
Unterschächen,0,24,8,3,0,0,0,0,1,4
Wassen,0,2,5,0,0,0,0,2,4,4
Einsiedeln,0,31,121,72,1,17,1,1,48,5
Gersau,0,0,2,0,0,0,0,0,1,5
Feusisberg,0,5,36,17,0,7,0,0,2,5
Freienbach,1,6,87,54,0,28,0,3,11,5
Wollerau,1,0,96,58,0,41,0,0,6,5
Küssnacht (SZ),0,10,76,75,1,13,0,2,12,5
Altendorf,0,8,73,26,1,3,0,0,8,5
Galgenen,1,3,51,16,0,1,0,8,2,5
Innerthal,0,0,1,0,0,0,0,0,1,5
Lachen,1,2,56,27,0,7,0,0,4,5
Reichenburg,1,7,37,11,0,0,0,0,12,5
Schübelbach,0,4,142,55,0,4,0,0,10,5
Tuggen,0,6,15,35,0,0,0,0,7,5
Vorderthal,0,10,21,6,0,0,0,0,0,5
Wangen (SZ),1,6,42,20,0,2,0,11,7,5
Alpthal,1,7,3,2,0,0,0,0,16,5
Arth,2,22,77,38,0,1,0,0,8,5
Illgau,0,2,6,3,0,0,0,0,0,5
Ingenbohl,0,1,11,29,0,0,0,32,7,5
Lauerz,0,6,10,5,0,0,0,0,1,5
Morschach,0,1,4,5,0,0,0,0,3,5
Muotathal,0,28,12,5,0,0,0,2,3,5
Oberiberg,0,3,7,2,2,0,0,0,38,5
Riemenstalden,0,3,0,0,0,0,0,0,0,5
Rothenthurm,0,6,15,9,0,0,0,10,8,5
Sattel,0,20,14,2,0,0,0,0,11,5
Schwyz,1,23,94,5,0,0,0,5,1,5
Steinen,0,2,36,23,0,2,0,2,0,5
Steinerberg,0,8,7,5,0,0,0,0,1,5
Unteriberg,0,10,39,18,0,0,0,0,0,5
Alpnach,0,13,17,10,0,0,0,1,7,6
Engelberg,0,4,25,6,0,0,0,7,16,6
Giswil,0,16,17,8,0,0,0,6,12,6
Kerns,0,15,32,20,0,0,0,9,9,6
Lungern,0,7,7,4,0,0,0,0,1,6
Sachseln,0,9,14,35,0,0,0,4,9,6
Sarnen,0,20,36,70,0,0,0,6,9,6
Beckenried,0,11,14,16,0,0,0,0,11,7
Buochs,2,8,21,29,0,0,0,0,5,7
Dallenwil,0,6,8,2,0,0,0,0,7,7
Emmetten,1,7,10,10,0,0,0,1,14,7
Ennetbürgen,0,4,12,20,0,0,0,1,10,7
Ennetmoos,0,6,10,11,0,0,0,0,4,7
Hergiswil (NW),0,6,11,22,0,0,0,0,11,7
Oberdorf (NW),0,12,6,7,0,0,0,0,6,7
Stans,0,31,14,44,0,0,0,9,8,7
Stansstad,1,3,18,15,0,0,0,1,1,7
Wolfenschiessen,1,14,6,4,0,0,1,0,3,7
Glarus Nord,0,60,221,52,0,1,2,1,11,8
Glarus Süd,1,66,83,32,0,0,4,1,61,8
Glarus,0,9,82,6,0,7,0,0,14,8
Baar,0,10,92,41,0,5,0,2,1,9
Cham,0,3,110,36,0,26,0,50,2,9
Hünenberg,0,3,31,41,0,16,0,40,3,9
Menzingen,0,8,35,12,0,0,0,1,33,9
Neuheim,0,4,10,0,0,0,0,0,9,9
Oberägeri,0,10,54,19,0,0,0,0,2,9
Risch,0,5,36,13,0,12,0,1,7,9
Steinhausen,0,1,33,15,0,2,0,1,0,9
Unterägeri,1,7,42,9,0,0,0,31,6,9
Walchwil,0,4,27,21,0,0,0,1,6,9
Zug,0,3,23,15,0,56,0,23,7,9
Châtillon (FR),0,1,3,3,0,0,0,0,7,10
Cugy (FR),0,0,9,15,0,0,0,0,8,10
Gletterens,0,5,7,19,0,1,0,0,20,10
Lully (FR),0,2,8,10,0,1,0,0,5,10
Montagny (FR),0,7,10,19,0,1,0,0,7,10
Nuvilly,0,3,0,0,0,0,0,0,4,10
Prévondavaux,0,2,0,1,0,0,0,0,0,10
Saint-Aubin (FR),0,2,8,11,0,0,0,0,14,10
Sévaz,0,1,2,5,0,1,0,0,2,10
Surpierre,0,2,6,9,0,4,0,0,5,10
Vallon,0,0,0,2,0,0,0,0,0,10
Les Montets,0,2,7,14,0,0,0,0,15,10
Delley-Portalban,0,11,9,10,0,0,2,0,26,10
Belmont-Broye,0,5,30,48,0,2,0,1,10,10
Estavayer,1,6,42,53,0,10,0,5,23,10
Cheyres-Châbles,0,6,8,10,0,1,0,0,25,10
Billens-Hennens,0,1,0,5,0,0,0,0,2,10
Le Châtelard,0,0,2,0,0,0,0,0,0,10
Châtonnaye,0,0,4,5,0,0,0,0,3,10
Grangettes,0,0,0,0,0,0,0,0,2,10
Massonnens,0,0,2,6,0,0,0,0,1,10
Mézières (FR),0,2,9,20,0,0,0,0,6,10
Romont (FR),1,5,11,15,0,8,0,2,12,10
Rue,0,1,4,7,0,0,0,0,4,10
Siviriez,0,3,13,29,0,0,0,1,5,10
Ursy,0,3,19,21,0,0,0,0,14,10
Vuisternens-devant-Romont,1,6,22,19,0,0,0,0,11,10
Villorsonnens,0,5,15,10,0,0,0,0,4,10
Torny,0,3,7,10,0,3,0,0,0,10
Villaz,0,2,18,25,0,0,0,0,13,10
Haut-Intyamon,0,4,15,14,0,0,0,0,4,10
Pont-en-Ogoz,0,4,12,22,0,1,0,0,5,10
Botterens,0,1,3,2,0,0,0,0,2,10
Broc,0,0,8,11,0,0,0,4,6,10
Bulle,1,9,73,53,0,0,0,17,32,10
Châtel-sur-Montsalvens,0,0,4,5,0,0,0,0,5,10
Corbières,0,0,9,6,0,0,0,0,4,10
Crésuz,0,0,7,8,0,0,0,0,5,10
Echarlens,0,3,2,10,0,0,0,0,5,10
Grandvillard,0,3,7,13,0,1,0,0,1,10
Gruyères,0,4,16,10,0,0,0,3,33,10
Hauteville,0,1,4,4,0,0,0,0,0,10
Jaun,0,4,5,2,0,0,0,0,4,10
Marsens,0,2,10,18,0,0,0,0,7,10
Morlon,0,0,6,5,0,0,0,0,2,10
Le Pâquier (FR),0,1,6,14,0,0,0,0,5,10
Pont-la-Ville,0,0,5,8,0,0,0,0,7,10
Riaz,0,0,19,9,1,1,0,0,27,10
La Roche,0,6,7,6,0,0,0,0,18,10
Sâles,0,5,10,15,0,0,0,0,5,10
Sorens,1,2,7,7,0,0,0,0,3,10
Vaulruz,0,3,10,3,0,0,0,0,1,10
Vuadens,0,2,24,19,0,0,0,3,18,10
Bas-Intyamon,0,4,10,15,0,0,0,0,13,10
Val-de-Charmey,0,10,19,13,0,0,0,8,17,10
Autigny,0,1,5,6,0,0,0,0,8,10
Avry,1,1,38,26,0,0,0,4,7,10
Belfaux,0,1,9,47,0,3,0,1,5,10
Chénens,0,2,3,2,0,0,0,0,1,10
Corminboeuf,0,0,13,21,1,36,0,0,24,10
Cottens (FR),0,2,8,13,0,1,0,1,3,10
Ferpicloz,0,0,2,1,0,0,0,0,2,10
Fribourg,0,1,17,16,0,94,0,1,3,10
Givisiez,0,1,10,13,0,7,0,3,26,10
Granges-Paccot,0,0,16,13,0,8,0,0,28,10
Marly,2,1,14,102,0,4,0,0,23,10
Matran,0,3,11,30,0,7,0,0,30,10
Neyruz (FR),0,0,9,18,0,0,0,0,19,10
Pierrafortscha,0,1,0,1,0,0,0,0,0,10
Le Mouret,0,0,26,31,0,0,0,1,19,10
Treyvaux,0,2,6,29,0,0,0,0,6,10
Villars-sur-Glâne,0,0,19,22,0,77,0,2,29,10
Villarsel-sur-Marly,0,0,0,0,0,0,0,0,0,10
Hauterive (FR),0,1,7,24,0,3,0,2,10,10
La Brillaz,1,1,7,19,0,0,0,0,6,10
La Sonnaz,1,1,5,11,0,4,0,0,1,10
Gibloux,2,11,55,91,0,0,0,0,33,10
Prez,0,1,9,20,0,0,0,2,15,10
Bois-d'Amont,0,1,9,30,0,0,0,0,10,10
Courgevaux,0,0,7,3,0,0,0,0,3,10
Courtepin,0,6,23,58,0,2,0,0,20,10
Cressier (FR),0,0,3,9,0,0,0,0,4,10
Fräschels,0,0,3,9,0,0,0,0,0,10
Greng,0,0,1,22,0,0,0,0,4,10
Gurmels,1,4,33,71,0,0,0,0,16,10
Kerzers,0,3,10,32,0,1,0,0,15,10
Kleinbösingen,0,0,3,14,0,0,0,0,6,10
Meyriez,0,0,3,5,0,0,0,0,0,10
Misery-Courtion,1,7,10,11,0,0,0,1,11,10
Muntelier,0,2,4,10,0,0,0,0,4,10
Murten,1,5,30,99,0,1,0,1,27,10
Ried bei Kerzers,0,3,6,10,0,0,0,0,2,10
Mont-Vully,0,4,18,54,0,0,0,0,17,10
Brünisried,0,2,5,12,0,0,0,0,1,10
Düdingen,0,7,9,78,0,1,0,0,12,10
Giffers,0,3,16,17,0,0,0,0,5,10
Bösingen,0,3,22,26,0,0,0,0,5,10
Heitenried,0,0,4,15,0,0,0,1,0,10
Plaffeien,0,15,22,35,0,0,0,0,16,10
Plasselb,1,4,17,13,0,0,0,1,5,10
Rechthalten,0,0,9,13,0,0,0,4,2,10
St. Silvester,0,3,8,16,0,0,0,0,4,10
St. Ursen,0,3,7,21,0,0,0,0,4,10
Schmitten (FR),0,4,13,55,0,0,0,0,9,10
Tafers,1,10,16,75,0,0,0,6,13,10
Tentlingen,0,1,6,16,0,0,0,0,3,10
Ueberstorf,1,5,4,38,0,0,0,1,10,10
Wünnewil-Flamatt,0,5,28,53,0,0,0,0,13,10
Attalens,0,3,14,17,0,3,0,1,33,10
Bossonnens,0,1,6,8,0,3,0,0,1,10
Châtel-Saint-Denis,1,7,35,38,1,1,0,1,21,10
Granges (Veveyse),0,1,7,2,0,0,0,0,7,10
Remaufens,0,2,9,10,0,1,0,0,10,10
Saint-Martin (FR),0,1,7,6,0,0,0,0,7,10
Semsales,0,4,4,5,0,0,0,1,4,10
Le Flon,0,1,5,5,0,0,0,0,6,10
La Verrerie,0,1,7,6,0,0,0,0,2,10
Egerkingen,0,2,33,8,0,7,0,0,11,11
Härkingen,0,1,29,8,0,2,0,0,10,11
Kestenholz,0,3,15,6,0,0,0,0,6,11
Neuendorf,0,2,24,22,0,0,0,0,7,11
Niederbuchsiten,0,2,21,14,0,0,0,0,3,11
Oberbuchsiten,0,1,18,12,0,4,0,0,3,11
Oensingen,0,2,27,21,0,21,0,3,6,11
Wolfwil,0,2,12,37,0,1,0,1,0,11
Aedermannsdorf,0,1,9,2,0,0,0,1,1,11
Balsthal,0,3,71,16,0,2,0,0,5,11
Herbetswil,0,2,4,5,0,0,0,1,0,11
Holderbank (SO),0,1,12,2,0,0,0,0,0,11
Laupersdorf,0,3,19,14,0,0,0,0,1,11
Matzendorf,0,4,31,13,0,0,0,0,5,11
Mümliswil-Ramiswil,0,4,39,8,0,0,0,1,8,11
Welschenrohr-Gänsbrunnen,0,2,16,5,0,0,0,4,4,11
Biezwil,0,3,3,2,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,0,14,5,0,0,0,0,1,11
Messen,0,4,18,9,0,0,0,2,1,11
Schnottwil,0,4,12,5,1,0,0,0,2,11
Unterramsern,0,0,3,0,0,0,0,0,1,11
Lüsslingen-Nennigkofen,0,0,8,5,0,0,0,0,0,11
Buchegg,0,6,36,28,0,0,0,1,1,11
Bättwil,0,0,28,6,0,0,0,0,1,11
Büren (SO),0,9,13,4,0,0,0,0,3,11
Dornach,0,3,17,11,0,51,0,0,2,11
Gempen,0,6,10,2,0,0,0,1,1,11
Hochwald,0,6,32,10,0,0,0,0,1,11
Hofstetten-Flüh,0,7,103,45,0,0,0,0,6,11
Metzerlen-Mariastein,0,1,9,3,0,0,0,1,1,11
Nuglar-St. Pantaleon,0,4,32,8,0,0,0,0,4,11
Rodersdorf,0,11,26,6,0,0,0,0,2,11
Seewen,0,2,12,7,0,0,0,0,1,11
Witterswil,0,0,31,12,0,0,0,0,3,11
Hauenstein-Ifenthal,0,1,1,4,0,0,0,0,1,11
Kienberg,0,0,6,2,0,0,0,0,0,11
Lostorf,0,6,54,52,0,2,0,1,22,11
Niedergösgen,0,1,10,26,0,0,0,1,2,11
Obergösgen,0,1,10,8,0,2,0,0,5,11
Stüsslingen,0,2,11,2,0,0,0,0,10,11
Trimbach,0,1,9,7,0,8,0,2,3,11
Winznau,0,1,9,21,0,0,0,1,6,11
Wisen (SO),0,0,3,3,0,0,0,0,2,11
Erlinsbach (SO),1,19,8,10,0,2,0,0,2,11
Aeschi (SO),0,3,20,7,0,0,0,0,1,11
Biberist,0,2,19,9,0,44,0,0,6,11
Bolken,0,0,12,5,0,1,0,0,1,11
Deitingen,0,2,7,16,0,10,0,3,4,11
Derendingen,0,1,17,6,0,71,1,0,6,11
Etziken,0,3,6,10,0,2,0,0,0,11
Gerlafingen,0,0,6,16,0,36,0,0,0,11
Horriwil,0,0,19,7,0,0,0,1,3,11
Hüniken,0,0,0,0,0,0,0,0,0,11
Kriegstetten,0,0,19,12,0,1,0,0,35,11
Lohn-Ammannsegg,0,1,34,55,0,0,0,0,3,11
Luterbach,0,0,8,4,0,34,0,13,2,11
Obergerlafingen,0,1,3,7,0,6,0,0,0,11
Recherswil,0,1,3,10,0,25,0,0,3,11
Subingen,0,3,38,21,0,4,0,0,3,11
Zuchwil,0,0,8,13,0,58,0,31,1,11
Drei Höfe,0,5,9,10,0,0,0,0,4,11
Balm bei Günsberg,1,0,8,6,0,0,0,0,1,11
Bellach,0,2,12,10,0,41,0,4,1,11
Bettlach,0,1,27,24,0,26,0,9,11,11
Feldbrunnen-St. Niklaus,0,0,1,0,0,4,0,0,1,11
Flumenthal,0,0,4,11,0,0,0,0,1,11
Grenchen,0,2,11,31,0,178,0,0,4,11
Günsberg,0,2,16,12,0,0,0,0,3,11
Hubersdorf,0,0,6,6,0,0,0,0,3,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,0,4,8,0,35,0,1,13,11
Lommiswil,0,35,10,11,0,0,0,0,16,11
Oberdorf (SO),0,1,18,17,0,6,0,0,19,11
Riedholz,0,11,19,12,0,0,0,0,19,11
Rüttenen,0,1,4,6,0,9,0,0,1,11
Selzach,0,3,9,16,0,20,0,1,5,11
Boningen,0,13,16,7,0,0,0,0,0,11
Däniken,0,0,8,34,1,1,0,0,14,11
Dulliken,0,2,10,35,0,31,0,0,14,11
Eppenberg-Wöschnau,0,0,3,5,0,0,0,0,0,11
Fulenbach,0,5,33,9,0,0,0,0,2,11
Gretzenbach,0,3,44,36,0,0,0,0,23,11
Gunzgen,0,0,40,7,0,0,0,0,1,11
Hägendorf,0,10,58,21,2,1,0,5,2,11
Kappel (SO),0,1,56,23,0,0,0,0,4,11
Olten,0,0,40,3,0,77,0,0,1,11
Rickenbach (SO),0,0,13,8,0,1,0,10,1,11
Schönenwerd,0,2,22,28,0,0,0,0,19,11
Starrkirch-Wil,0,0,4,5,0,1,0,0,1,11
Walterswil (SO),0,1,13,12,0,1,0,1,10,11
Wangen bei Olten,0,3,19,17,0,35,0,1,1,11
Solothurn,1,3,8,8,0,97,0,3,4,11
Bärschwil,0,2,8,3,0,0,0,0,1,11
Beinwil (SO),0,1,2,0,0,0,0,0,0,11
Breitenbach,0,3,31,8,0,1,0,0,16,11
Büsserach,0,0,18,4,0,0,0,0,1,11
Erschwil,0,0,27,13,0,0,0,0,1,11
Fehren,1,1,11,2,0,0,0,0,0,11
Grindel,0,2,6,3,0,0,0,0,2,11
Himmelried,0,7,18,13,0,0,0,0,4,11
Kleinlützel,0,2,15,8,0,0,0,0,3,11
Meltingen,0,1,12,4,0,0,0,0,1,11
Nunningen,0,3,30,7,0,0,0,0,4,11
Zullwil,0,1,11,3,0,0,0,0,0,11
Basel,0,2,4,9,0,57,0,140,1,12
Bettingen,0,0,0,1,0,17,0,0,1,12
Riehen,0,1,7,9,0,73,0,14,0,12
Aesch (BL),0,1,12,6,0,95,0,41,0,13
Allschwil,0,2,23,14,1,122,1,3,0,13
Arlesheim,0,0,6,9,1,53,0,0,0,13
Biel-Benken,0,1,30,45,0,0,0,1,4,13
Binningen,0,0,9,9,4,108,0,6,0,13
Birsfelden,0,0,4,0,0,14,0,1,0,13
Bottmingen,0,0,22,11,0,51,0,2,0,13
Ettingen,0,0,15,25,0,17,0,10,1,13
Münchenstein,0,0,13,21,0,92,0,0,0,13
Muttenz,0,0,8,10,0,76,0,72,0,13
Oberwil (BL),0,2,11,13,0,118,0,0,0,13
Pfeffingen,0,0,30,10,0,34,0,0,1,13
Reinach (BL),0,0,23,12,0,177,0,19,0,13
Schönenbuch,0,0,6,6,0,28,0,0,1,13
Therwil,0,0,12,10,0,95,0,0,1,13
Blauen,0,6,15,6,0,0,0,0,5,13
Brislach,0,3,31,11,0,0,0,11,1,13
Burg im Leimental,0,4,2,0,0,0,0,0,0,13
Dittingen,0,0,7,6,0,0,0,0,0,13
Duggingen,0,1,30,7,0,0,0,0,1,13
Grellingen,0,2,29,13,0,0,0,0,0,13
Laufen,0,2,61,12,0,4,0,1,35,13
Liesberg,0,1,11,11,0,1,0,0,0,13
Nenzlingen,0,1,8,2,0,0,0,0,0,13
Roggenburg,0,3,4,0,0,0,0,0,1,13
Röschenz,0,1,21,18,0,0,0,0,0,13
Wahlen,0,3,20,10,0,0,0,0,0,13
Zwingen,0,3,28,16,0,1,0,0,4,13
Arisdorf,0,2,12,10,0,0,0,0,0,13
Augst,0,0,0,0,0,1,0,0,0,13
Bubendorf,0,1,43,56,2,0,0,0,29,13
Frenkendorf,0,0,12,11,0,23,0,0,2,13
Füllinsdorf,0,0,10,2,0,35,0,0,1,13
Giebenach,0,1,26,18,0,0,0,0,1,13
Hersberg,0,0,0,0,0,0,0,0,0,13
Lausen,0,1,7,3,4,114,0,1,2,13
Liestal,0,3,24,25,0,93,1,14,9,13
Lupsingen,0,0,10,17,0,0,0,1,1,13
Pratteln,0,0,11,13,0,99,0,5,6,13
Ramlinsburg,0,2,7,11,0,0,0,0,0,13
Seltisberg,0,1,5,13,0,0,0,4,1,13
Ziefen,0,1,16,6,0,0,0,24,0,13
Anwil,0,0,1,4,0,0,0,4,0,13
Böckten,0,2,5,7,0,0,0,0,3,13
Buckten,0,1,5,14,0,0,0,0,3,13
Buus,0,1,6,5,0,0,0,0,0,13
Diepflingen,0,3,5,2,0,1,0,0,0,13
Gelterkinden,0,3,36,17,0,0,0,3,4,13
Häfelfingen,0,1,7,1,0,0,0,0,0,13
Hemmiken,0,1,5,2,0,0,0,0,0,13
Itingen,0,1,21,28,0,0,0,1,2,13
Känerkinden,0,0,7,9,0,0,0,0,2,13
Kilchberg (BL),0,0,0,1,0,0,0,0,0,13
Läufelfingen,0,2,13,11,0,0,0,0,1,13
Maisprach,0,7,14,12,0,0,0,2,1,13
Nusshof,0,2,2,4,0,0,0,0,0,13
Oltingen,0,1,1,5,0,0,0,1,0,13
Ormalingen,0,1,15,23,0,0,0,5,2,13
Rickenbach (BL),0,4,12,6,0,0,0,0,0,13
Rothenfluh,0,4,7,2,0,0,0,0,0,13
Rümlingen,0,0,10,1,0,0,0,0,0,13
Rünenberg,0,2,7,3,0,0,0,0,1,13
Sissach,0,5,51,11,0,0,0,13,6,13
Tecknau,0,0,4,1,0,0,0,0,2,13
Tenniken,0,0,12,3,0,0,0,2,6,13
Thürnen,0,2,9,1,0,0,0,0,3,13
Wenslingen,0,0,4,4,0,0,0,1,0,13
Wintersingen,0,3,5,4,0,0,0,0,1,13
Wittinsburg,0,0,0,7,0,0,0,0,0,13
Zeglingen,0,0,2,5,0,0,0,0,0,13
Zunzgen,0,9,65,22,0,0,0,0,38,13
Arboldswil,0,1,4,3,0,0,0,0,1,13
Bennwil,0,3,7,4,0,0,0,5,1,13
Bretzwil,0,1,9,6,0,0,0,0,1,13
Diegten,0,5,25,9,0,0,0,0,3,13
Eptingen,0,0,4,2,0,0,0,1,1,13
Hölstein,0,3,40,32,0,0,0,0,5,13
Lampenberg,0,1,2,0,0,0,0,0,0,13
Langenbruck,0,0,10,3,0,0,0,0,1,13
Lauwil,0,1,5,6,0,0,0,0,0,13
Liedertswil,0,0,0,1,0,0,0,0,0,13
Niederdorf,0,4,18,14,0,0,0,3,0,13
Oberdorf (BL),0,2,20,16,0,0,0,2,2,13
Reigoldswil,0,3,8,4,0,0,0,0,2,13
Titterten,0,3,0,5,0,0,0,1,0,13
Waldenburg,0,0,3,6,0,0,1,0,0,13
Gächlingen,0,1,14,12,0,0,0,2,0,14
Löhningen,0,0,8,6,0,0,0,5,3,14
Neunkirch,0,3,39,12,0,0,0,0,1,14
Büttenhardt,0,5,8,9,0,0,0,1,0,14
Dörflingen,0,2,15,5,0,0,0,5,0,14
Lohn (SH),0,1,5,3,0,0,0,2,1,14
Stetten (SH),0,1,39,6,0,2,0,0,0,14
Thayngen,0,11,24,30,0,8,0,8,3,14
Bargen (SH),0,2,3,0,0,0,0,0,1,14
Beringen,0,3,26,21,0,10,0,4,2,14
Buchberg,0,0,4,4,0,0,0,0,0,14
Merishausen,0,4,6,13,0,0,0,0,1,14
Neuhausen am Rheinfall,0,0,21,6,0,53,0,8,1,14
Rüdlingen,0,1,8,10,0,0,0,0,3,14
Schaffhausen,0,4,30,34,0,188,0,3,0,14
Beggingen,0,0,4,1,0,0,0,0,1,14
Schleitheim,0,1,9,16,0,0,0,10,0,14
Siblingen,0,4,16,8,0,0,0,0,1,14
Buch (SH),0,2,3,4,0,0,0,0,0,14
Hemishofen,0,1,4,5,0,0,0,0,0,14
Ramsen,0,7,18,3,0,0,0,0,4,14
Stein am Rhein,0,0,27,12,0,28,0,7,1,14
Hallau,0,3,25,12,1,0,0,8,2,14
Oberhallau,0,3,2,3,0,0,0,3,0,14
Trasadingen,0,0,3,10,0,0,0,0,0,14
Wilchingen,0,8,20,8,0,0,0,22,3,14
Herisau,0,5,46,44,0,91,0,2,16,15
Hundwil,0,1,4,0,0,0,0,0,0,15
Schönengrund,0,1,2,1,0,0,0,0,0,15
Schwellbrunn,0,4,32,4,0,0,0,0,2,15
Stein (AR),0,5,11,4,0,0,0,0,2,15
Urnäsch,0,7,8,8,0,0,0,3,0,15
Waldstatt,0,2,4,5,0,7,0,0,1,15
Bühler,0,1,5,6,0,0,0,0,0,15
Gais,0,8,36,12,0,1,0,2,0,15
Speicher,0,2,22,12,0,0,0,10,0,15
Teufen (AR),0,1,34,19,0,0,0,0,1,15
Trogen,0,3,6,7,0,0,0,4,2,15
Grub (AR),0,2,13,5,0,0,0,0,3,15
Heiden,0,2,13,12,0,26,0,2,0,15
Lutzenberg,0,1,8,11,0,12,0,0,3,15
Rehetobel,0,2,18,3,0,8,0,0,4,15
Reute (AR),0,1,4,2,0,3,0,0,0,15
Wald (AR),0,3,8,5,0,3,0,0,0,15
Walzenhausen,0,7,21,11,0,17,0,0,3,15
Wolfhalden,0,0,16,7,0,4,0,0,0,15
Appenzell,0,6,63,24,0,10,0,0,4,16
Gonten,1,7,12,8,0,0,0,0,0,16
Schlatt-Haslen,0,12,10,3,0,0,0,0,0,16
Oberegg,0,1,6,5,0,11,0,1,1,16
Schwende-Rüte,1,19,43,29,0,6,0,2,5,16
Häggenschwil,0,3,12,10,0,0,0,0,0,17
Muolen,0,1,5,7,0,0,0,3,1,17
St. Gallen,9,2,51,33,0,132,0,7,1,17
Wittenbach,0,3,33,14,0,1,0,4,0,17
Berg (SG),0,0,12,16,0,0,0,0,0,17
Eggersriet,1,2,15,6,0,3,0,0,1,17
Goldach,1,0,62,27,0,19,0,2,0,17
Mörschwil,0,2,29,25,0,0,0,0,5,17
Rorschach,0,0,12,0,0,3,0,1,2,17
Rorschacherberg,1,3,29,28,0,18,0,0,1,17
Steinach,0,1,10,14,0,4,0,1,0,17
Tübach,0,1,9,9,0,0,0,2,0,17
Untereggen,0,2,8,4,0,0,0,0,0,17
