,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Untereggen,0,44,39,6,0,1,0,4,3,17
Au (SG),1,19,62,10,0,25,0,0,3,17
Balgach,2,29,51,10,2,76,0,0,3,17
Berneck,0,70,76,30,0,75,0,1,8,17
Diepoldsau,2,36,124,11,0,9,0,8,4,17
Rheineck,1,23,69,15,0,100,0,0,3,17
St. Margrethen,1,24,69,4,0,50,0,2,4,17
Thal,2,74,109,48,1,122,0,1,8,17
Widnau,0,15,108,25,0,63,0,0,3,17
Altstätten,13,311,237,95,15,199,0,71,16,17
Eichberg,0,49,22,16,0,18,0,0,2,17
Marbach (SG),0,31,37,20,0,62,0,0,3,17
Oberriet (SG),14,165,173,37,3,33,0,1,3,17
Rebstein,1,29,50,21,0,104,0,0,0,17
Rüthi (SG),0,68,68,8,0,6,0,0,4,17
Buchs (SG),6,99,188,35,1,10,0,57,10,17
Gams,0,137,63,26,0,13,0,12,20,17
Grabs,0,322,138,89,1,47,1,134,20,17
Sennwald,4,173,122,51,0,28,0,0,9,17
Sevelen,0,111,103,39,5,24,0,0,5,17
Wartau,4,188,128,45,1,53,0,0,12,17
Bad Ragaz,0,26,82,7,1,2,1,14,2,17
Flums,1,247,193,23,1,4,0,1,9,17
Mels,3,224,158,15,1,7,3,15,13,17
Pfäfers,1,133,56,18,0,2,0,0,5,17
Quarten,0,143,116,17,0,1,0,0,13,17
Sargans,0,28,90,20,0,25,0,0,13,17
Vilters-Wangs,0,75,102,34,0,34,0,0,16,17
Walenstadt,0,93,145,22,0,0,37,3,34,17
Amden,0,129,47,18,0,0,0,5,14,17
Benken (SG),0,74,62,12,1,1,0,1,7,17
Kaltbrunn,4,75,60,12,0,49,1,4,3,17
Schänis,1,133,83,12,1,6,0,5,5,17
Weesen,0,30,60,11,0,3,0,0,7,17
Schmerikon,0,29,32,1,0,69,0,1,11,17
Uznach,0,34,38,12,1,52,0,3,8,17
Rapperswil-Jona,1,42,46,108,0,210,0,0,5,17
Gommiswald,3,135,70,38,0,1,0,3,19,17
Eschenbach (SG),1,264,113,25,1,18,3,3,31,17
Ebnat-Kappel,3,341,99,86,1,179,1,2,17,17
Wildhaus-Alt St. Johann,5,376,82,56,0,0,2,20,19,17
Nesslau,3,388,89,79,0,2,0,42,24,17
Lichtensteig,0,20,39,7,0,76,0,0,3,17
Wattwil,7,343,143,56,1,143,1,20,18,17
Kirchberg (SG),9,190,116,71,0,141,0,43,37,17
Lütisburg,2,94,34,23,1,1,0,4,2,17
Mosnang,0,226,42,56,0,0,1,1,9,17
Bütschwil-Ganterschwil,1,204,79,57,2,106,0,4,35,17
Neckertal,8,696,217,106,0,6,2,22,32,17
Degersheim,8,93,114,45,0,144,0,5,8,17
Flawil,2,67,113,21,0,175,0,0,14,17
Jonschwil,1,53,26,26,0,33,0,1,6,17
Oberuzwil,0,75,76,49,0,139,1,4,13,17
Uzwil,1,53,76,38,0,299,0,1,14,17
Niederbüren,0,45,37,24,0,0,0,0,2,17
Niederhelfenschwil,3,76,47,12,0,17,1,1,8,17
Oberbüren,1,67,69,29,0,16,0,0,4,17
Zuzwil (SG),1,20,42,18,1,35,0,0,8,17
Wil (SG),2,73,303,49,2,244,0,1,32,17
Andwil (SG),0,25,42,20,1,0,0,1,5,17
Gaiserwald,1,30,44,1,1,4,0,0,8,17
Gossau (SG),3,126,258,75,1,201,0,0,43,17
Waldkirch,0,122,92,70,0,0,0,1,10,17
Vaz/Obervaz,0,58,64,11,1,2,1,1,55,18
Lantsch/Lenz,0,21,27,7,0,0,0,0,10,18
Schmitten (GR),0,28,18,2,0,0,0,0,24,18
Albula/Alvra,1,176,64,15,1,0,1,0,55,18
Surses,2,371,112,27,8,0,11,1,124,18
Bergün Filisur,1,223,84,9,1,0,0,23,19,18
Brusio,0,179,20,4,1,1,15,0,79,18
Poschiavo,2,396,101,42,3,1,4,3,137,18
Falera,0,24,13,4,2,0,0,0,11,18
Laax,0,29,14,7,0,1,1,3,7,18
Sagogn,0,34,38,12,3,0,10,0,4,18
Schluein,0,31,26,7,0,2,0,0,3,18
Vals,0,49,20,2,0,0,0,1,26,18
Lumnezia,2,312,72,48,0,1,1,0,32,18
Ilanz/Glion,0,386,134,32,1,1,6,2,49,18
Fürstenau,0,13,14,6,1,0,0,0,4,18
Rothenbrunnen,0,5,7,2,1,0,0,0,1,18
Scharans,0,89,15,14,0,0,0,0,11,18
Sils im Domleschg,0,31,25,12,0,0,1,2,1,18
Cazis,0,199,46,13,0,0,2,2,21,18
Flerden,0,29,3,2,0,0,0,0,1,18
Masein,0,24,4,13,0,0,0,0,2,18
Thusis,0,82,74,11,0,2,0,14,21,18
Tschappina,0,64,2,3,1,0,0,0,0,18
Urmein,0,18,4,4,0,0,0,0,1,18
Safiental,1,295,30,20,0,0,3,0,13,18
Domleschg,0,121,57,47,0,0,1,0,14,18
Avers,0,45,1,2,0,0,2,0,16,18
Sufers,0,20,2,3,0,0,10,0,5,18
Andeer,0,117,16,36,0,0,2,0,16,18
Rongellen,0,5,0,0,0,0,0,0,3,18
Zillis-Reischen,2,70,6,22,0,0,0,0,6,18
Ferrera,0,64,2,2,0,0,0,0,5,18
Rheinwald,0,98,19,19,1,0,0,2,18,18
Muntogna da Schons,0,123,9,7,0,0,1,0,4,18
Bonaduz,0,20,49,10,1,1,0,0,2,18
Domat/Ems,0,10,82,10,0,1,0,8,10,18
Rhäzüns,1,16,40,9,0,0,0,0,6,18
Felsberg,1,23,46,18,0,0,0,0,5,18
Flims,1,78,48,12,0,2,1,5,10,18
Tamins,0,74,58,18,0,1,2,0,10,18
Trin,1,110,60,13,4,0,0,0,6,18
Zernez,0,27,42,5,0,0,4,11,18,18
Samnaun,0,14,13,0,0,0,0,0,11,18
Scuol,4,351,210,181,0,0,1,0,294,18
Valsot,0,141,27,43,0,1,0,0,78,18
Bever,0,14,42,1,0,0,0,0,4,18
Celerina/Schlarigna,1,2,82,3,0,1,0,1,6,18
Madulain,0,3,14,0,0,0,0,0,1,18
Pontresina,0,9,76,8,0,1,0,0,4,18
La Punt Chamues-ch,0,6,41,9,0,0,1,0,0,18
Samedan,0,9,82,10,0,0,17,0,6,18
St. Moritz,0,0,143,1,0,0,1,0,0,18
S-chanf,0,48,58,6,3,0,9,5,3,18
Sils im Engadin/Segl,0,56,60,9,0,0,0,0,6,18
Silvaplana,0,2,42,4,0,0,0,0,1,18
Zuoz,0,8,104,10,0,0,1,4,14,18
Bregaglia,1,408,34,16,0,3,78,0,225,18
Buseno,0,76,2,0,9,0,1,0,13,18
Castaneda,0,17,6,1,0,0,2,0,31,18
Rossa,0,113,11,8,0,0,3,0,59,18
Santa Maria in Calanca,0,52,4,1,0,2,0,0,21,18
Lostallo,0,18,8,2,0,0,0,0,41,18
Mesocco,2,223,15,4,1,2,6,0,220,18
Soazza,0,54,1,12,0,0,2,0,55,18
Cama,0,9,10,1,1,0,0,0,46,18
Grono,1,45,23,6,1,0,1,0,71,18
Roveredo (GR),0,193,79,20,1,3,3,0,150,18
San Vittore,0,49,19,8,0,0,0,0,32,18
Calanca,0,142,4,2,120,0,0,0,54,18
Val Müstair,1,138,136,48,1,2,1,1,14,18
Davos,1,354,446,46,3,1,2,3,69,18
Fideris,1,196,15,17,0,3,2,0,8,18
Furna,0,124,3,2,0,0,0,0,0,18
Jenaz,0,104,52,15,0,1,0,0,4,18
Klosters,0,188,127,38,184,6,0,5,43,18
Conters im Prättigau,0,68,5,2,0,1,2,0,5,18
Küblis,0,91,28,6,3,1,0,0,4,18
Luzein,2,407,42,21,1,6,2,1,17,18
Chur,1,84,205,44,0,477,0,49,13,18
Churwalden,1,158,133,15,0,6,13,1,15,18
Arosa,2,459,133,8,0,5,10,0,37,18
Trimmis,0,70,42,12,0,0,3,0,5,18
Untervaz,0,93,67,8,0,5,19,1,2,18
Zizers,0,22,64,4,0,0,0,2,3,18
Fläsch,0,27,24,10,0,0,0,2,0,18
Jenins,1,32,32,8,1,0,3,0,0,18
Maienfeld,1,63,89,40,0,0,0,5,5,18
Malans,1,34,66,10,1,0,0,1,11,18
Landquart,1,61,70,22,1,17,0,1,7,18
Grüsch,0,195,57,38,0,0,2,0,6,18
Schiers,1,189,84,12,0,0,4,0,3,18
Seewis im Prättigau,1,147,48,14,3,0,1,0,3,18
Breil/Brigels,1,372,61,27,0,0,1,21,34,18
Disentis/Mustér,4,123,74,14,0,1,0,5,49,18
Medel (Lucmagn),0,94,10,3,0,0,0,1,4,18
Sumvitg,1,254,51,9,5,0,0,2,10,18
Tujetsch,1,133,26,9,0,0,2,0,35,18
Trun,1,237,42,9,1,0,0,0,9,18
Obersaxen Mundaun,0,206,50,13,0,1,14,0,42,18
Aarau,0,30,219,25,0,288,0,17,40,19
Biberstein,0,12,27,4,0,0,1,0,8,19
Buchs (AG),0,8,28,10,0,70,0,0,9,19
Densbüren,1,44,13,10,0,0,0,0,10,19
Erlinsbach (AG),0,29,46,15,0,4,0,0,15,19
Gränichen,2,75,95,31,0,10,0,1,22,19
Hirschthal,0,15,21,3,0,0,0,5,2,19
Küttigen,0,64,77,33,1,1,0,1,24,19
Muhen,0,40,51,17,0,5,0,0,9,19
Oberentfelden,0,10,59,12,0,21,0,0,10,19
Suhr,0,3,1,3,0,11,0,0,1,19
Unterentfelden,0,6,14,5,0,11,0,0,5,19
Baden,0,9,98,34,0,276,1,28,14,19
Bellikon,0,8,17,3,0,0,0,0,2,19
Bergdietikon,0,22,10,11,0,0,0,0,3,19
Birmenstorf (AG),0,30,58,8,0,5,0,1,3,19
Ennetbaden,0,2,27,8,0,44,0,1,6,19
Fislisbach,0,8,26,12,0,7,0,0,9,19
Freienwil,0,20,13,6,0,1,0,0,1,19
Gebenstorf,0,11,47,5,0,52,0,2,7,19
Killwangen,0,3,10,7,0,10,0,0,3,19
Künten,0,20,23,6,0,0,0,0,4,19
Mägenwil,0,8,15,1,0,10,0,1,7,19
Mellingen,0,12,72,6,1,3,0,0,33,19
Neuenhof,0,11,25,7,0,3,0,0,8,19
Niederrohrdorf,0,19,20,5,0,7,0,5,8,19
Oberrohrdorf,2,11,22,8,1,1,0,0,10,19
Obersiggenthal,0,29,53,5,0,15,0,4,5,19
Remetschwil,0,21,14,6,0,0,0,0,6,19
Spreitenbach,0,12,22,5,0,5,0,0,5,19
Stetten (AG),0,16,22,4,0,1,0,1,5,19
Untersiggenthal,0,17,46,19,0,7,0,21,17,19
Wettingen,0,35,158,20,0,82,0,1,28,19
Wohlenschwil,0,27,26,15,0,0,0,0,7,19
Würenlingen,0,18,16,8,0,0,1,39,10,19
Würenlos,1,26,44,7,0,0,0,0,17,19
Ehrendingen,0,23,39,13,0,0,0,0,12,19
Arni (AG),0,10,9,4,0,0,0,0,2,19
Berikon,0,28,23,7,0,0,0,0,7,19
Bremgarten (AG),0,19,72,13,1,0,0,74,51,19
Büttikon,0,12,12,3,0,0,0,0,1,19
Dottikon,0,14,46,19,0,2,0,1,11,19
Eggenwil,0,6,7,4,2,0,0,0,3,19
Fischbach-Göslikon,0,16,8,1,0,0,0,0,4,19
Hägglingen,0,60,61,11,2,1,0,1,11,19
Jonen,0,25,37,15,0,1,0,0,9,19
Niederwil (AG),0,19,30,3,0,0,0,3,3,19
Oberlunkhofen,0,13,14,6,0,0,0,0,1,19
Oberwil-Lieli,0,13,21,10,1,0,0,0,2,19
Rudolfstetten-Friedlisberg,0,16,20,1,0,0,0,0,5,19
Sarmenstorf,0,36,55,12,0,1,0,1,6,19
Tägerig,0,18,22,17,0,0,0,2,4,19
Uezwil,0,22,5,3,0,0,0,0,1,19
Unterlunkhofen,0,14,19,4,0,0,0,0,7,19
Villmergen,1,51,85,21,1,21,0,1,26,19
Widen,0,4,11,5,0,0,0,0,0,19
Wohlen (AG),0,32,92,18,0,122,0,3,12,19
Zufikon,0,16,16,3,1,0,0,1,7,19
Islisberg,0,8,6,2,0,0,0,0,1,19
Auenstein,0,22,27,21,0,0,0,0,8,19
Birr,0,9,14,2,0,5,0,1,11,19
Birrhard,0,13,10,2,0,2,0,0,2,19
Brugg,3,25,155,18,2,194,0,2,38,19
Habsburg,0,6,8,3,0,0,0,0,4,19
Hausen (AG),0,5,9,3,0,25,0,0,3,19
Lupfig,0,31,15,6,0,22,0,1,11,19
Mandach,0,22,8,7,0,0,0,0,1,19
Mönthal,1,15,7,5,3,0,0,0,2,19
Mülligen,0,15,8,1,0,9,0,0,6,19
Remigen,0,23,16,7,0,0,0,0,7,19
Riniken,1,13,7,4,0,0,0,14,2,19
Rüfenach,0,11,6,5,0,3,0,10,3,19
Thalheim (AG),0,35,40,9,0,1,0,0,2,19
Veltheim (AG),0,22,32,7,1,0,0,0,14,19
Villigen,0,41,23,12,1,0,0,31,17,19
Windisch,0,13,81,20,0,75,0,2,13,19
Bözberg,0,76,38,18,0,0,0,0,8,19
Schinznach,0,62,74,23,0,0,0,1,18,19
Beinwil am See,1,55,143,41,0,0,0,1,11,19
Birrwil,1,43,39,22,0,1,2,1,4,19
Dürrenäsch,0,42,39,7,0,0,0,0,5,19
Gontenschwil,0,90,76,14,0,1,0,0,16,19
Holziken,0,14,7,1,0,0,0,1,2,19
Leimbach (AG),0,10,11,2,0,0,0,0,0,19
Leutwil,1,36,21,5,0,0,1,0,4,19
Menziken,0,39,163,25,0,5,1,0,16,19
Oberkulm,0,57,37,15,0,1,0,0,17,19
Reinach (AG),0,53,239,24,1,4,0,1,20,19
Schlossrued,0,44,13,4,0,1,0,0,5,19
Schmiedrued,0,67,17,11,1,0,0,0,8,19
Schöftland,0,41,56,11,0,3,0,0,9,19
Teufenthal (AG),0,18,24,5,1,0,0,0,6,19
Unterkulm,0,62,32,17,2,1,0,5,14,19
Zetzwil,2,32,21,13,0,0,0,0,1,19
Eiken,0,10,33,10,0,1,0,0,6,19
Frick,0,5,47,25,0,4,0,1,15,19
Gansingen,0,20,17,14,1,0,0,0,9,19
Gipf-Oberfrick,0,34,25,17,0,7,0,0,14,19
Kaisten,0,47,28,23,0,0,1,0,8,19
Laufenburg,0,67,80,39,1,1,0,7,100,19
Münchwilen (AG),1,4,8,12,0,0,0,0,0,19
Oberhof,0,30,19,10,0,0,0,1,2,19
Oeschgen,0,14,19,4,0,1,0,3,2,19
Schwaderloch,0,20,22,5,0,0,0,0,8,19
Sisseln,0,6,19,9,0,0,0,0,1,19
Wittnau,0,41,25,20,0,0,0,1,8,19
Wölflinswil,0,25,20,10,0,0,0,0,5,19
Zeihen,0,38,10,12,0,0,0,0,10,19
Mettauertal,0,84,45,17,0,0,0,2,19,19
Böztal,0,78,74,24,0,0,0,10,24,19
Herznach-Ueken,0,42,36,21,0,1,0,0,23,19
Ammerswil,0,15,12,3,0,0,0,0,3,19
Boniswil,0,21,33,6,0,0,0,0,1,19
Brunegg,0,5,11,1,0,15,0,0,5,19
Dintikon,1,22,36,4,1,0,0,0,1,19
Egliswil,0,57,12,8,2,9,0,0,3,19
Fahrwangen,0,33,48,15,1,0,0,2,19,19
Hallwil,0,8,11,8,0,1,0,0,4,19
Hendschiken,0,23,30,5,0,1,0,0,4,19
Holderbank (AG),0,7,17,1,0,7,0,0,2,19
Hunzenschwil,0,14,31,2,0,3,0,0,6,19
Lenzburg,0,10,42,19,0,135,1,67,12,19
Meisterschwanden,0,25,44,11,0,0,0,0,8,19
Möriken-Wildegg,0,21,39,18,0,14,1,18,8,19
Niederlenz,1,12,30,10,1,42,0,1,10,19
Othmarsingen,0,26,37,4,0,9,0,0,4,19
Rupperswil,0,25,25,13,1,9,0,0,10,19
Schafisheim,0,36,33,6,0,1,0,1,12,19
Seengen,1,22,42,14,0,16,0,0,13,19
Seon,0,56,75,20,0,0,0,3,16,19
Staufen,0,20,14,2,0,36,0,0,3,19
Abtwil,0,14,9,8,0,0,0,0,1,19
Aristau,0,29,29,4,0,0,0,0,4,19
Auw,1,18,19,17,0,0,0,2,4,19
Beinwil (Freiamt),1,40,33,9,0,0,0,0,2,19
Besenbüren,1,16,10,6,0,0,0,0,1,19
Bettwil,0,22,9,3,0,0,0,3,3,19
Boswil,0,44,58,13,0,0,0,1,4,19
Bünzen,0,30,36,5,0,0,0,0,4,19
Buttwil,0,16,4,2,0,0,0,0,0,19
Dietwil,0,17,20,9,1,0,0,3,7,19
Geltwil,0,8,3,1,0,0,0,0,0,19
Kallern,0,17,4,2,0,0,0,0,2,19
Merenschwand,0,45,52,14,0,0,0,1,5,19
Mühlau,0,27,23,11,0,0,0,0,4,19
Muri (AG),0,46,80,21,1,0,0,4,31,19
Oberrüti,0,18,15,5,0,0,0,0,4,19
Rottenschwil,0,14,18,1,0,0,0,2,1,19
Sins,1,64,44,37,0,1,0,11,8,19
Waltenschwil,0,27,24,9,0,1,0,0,4,19
Hellikon,0,32,21,14,0,0,0,0,6,19
Kaiseraugst,0,1,7,4,0,34,0,1,4,19
Magden,0,43,40,16,0,0,0,1,4,19
Möhlin,0,40,110,21,2,0,0,0,12,19
Mumpf,0,13,22,3,0,0,0,0,7,19
Obermumpf,0,10,33,7,0,0,0,0,2,19
Olsberg,0,15,10,2,0,0,0,0,3,19
Rheinfelden,0,11,103,1,0,167,0,5,23,19
Schupfart,0,26,13,4,0,1,0,1,3,19
Stein (AG),0,5,9,2,0,27,0,0,3,19
Wallbach,0,10,16,17,1,17,0,0,9,19
Wegenstetten,0,36,34,8,0,0,0,1,6,19
Zeiningen,0,27,49,20,0,1,0,0,6,19
Zuzgen,0,22,20,12,0,0,0,0,4,19
Aarburg,0,13,86,9,0,73,0,0,12,19
Bottenwil,0,38,11,10,0,0,0,0,5,19
Brittnau,1,64,79,31,1,20,0,0,35,19
Kirchleerau,0,19,5,7,0,9,0,0,4,19
Kölliken,0,47,73,12,0,35,0,0,14,19
Moosleerau,0,20,15,5,0,0,0,0,4,19
Murgenthal,1,49,112,33,0,0,0,0,19,19
Oftringen,0,45,81,31,0,61,0,1,13,19
Reitnau,0,61,21,10,0,1,0,0,15,19
Rothrist,0,52,78,35,0,5,0,0,24,19
Safenwil,0,34,54,18,7,1,0,3,7,19
Staffelbach,1,41,15,3,0,4,0,4,11,19
Strengelbach,0,30,32,12,0,22,1,1,8,19
Uerkheim,1,47,38,5,0,1,0,0,10,19
Vordemwald,0,45,31,16,0,0,0,0,2,19
Wiliberg,0,9,1,2,0,0,0,0,0,19
Zofingen,1,26,223,23,1,201,0,11,32,19
Böttstein,0,25,13,9,0,0,0,11,11,19
Döttingen,0,15,19,4,0,0,0,27,7,19
Endingen,1,34,27,4,0,0,0,40,10,19
Fisibach,0,9,9,3,0,0,0,0,1,19
Full-Reuenthal,1,23,18,9,0,0,0,0,3,19
Klingnau,0,13,23,3,0,1,0,55,15,19
Koblenz,0,9,17,1,0,0,0,0,7,19
Leibstadt,0,19,26,8,1,0,0,0,20,19
Lengnau (AG),1,37,40,11,0,0,0,0,15,19
Leuggern,0,40,26,6,0,0,0,7,15,19
Mellikon,0,6,12,1,0,0,0,0,1,19
Schneisingen,0,22,13,6,0,0,0,6,5,19
Siglistorf,0,14,11,3,0,0,0,1,1,19
Tegerfelden,0,20,27,12,0,0,0,0,3,19
Zurzach,0,87,224,42,1,1,0,55,61,19
Arbon,0,41,250,48,1,246,0,5,29,20
Dozwil,0,19,18,7,0,9,0,2,5,20
Egnach,0,148,122,52,0,47,0,6,13,20
Hefenhofen,0,45,31,19,0,23,0,0,9,20
Horn,0,7,13,3,0,34,0,23,3,20
Kesswil,0,27,20,12,2,29,0,0,2,20
Roggwil (TG),0,63,83,21,0,7,0,6,11,20
Romanshorn,0,66,187,52,0,236,1,5,20,20
Salmsach,0,22,23,11,0,29,0,0,5,20
Sommeri,0,30,20,12,0,0,0,2,2,20
Uttwil,0,21,22,9,2,34,0,0,6,20
Amriswil,0,114,242,70,0,172,0,20,22,20
Bischofszell,0,79,168,42,0,107,0,4,19,20
Erlen,0,76,82,36,0,36,1,2,15,20
Hauptwil-Gottshaus,0,59,71,27,0,19,0,2,9,20
Hohentannen,0,48,21,5,0,1,0,17,6,20
Kradolf-Schönenberg,0,61,85,22,1,73,0,8,5,20
Sulgen,0,50,75,17,0,65,0,1,14,20
Zihlschlacht-Sitterdorf,0,67,61,13,0,27,0,10,7,20
Basadingen-Schlattingen,0,47,72,37,0,6,0,3,10,20
Diessenhofen,3,26,76,13,0,85,0,7,32,20
Schlatt (TG),1,45,59,23,0,3,0,4,10,20
Aadorf,0,93,90,34,0,90,0,1,20,20
Felben-Wellhausen,0,20,33,10,0,2,0,12,2,20
Frauenfeld,0,75,189,70,2,348,1,7,16,20
Gachnang,0,41,43,39,0,44,0,2,7,20
Hüttlingen,0,60,20,16,0,0,0,2,4,20
Matzingen,0,30,41,15,0,21,0,3,14,20
Neunforn,0,54,39,21,0,0,0,29,6,20
Stettfurt,0,19,11,20,0,30,0,3,2,20
Thundorf,0,63,40,31,0,1,0,10,4,20
Uesslingen-Buch,0,45,30,20,1,2,0,0,3,20
Warth-Weiningen,0,24,26,12,0,2,0,1,6,20
Altnau,0,31,44,30,0,52,0,3,1,20
Bottighofen,0,9,22,6,0,31,0,3,3,20
Ermatingen,0,55,58,24,1,89,1,3,28,20
Gottlieben,0,2,16,2,0,21,0,0,1,20
Güttingen,0,34,30,12,0,45,0,3,4,20
Kemmental,0,181,104,46,0,3,0,11,7,20
Kreuzlingen,1,20,179,65,0,216,0,2,29,20
Langrickenbach,0,76,43,35,1,2,0,2,4,20
Lengwil,0,47,45,12,0,2,0,7,3,20
Münsterlingen,0,18,32,19,0,37,1,3,3,20
Tägerwilen,0,32,53,24,0,46,0,3,19,20
Wäldi,0,47,44,13,0,1,0,13,3,20
Affeltrangen,0,65,60,24,0,7,0,5,8,20
Bettwiesen,0,19,12,4,1,1,0,0,3,20
Bichelsee-Balterswil,0,52,48,15,1,6,0,47,3,20
Braunau,0,47,20,6,0,0,0,3,3,20
Eschlikon,0,32,48,8,0,51,0,7,11,20
Fischingen,1,148,88,56,2,5,0,21,11,20
Lommis,0,36,31,17,0,0,0,0,2,20
Münchwilen (TG),4,39,76,24,0,42,0,11,6,20
Rickenbach (TG),0,4,26,5,3,24,0,0,2,20
Schönholzerswilen,0,87,31,18,0,0,0,2,3,20
Sirnach,0,49,103,24,1,122,0,2,13,20
Tobel-Tägerschen,0,32,34,13,0,5,0,0,7,20
Wängi,0,93,92,45,0,25,0,9,15,20
Wilen (TG),0,9,4,3,1,46,0,0,2,20
Wuppenau,0,77,30,25,0,0,0,7,2,20
Berlingen,0,17,24,12,1,49,0,0,10,20
Eschenz,0,41,18,12,0,50,0,13,2,20
Herdern,1,35,25,15,0,0,0,15,2,20
Homburg,0,83,29,18,2,0,0,15,1,20
Hüttwilen,0,50,27,32,0,26,0,14,7,20
Mammern,0,9,13,4,0,14,0,9,1,20
Müllheim,0,36,59,15,0,76,0,0,10,20
Pfyn,0,49,43,8,0,21,0,2,4,20
Raperswilen,0,33,22,5,0,0,0,0,4,20
Salenstein,0,39,38,5,0,36,0,0,7,20
Steckborn,0,24,53,24,0,118,2,1,13,20
Wagenhausen,0,54,52,19,1,34,0,3,11,20
Amlikon-Bissegg,0,76,54,29,0,0,0,7,9,20
Berg (TG),1,72,56,23,0,67,0,2,6,20
Birwinken,1,83,58,18,0,0,0,18,7,20
Bürglen (TG),3,40,61,17,0,60,0,2,9,20
Bussnang,0,108,85,47,2,28,0,4,7,20
Märstetten,0,52,56,20,0,35,0,8,4,20
Weinfelden,3,52,94,36,1,234,0,10,16,20
Wigoltingen,0,81,76,24,0,28,0,1,4,20
Arbedo-Castione,0,5,9,4,0,1,0,0,0,21
Bellinzona,2,222,241,133,3,42,19,14,80,21
Cadenazzo,0,11,17,5,0,3,1,0,2,21
Isone,0,2,3,7,0,0,0,0,2,21
Lumino,0,7,12,9,0,3,1,0,5,21
Sant'Antonino,0,7,8,10,0,1,0,1,4,21
Acquarossa,0,288,30,28,1,38,10,9,62,21
Blenio,0,281,28,13,1,38,11,15,41,21
Serravalle,1,381,41,28,2,49,14,8,48,21
Airolo,0,66,24,1,0,6,6,8,23,21
Bedretto,0,15,2,3,0,0,0,0,5,21
Dalpe,0,10,2,1,0,0,2,0,6,21
Faido,2,193,47,12,2,15,9,4,97,21
Giornico,0,16,5,2,0,7,4,0,19,21
Personico,0,22,2,2,0,1,1,0,3,21
Pollegio,0,15,12,8,0,0,2,0,5,21
Quinto,0,62,25,3,2,2,3,5,16,21
Ascona,0,13,28,20,0,1,0,0,10,21
Brione sopra Minusio,1,17,4,3,0,0,4,0,11,21
Brissago,1,54,33,17,0,9,5,3,17,21
Gordola,0,66,24,19,0,3,4,1,8,21
Lavertezzo,0,3,2,5,0,0,0,0,13,21
Locarno,1,35,87,52,1,4,1,0,37,21
Losone,1,15,26,11,0,3,9,4,22,21
Mergoscia,3,146,10,9,2,3,61,1,41,21
Minusio,0,18,47,30,0,1,0,0,30,21
Muralto,0,3,24,7,0,1,0,0,5,21
Orselina,0,13,12,1,0,0,0,0,6,21
Ronco sopra Ascona,0,32,11,4,0,4,0,0,6,21
Tenero-Contra,0,8,10,6,0,1,0,1,6,21
Onsernone,1,209,11,12,0,19,8,1,67,21
Cugnasco-Gerra,0,57,11,8,2,6,3,0,12,21
Agno,0,3,20,10,0,16,0,3,9,21
Aranno,0,18,22,4,0,3,3,0,2,21
Arogno,0,9,22,10,0,1,2,0,3,21
Bedano,0,2,10,6,0,5,0,1,5,21
Bioggio,0,11,19,11,0,8,1,1,16,21
Bissone,0,1,11,4,0,2,0,0,4,21
Brusino Arsizio,0,1,3,7,0,0,0,0,2,21
Cademario,0,8,8,2,0,0,1,0,5,21
Cadempino,1,8,11,1,0,6,0,0,7,21
Canobbio,0,2,3,2,1,8,0,0,2,21
Caslano,0,6,35,6,0,1,0,1,10,21
Comano,0,6,12,3,0,15,1,0,9,21
Cureglia,0,0,3,3,0,10,0,0,2,21
Grancia,0,0,1,0,0,5,0,1,6,21
Gravesano,1,1,13,1,0,5,0,0,0,21
Lamone,0,3,6,1,0,2,1,1,3,21
Lugano,1,245,345,84,3,292,53,36,192,21
Magliaso,0,3,11,7,0,1,0,1,2,21
Manno,0,2,5,1,1,12,0,0,4,21
Massagno,0,3,5,0,0,2,0,1,3,21
Melide,0,3,9,2,0,0,0,1,4,21
Mezzovico-Vira,0,4,15,13,0,2,1,0,3,21
Morcote,0,3,15,7,0,0,0,0,6,21
Muzzano,0,0,4,1,0,8,0,0,2,21
Neggio,0,1,9,3,0,0,0,0,15,21
Origlio,0,2,8,3,0,3,0,0,4,21
Paradiso,0,0,7,0,0,2,0,0,0,21
Ponte Capriasca,0,5,13,6,0,0,0,0,2,21
Porza,0,2,6,2,0,13,0,1,2,21
Pura,0,12,15,11,0,1,0,0,3,21
Savosa,0,1,10,5,0,2,0,0,0,21
Sorengo,0,1,1,2,0,3,0,0,0,21
Capriasca,0,115,94,53,1,25,29,9,31,21
Torricella-Taverne,0,3,6,3,0,9,1,1,3,21
Vernate,0,2,11,4,0,0,0,0,1,21
Vezia,0,3,5,4,0,4,0,3,0,21
Vico Morcote,0,1,11,2,0,0,1,0,0,21
Collina d'Oro,0,10,28,14,0,37,2,0,15,21
Alto Malcantone,0,26,16,27,0,2,5,1,14,21
Monteceneri,1,132,89,38,1,19,3,1,31,21
Tresa,0,38,57,38,0,10,1,2,28,21
Val Mara,0,19,41,19,1,4,4,3,13,21
Balerna,0,3,24,3,0,10,1,0,0,21
Castel San Pietro,0,19,19,24,2,5,2,1,5,21
Chiasso,0,5,44,8,0,43,1,1,6,21
Coldrerio,0,3,11,10,0,9,0,1,3,21
Mendrisio,0,52,130,43,0,57,5,3,46,21
Morbio Inferiore,1,6,12,4,0,22,0,0,10,21
