,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,0,0,21,0,0,0,24,0,3
Rain,0,1,3,31,0,0,0,1,0,3
Römerswil,0,2,1,20,0,0,0,0,0,3
Rothenburg,1,3,0,54,0,4,0,0,0,3
Schongau,0,3,0,41,3,0,0,1,0,3
Adligenswil,0,0,0,14,0,0,0,0,0,3
Buchrain,0,0,0,58,2,0,0,1,0,3
Dierikon,0,0,0,4,0,1,0,0,1,3
Ebikon,0,0,0,43,8,7,0,0,0,3
Gisikon,0,1,0,16,0,0,0,1,0,3
Greppen,0,3,0,3,3,0,0,9,0,3
Horw,0,11,0,71,0,4,0,2,0,3
Kriens,0,6,0,56,0,19,0,1,0,3
Luzern,0,1,3,146,0,37,0,16,1,3
Malters,0,5,1,71,0,0,0,4,0,3
Meggen,0,0,0,63,0,11,0,0,0,3
Meierskappel,0,0,0,10,1,0,0,3,0,3
Root,0,2,0,48,0,0,0,9,0,3
Schwarzenberg,0,4,0,21,0,0,0,2,0,3
Udligenswil,0,2,5,20,0,0,0,0,0,3
Vitznau,0,1,1,36,0,0,0,0,0,3
Weggis,1,3,1,25,0,0,0,1,0,3
Beromünster,0,4,8,90,0,0,0,12,0,3
Büron,0,0,0,26,0,0,0,0,0,3
Buttisholz,0,3,0,32,0,0,0,0,0,3
Eich,0,0,0,11,0,0,0,0,0,3
Geuensee,1,2,0,71,0,0,0,0,0,3
Grosswangen,0,1,0,52,0,0,0,3,0,3
Hildisrieden,0,1,1,43,0,0,0,0,0,3
Knutwil,0,1,0,37,2,0,0,0,0,3
Mauensee,0,0,0,36,0,0,0,0,0,3
Neuenkirch,0,3,3,61,0,0,0,28,0,3
Nottwil,1,1,0,41,0,0,0,5,0,3
Oberkirch,0,2,1,65,0,0,0,9,0,3
Rickenbach (LU),0,2,1,64,0,0,0,1,0,3
Ruswil,0,9,1,38,0,0,0,2,0,3
Schenkon,0,1,0,51,0,0,0,0,0,3
Schlierbach,0,2,0,24,0,0,0,0,0,3
Sempach,0,0,0,18,0,0,0,0,0,3
Sursee,0,3,2,37,0,0,0,15,0,3
Triengen,0,6,0,46,0,0,0,0,0,3
Wolhusen,0,6,1,18,0,0,0,3,0,3
Alberswil,0,0,1,25,0,0,0,1,0,3
Altbüron,0,0,0,14,0,0,0,10,0,3
Altishofen,0,0,0,12,0,0,0,9,0,3
Dagmersellen,1,6,1,71,1,3,0,1,0,3
Egolzwil,0,1,0,22,0,0,0,3,0,3
Ettiswil,0,0,3,30,0,0,0,13,0,3
Fischbach,0,0,0,11,0,0,0,0,0,3
Grossdietwil,0,0,1,10,0,1,0,0,1,3
Hergiswil bei Willisau,0,3,0,16,1,0,0,3,0,3
Luthern,0,1,0,5,0,0,0,1,0,3
Menznau,0,6,0,25,0,0,0,0,0,3
Nebikon,0,1,0,30,0,0,0,0,0,3
Pfaffnau,1,6,0,53,0,0,0,6,1,3
Reiden,1,3,1,71,2,6,0,3,0,3
Roggliswil,0,3,0,18,3,1,0,0,0,3
Schötz,1,2,1,76,1,0,0,0,0,3
Ufhusen,1,2,0,11,0,0,1,0,0,3
Wauwil,1,1,1,43,0,0,0,0,0,3
Wikon,0,3,0,34,0,4,0,0,0,3
Zell (LU),0,2,0,19,0,0,0,0,0,3
Willisau,0,8,2,130,0,0,0,2,0,3
Altdorf (UR),0,5,2,63,0,0,0,11,0,4
Andermatt,0,0,0,4,0,0,0,13,0,4
Attinghausen,0,0,0,31,0,0,0,1,0,4
Bürglen (UR),0,8,0,38,0,0,0,0,0,4
Erstfeld,0,1,0,17,0,0,0,0,0,4
Flüelen,0,1,0,16,0,0,0,1,0,4
Göschenen,0,0,0,1,0,0,0,0,0,4
Gurtnellen,0,0,2,0,0,0,0,0,0,4
Hospental,0,0,1,2,0,0,0,0,0,4
Isenthal,0,2,0,0,0,0,1,0,0,4
Realp,0,0,0,6,0,0,0,0,0,4
Schattdorf,0,0,1,51,1,0,1,0,0,4
Seedorf (UR),0,0,0,31,0,0,0,0,1,4
Seelisberg,0,4,0,15,0,0,0,0,2,4
Silenen,1,1,0,15,0,0,0,1,0,4
Sisikon,0,0,0,6,0,0,0,0,0,4
Spiringen,0,2,1,3,1,0,1,0,0,4
Unterschächen,0,6,0,4,0,0,0,0,0,4
Wassen,0,1,0,0,0,0,0,0,0,4
Einsiedeln,0,19,4,84,0,50,0,3,0,5
Gersau,1,3,2,21,0,0,0,0,0,5
Feusisberg,0,5,4,48,0,6,0,1,1,5
Freienbach,0,11,0,43,0,40,0,5,0,5
Wollerau,0,2,0,41,0,13,0,0,0,5
Küssnacht (SZ),0,6,2,77,0,2,0,1,1,5
Altendorf,0,6,3,42,0,24,0,0,6,5
Galgenen,0,0,0,70,1,4,0,0,0,5
Innerthal,0,1,0,0,0,0,0,0,0,5
Lachen,1,5,3,19,0,24,0,3,0,5
Reichenburg,0,2,1,21,0,31,0,0,0,5
Schübelbach,0,4,2,62,0,18,0,0,2,5
Tuggen,0,5,0,64,0,1,0,0,1,5
Vorderthal,0,2,1,18,0,0,0,0,0,5
Wangen (SZ),3,0,3,79,0,3,0,5,1,5
Alpthal,0,2,0,15,0,0,0,0,0,5
Arth,0,10,0,77,0,20,0,18,3,5
Illgau,0,1,0,12,0,0,0,0,0,5
Ingenbohl,0,2,0,19,0,3,1,40,1,5
Lauerz,0,1,1,7,0,1,0,0,0,5
Morschach,0,6,4,5,0,0,0,0,4,5
Muotathal,1,9,0,11,0,0,0,16,0,5
Oberiberg,0,1,4,14,0,0,0,0,0,5
Riemenstalden,0,0,0,0,0,0,0,0,0,5
Rothenthurm,1,12,0,28,0,0,0,1,0,5
Sattel,0,6,3,26,0,4,0,10,0,5
Schwyz,0,17,3,71,0,8,0,45,0,5
Steinen,0,8,1,19,0,1,0,2,0,5
Steinerberg,0,4,1,17,0,0,0,0,0,5
Unteriberg,0,5,1,30,0,0,0,0,0,5
Alpnach,0,2,1,50,0,0,0,15,0,6
Engelberg,0,6,0,41,0,0,0,1,0,6
Giswil,0,4,3,22,1,0,0,2,0,6
Kerns,0,6,2,26,3,0,3,23,1,6
Lungern,0,3,0,15,0,0,0,9,1,6
Sachseln,0,2,0,39,0,0,0,6,0,6
Sarnen,0,9,1,74,0,0,0,8,0,6
Beckenried,0,2,1,30,0,0,0,7,0,7
Buochs,0,1,0,23,0,0,0,0,0,7
Dallenwil,0,3,4,15,2,0,0,4,0,7
Emmetten,0,0,1,15,0,3,0,6,5,7
Ennetbürgen,0,3,0,35,1,0,0,0,0,7
Ennetmoos,1,2,0,15,0,0,0,13,0,7
Hergiswil (NW),0,2,0,43,0,0,0,0,0,7
Oberdorf (NW),0,1,0,13,0,0,0,3,0,7
Stans,0,1,0,21,0,0,0,4,0,7
Stansstad,0,1,1,7,0,0,1,6,0,7
Wolfenschiessen,1,6,0,33,0,0,0,1,0,7
Glarus Nord,0,4,4,121,1,15,0,12,1,8
Glarus Süd,1,25,1,69,6,0,0,0,1,8
Glarus,0,4,0,38,0,6,0,0,0,8
Baar,0,10,1,21,0,122,0,0,0,9
Cham,0,8,0,68,0,17,0,7,0,9
Hünenberg,0,1,0,50,0,2,0,4,0,9
Menzingen,0,3,4,13,0,0,0,6,0,9
Neuheim,0,9,2,27,1,0,0,0,0,9
Oberägeri,0,8,0,54,0,1,0,2,0,9
Risch,0,1,2,50,0,0,0,0,0,9
Steinhausen,0,6,0,28,0,10,0,0,0,9
Unterägeri,0,6,3,59,0,0,0,3,0,9
Walchwil,0,1,1,31,0,0,0,3,0,9
Zug,0,29,1,76,0,43,0,7,0,9
Châtillon (FR),0,0,0,21,0,0,0,0,0,10
Cugy (FR),0,3,0,28,0,3,0,0,0,10
Gletterens,1,1,0,56,0,0,0,0,0,10
Lully (FR),1,0,0,37,2,0,0,0,0,10
Montagny (FR),1,3,0,73,0,0,0,3,0,10
Nuvilly,0,0,2,11,0,0,0,0,0,10
Prévondavaux,0,0,0,0,0,0,0,0,0,10
Saint-Aubin (FR),0,2,0,53,0,0,0,0,0,10
Sévaz,0,0,0,1,0,1,0,0,0,10
Surpierre,0,0,0,28,0,4,0,0,0,10
Vallon,0,0,0,18,0,2,0,0,0,10
Les Montets,0,1,0,38,0,0,0,0,0,10
Delley-Portalban,0,1,0,45,0,0,0,0,0,10
Belmont-Broye,0,3,1,118,0,8,0,5,0,10
Estavayer,0,2,2,130,0,13,0,6,0,10
Cheyres-Châbles,0,0,1,70,0,11,0,0,0,10
Billens-Hennens,0,0,0,9,0,0,0,0,0,10
Le Châtelard,0,1,0,4,0,0,0,0,0,10
Châtonnaye,0,0,0,6,0,2,0,0,0,10
Grangettes,0,1,0,3,0,0,0,0,0,10
Massonnens,0,1,0,20,0,0,0,0,0,10
Mézières (FR),0,0,0,15,0,0,0,0,0,10
Romont (FR),0,1,0,57,0,4,0,0,0,10
Rue,1,0,0,42,0,26,0,0,0,10
Siviriez,0,1,0,25,0,0,0,2,0,10
Ursy,0,0,0,101,0,0,0,0,1,10
Vuisternens-devant-Romont,2,2,0,49,0,3,0,0,0,10
Villorsonnens,0,0,0,32,0,0,0,0,0,10
Torny,0,1,0,22,0,0,0,0,0,10
Villaz,1,0,1,48,0,8,0,0,0,10
Haut-Intyamon,0,1,0,32,0,0,0,0,0,10
Pont-en-Ogoz,0,1,0,42,0,0,0,0,0,10
Botterens,0,1,0,16,0,0,0,0,0,10
Broc,0,0,0,19,0,4,0,0,0,10
Bulle,0,0,1,141,0,0,0,120,0,10
Châtel-sur-Montsalvens,0,0,0,5,0,0,0,0,0,10
Corbières,0,0,1,30,0,0,0,0,0,10
Crésuz,0,1,0,2,0,0,0,0,0,10
Echarlens,0,0,1,12,0,0,0,0,0,10
Grandvillard,0,1,0,21,0,0,0,1,0,10
Gruyères,0,4,13,64,0,10,0,3,2,10
Hauteville,0,0,0,19,0,1,0,0,0,10
Jaun,0,0,0,9,0,0,0,0,0,10
Marsens,0,0,0,30,0,9,0,0,0,10
Morlon,0,0,0,4,0,0,0,0,0,10
Le Pâquier (FR),0,0,0,16,0,0,0,2,0,10
Pont-la-Ville,0,0,0,13,0,0,0,0,0,10
Riaz,0,0,0,26,0,0,0,18,0,10
La Roche,0,2,0,57,0,0,0,0,0,10
Sâles,0,1,1,11,0,0,0,2,0,10
Sorens,1,0,0,31,0,1,0,0,0,10
Vaulruz,0,0,0,6,0,1,0,0,0,10
Vuadens,0,0,0,53,0,9,0,0,0,10
Bas-Intyamon,1,0,1,25,0,0,0,0,0,10
Val-de-Charmey,0,2,2,40,0,0,0,3,0,10
Autigny,0,2,0,11,0,0,0,1,0,10
Avry,0,0,0,18,0,5,0,0,0,10
Belfaux,1,0,0,43,0,0,0,19,0,10
Chénens,0,1,0,38,0,0,0,0,0,10
Corminboeuf,0,0,0,32,0,6,0,4,0,10
Cottens (FR),0,1,0,19,0,0,0,0,0,10
Ferpicloz,0,0,0,6,0,0,0,0,0,10
Fribourg,0,3,8,22,0,44,0,0,0,10
Givisiez,0,0,0,6,0,2,0,1,0,10
Granges-Paccot,0,0,0,32,0,5,0,14,0,10
Marly,0,0,0,40,0,14,0,0,0,10
Matran,0,0,0,10,0,1,0,0,0,10
Neyruz (FR),0,0,0,57,0,10,0,0,0,10
Pierrafortscha,0,0,0,0,0,0,0,0,0,10
Le Mouret,1,0,2,44,0,0,0,1,0,10
Treyvaux,0,0,0,18,0,0,0,0,0,10
Villars-sur-Glâne,0,0,0,23,0,21,0,0,0,10
Villarsel-sur-Marly,0,0,0,2,0,0,0,0,0,10
Hauterive (FR),0,0,0,31,0,1,0,0,0,10
La Brillaz,0,0,0,37,0,0,0,0,0,10
La Sonnaz,0,0,0,20,0,8,0,0,0,10
Gibloux,2,1,2,159,0,0,0,0,0,10
Prez,0,1,2,56,0,0,0,10,0,10
Bois-d'Amont,0,2,2,47,0,0,0,0,1,10
Courgevaux,0,6,0,22,0,0,0,0,0,10
Courtepin,0,2,2,87,0,2,0,0,0,10
Cressier (FR),0,0,0,22,0,0,0,0,0,10
Fräschels,0,0,0,1,0,0,0,0,0,10
Greng,0,0,0,3,0,0,0,0,0,10
Gurmels,0,2,0,97,0,0,0,1,0,10
Kerzers,0,1,0,42,0,2,0,0,0,10
Kleinbösingen,0,1,0,20,0,0,0,0,0,10
Meyriez,0,0,0,1,0,0,0,0,0,10
Misery-Courtion,0,0,0,49,0,0,0,0,2,10
Muntelier,0,0,0,11,0,2,0,0,0,10
Murten,0,1,1,99,0,0,0,3,0,10
Ried bei Kerzers,0,0,1,19,0,0,0,0,0,10
Mont-Vully,1,0,0,57,0,0,0,0,0,10
Brünisried,0,0,0,6,0,0,0,0,0,10
Düdingen,1,3,0,55,0,7,0,1,0,10
Giffers,1,0,1,37,0,0,0,0,0,10
Bösingen,0,1,0,32,0,0,0,2,0,10
Heitenried,0,1,0,37,0,0,0,0,0,10
Plaffeien,0,6,0,40,0,0,0,15,1,10
Plasselb,0,0,1,9,0,0,0,0,0,10
Rechthalten,0,0,0,16,0,0,0,0,0,10
St. Silvester,0,1,0,17,1,0,0,0,0,10
St. Ursen,0,0,0,34,0,0,0,0,0,10
Schmitten (FR),0,1,0,42,0,0,0,0,0,10
Tafers,1,1,1,117,0,3,0,6,0,10
Tentlingen,0,0,0,25,0,0,0,1,0,10
Ueberstorf,0,2,0,13,0,0,0,0,0,10
Wünnewil-Flamatt,0,0,0,46,0,0,0,2,0,10
Attalens,0,5,0,43,0,22,0,3,0,10
Bossonnens,0,0,0,36,0,0,0,0,0,10
Châtel-Saint-Denis,0,0,1,74,12,3,0,1,0,10
Granges (Veveyse),1,3,0,7,0,0,0,0,0,10
Remaufens,0,0,0,20,0,7,0,0,0,10
Saint-Martin (FR),0,0,0,13,0,0,0,0,0,10
Semsales,0,0,0,33,0,1,0,0,0,10
Le Flon,0,0,1,29,0,0,0,0,0,10
La Verrerie,0,0,0,22,0,0,0,0,0,10
Egerkingen,0,0,2,29,0,12,0,0,0,11
Härkingen,0,0,0,35,1,2,0,0,0,11
Kestenholz,0,0,0,32,0,0,0,3,0,11
Neuendorf,0,2,0,36,0,0,0,0,0,11
Niederbuchsiten,0,0,0,14,0,8,0,0,0,11
Oberbuchsiten,0,1,0,30,2,11,0,0,1,11
Oensingen,0,3,2,24,0,4,0,26,0,11
Wolfwil,0,0,1,34,0,0,0,0,1,11
Aedermannsdorf,0,1,0,7,0,0,0,0,0,11
Balsthal,0,0,1,49,0,13,0,0,0,11
Herbetswil,0,0,0,4,0,0,0,0,0,11
Holderbank (SO),0,0,0,5,0,0,0,0,0,11
Laupersdorf,0,1,2,18,0,0,0,1,0,11
Matzendorf,0,0,0,17,0,1,0,4,0,11
Mümliswil-Ramiswil,0,1,0,20,0,0,0,2,0,11
Welschenrohr-Gänsbrunnen,0,1,0,12,0,0,0,0,0,11
Biezwil,0,0,0,0,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,0,0,4,0,0,0,3,0,11
Messen,0,1,1,12,0,0,0,1,0,11
Schnottwil,0,0,0,17,0,0,0,1,0,11
Unterramsern,0,0,0,3,0,0,0,2,0,11
Lüsslingen-Nennigkofen,2,2,0,19,0,0,0,0,1,11
Buchegg,1,1,1,23,0,0,0,3,0,11
Bättwil,0,0,0,6,0,0,0,0,0,11
Büren (SO),0,0,0,19,0,0,0,0,0,11
Dornach,0,7,2,68,0,26,0,7,0,11
Gempen,0,2,0,22,0,0,0,3,0,11
Hochwald,0,1,1,21,0,0,0,0,0,11
Hofstetten-Flüh,0,16,0,31,0,0,0,0,0,11
Metzerlen-Mariastein,0,1,0,13,0,0,0,0,2,11
Nuglar-St. Pantaleon,0,4,0,19,0,0,0,0,0,11
Rodersdorf,0,2,0,14,0,0,0,0,0,11
Seewen,0,1,0,12,0,0,0,0,0,11
Witterswil,0,1,1,21,0,0,0,1,0,11
Hauenstein-Ifenthal,0,2,0,10,0,0,0,0,0,11
Kienberg,0,0,0,5,0,0,0,0,0,11
Lostorf,0,2,0,33,0,10,0,0,0,11
Niedergösgen,0,0,0,25,0,1,0,0,0,11
Obergösgen,0,0,2,23,0,1,0,0,0,11
Stüsslingen,0,0,1,24,0,0,0,0,0,11
Trimbach,0,0,0,25,0,1,0,0,0,11
Winznau,0,0,0,36,0,0,0,0,0,11
Wisen (SO),0,0,0,6,0,0,0,0,0,11
Erlinsbach (SO),0,1,0,43,0,6,0,0,0,11
Aeschi (SO),1,0,0,17,0,0,0,0,0,11
Biberist,0,0,0,73,4,13,0,0,0,11
Bolken,0,0,0,20,0,0,0,0,0,11
Deitingen,0,1,0,22,0,3,0,2,0,11
Derendingen,0,0,1,22,0,18,0,3,2,11
Etziken,0,0,0,10,0,2,0,0,0,11
Gerlafingen,0,0,0,43,0,16,0,0,0,11
Horriwil,0,0,1,17,0,0,0,0,0,11
Hüniken,0,0,0,3,0,0,0,0,0,11
Kriegstetten,0,0,0,20,0,0,0,0,0,11
Lohn-Ammannsegg,0,0,2,38,0,0,0,0,0,11
Luterbach,0,1,0,28,0,3,0,3,0,11
Obergerlafingen,0,0,0,5,0,2,0,0,0,11
Recherswil,0,1,1,27,0,6,0,0,0,11
Subingen,0,0,0,65,0,4,0,0,0,11
Zuchwil,0,0,1,13,0,4,0,11,0,11
Drei Höfe,0,0,0,17,0,0,0,0,0,11
Balm bei Günsberg,0,0,0,4,0,0,0,0,0,11
Bellach,0,0,0,24,0,5,0,1,0,11
Bettlach,0,0,0,37,0,1,0,0,0,11
Feldbrunnen-St. Niklaus,0,3,0,8,0,2,0,0,2,11
Flumenthal,0,0,2,3,0,0,0,0,0,11
Grenchen,0,2,0,75,0,53,0,1,0,11
Günsberg,0,1,0,15,0,0,0,0,0,11
Hubersdorf,0,0,0,10,0,0,0,0,0,11
Kammersrohr,0,0,0,0,0,0,0,0,0,11
Langendorf,0,0,0,27,0,0,0,0,0,11
Lommiswil,1,1,0,18,1,0,0,0,0,11
Oberdorf (SO),0,0,0,20,0,1,0,0,0,11
Riedholz,0,0,0,30,0,0,0,0,0,11
Rüttenen,0,0,0,19,0,0,0,0,3,11
Selzach,0,0,0,42,0,7,0,0,0,11
Boningen,0,0,1,18,0,1,0,0,0,11
Däniken,0,0,0,19,1,1,0,0,0,11
Dulliken,0,0,0,36,0,2,0,0,0,11
Eppenberg-Wöschnau,0,0,0,3,0,0,0,0,0,11
Fulenbach,0,1,0,24,1,0,0,0,0,11
Gretzenbach,0,1,0,34,0,10,0,4,0,11
Gunzgen,0,0,0,19,0,0,0,1,1,11
Hägendorf,0,2,2,45,3,6,0,1,1,11
Kappel (SO),0,1,0,29,0,4,0,0,0,11
Olten,0,1,22,29,0,24,0,68,0,11
Rickenbach (SO),0,0,0,11,2,0,0,0,0,11
Schönenwerd,0,0,0,18,1,5,0,0,0,11
Starrkirch-Wil,0,0,0,21,0,2,0,0,0,11
Walterswil (SO),0,0,0,8,0,0,0,0,0,11
Wangen bei Olten,0,2,0,73,0,4,0,0,0,11
Solothurn,0,0,0,33,0,34,0,3,0,11
Bärschwil,0,4,1,5,0,0,0,0,0,11
Beinwil (SO),0,0,0,0,0,0,0,0,0,11
Breitenbach,0,0,1,53,0,5,0,5,0,11
Büsserach,0,3,0,51,0,2,0,0,0,11
Erschwil,1,0,0,11,0,0,0,0,0,11
Fehren,0,0,0,11,0,0,0,0,0,11
Grindel,0,0,0,2,0,0,0,0,0,11
Himmelried,0,0,1,12,0,0,0,0,0,11
Kleinlützel,0,1,0,3,0,1,0,0,0,11
Meltingen,0,1,0,4,0,0,0,0,0,11
Nunningen,1,1,0,32,0,0,0,0,2,11
Zullwil,0,1,0,9,0,0,0,0,0,11
Basel,0,0,2,24,1,25,0,101,0,12
Bettingen,0,0,0,3,0,3,0,0,0,12
Riehen,0,2,0,9,0,10,0,34,0,12
Aesch (BL),0,0,0,21,0,21,0,1,0,13
Allschwil,0,1,0,52,0,25,0,55,0,13
Arlesheim,0,2,0,47,0,16,0,19,0,13
Biel-Benken,2,9,1,47,0,0,0,0,0,13
Binningen,0,2,0,47,0,21,0,8,0,13
Birsfelden,0,0,0,6,0,10,0,3,0,13
Bottmingen,0,1,0,41,0,15,0,7,0,13
Ettingen,0,6,0,36,0,12,0,0,0,13
Münchenstein,0,2,0,29,0,16,0,2,0,13
Muttenz,0,2,2,58,1,72,0,3,0,13
Oberwil (BL),0,0,0,71,0,31,0,3,0,13
Pfeffingen,0,0,0,31,0,8,0,0,0,13
Reinach (BL),0,6,0,47,0,32,0,0,0,13
Schönenbuch,0,0,0,5,0,1,0,0,0,13
Therwil,0,2,1,44,0,16,0,0,0,13
Blauen,0,0,0,8,0,0,0,0,0,13
Brislach,0,0,0,29,0,0,0,0,0,13
Burg im Leimental,0,0,0,4,0,0,0,0,0,13
Dittingen,0,1,0,3,0,0,0,0,0,13
Duggingen,0,1,0,32,0,0,0,0,0,13
Grellingen,0,1,0,29,0,0,0,0,0,13
Laufen,0,10,0,45,0,5,0,0,0,13
Liesberg,0,0,0,9,0,0,0,0,0,13
Nenzlingen,0,0,0,5,0,0,0,0,0,13
Roggenburg,0,0,0,1,0,0,0,0,0,13
Röschenz,0,0,0,33,0,0,0,0,0,13
Wahlen,0,3,1,25,0,0,0,0,0,13
Zwingen,0,4,0,19,0,1,0,0,0,13
Arisdorf,0,0,1,30,0,0,0,10,0,13
Augst,0,6,0,5,0,9,0,0,0,13
Bubendorf,0,3,0,20,0,0,1,11,0,13
Frenkendorf,0,0,0,60,0,11,0,10,0,13
Füllinsdorf,0,0,0,12,0,19,0,1,0,13
Giebenach,0,3,1,11,0,0,0,0,0,13
Hersberg,0,0,0,5,0,0,0,0,0,13
Lausen,0,0,0,15,0,28,0,11,0,13
Liestal,0,9,1,38,0,21,0,29,0,13
Lupsingen,0,4,1,24,0,0,0,0,0,13
Pratteln,0,2,0,10,0,41,0,41,0,13
Ramlinsburg,0,1,0,11,0,0,0,0,0,13
Seltisberg,0,1,0,19,0,0,0,0,0,13
Ziefen,0,2,0,10,0,0,0,0,0,13
Anwil,0,0,0,9,0,0,0,2,0,13
Böckten,0,0,0,6,0,0,0,0,0,13
Buckten,0,3,0,5,0,0,0,0,0,13
Buus,0,2,0,14,0,0,0,0,0,13
Diepflingen,0,2,4,32,0,0,0,0,0,13
Gelterkinden,0,15,0,61,0,1,1,5,0,13
Häfelfingen,0,3,0,2,0,0,0,0,0,13
Hemmiken,0,0,0,4,0,0,0,0,0,13
Itingen,0,3,1,19,0,1,0,4,0,13
Känerkinden,0,2,1,10,0,0,0,0,0,13
Kilchberg (BL),0,1,0,4,0,0,0,0,0,13
Läufelfingen,0,2,0,11,0,0,0,0,1,13
Maisprach,0,1,2,3,0,0,0,0,0,13
Nusshof,0,0,0,12,0,0,0,0,0,13
Oltingen,0,3,0,5,0,1,0,0,0,13
Ormalingen,0,2,2,3,0,0,0,18,0,13
Rickenbach (BL),0,0,0,11,0,0,0,0,0,13
Rothenfluh,0,0,0,9,0,0,0,0,0,13
Rümlingen,0,3,0,3,0,0,0,0,0,13
Rünenberg,0,0,0,8,0,0,0,0,0,13
Sissach,0,20,3,44,0,1,0,11,0,13
Tecknau,0,2,0,12,0,0,0,0,0,13
Tenniken,0,1,0,5,0,0,0,1,0,13
Thürnen,0,1,2,7,0,0,0,0,0,13
Wenslingen,0,2,0,2,0,0,0,0,0,13
Wintersingen,0,0,0,0,0,0,0,0,0,13
Wittinsburg,0,1,0,3,0,0,0,1,0,13
Zeglingen,0,1,0,7,0,0,0,1,0,13
Zunzgen,0,2,0,7,0,0,0,0,0,13
Arboldswil,0,2,0,11,0,0,0,0,0,13
Bennwil,0,0,0,4,0,0,0,3,0,13
Bretzwil,0,0,0,6,0,0,0,0,0,13
Diegten,0,0,1,21,0,0,0,10,0,13
Eptingen,0,0,0,1,0,0,0,0,0,13
Hölstein,0,2,0,27,0,0,0,0,0,13
Lampenberg,0,2,0,1,0,0,0,0,0,13
Langenbruck,0,0,0,5,0,0,0,0,0,13
Lauwil,0,0,1,1,0,0,0,0,0,13
Liedertswil,0,0,0,0,0,0,0,0,0,13
Niederdorf,0,2,0,16,0,0,0,0,0,13
Oberdorf (BL),0,4,1,23,0,0,0,5,0,13
Reigoldswil,0,3,0,13,0,0,0,0,0,13
Titterten,0,0,0,3,0,0,0,0,0,13
Waldenburg,0,0,0,3,0,0,0,0,0,13
Gächlingen,0,1,1,15,0,0,0,0,0,14
Löhningen,0,0,0,24,0,0,0,3,0,14
Neunkirch,0,0,0,56,0,0,0,1,0,14
Büttenhardt,0,1,0,6,0,0,0,0,0,14
Dörflingen,0,0,0,24,0,0,0,11,0,14
Lohn (SH),0,0,1,19,0,0,0,2,0,14
Stetten (SH),0,0,0,22,0,5,0,0,0,14
Thayngen,0,6,1,76,0,6,0,9,0,14
Bargen (SH),0,0,1,7,0,0,0,2,0,14
Beringen,0,8,0,59,0,25,0,2,0,14
Buchberg,0,0,0,12,0,0,0,0,0,14
Merishausen,0,1,0,22,0,0,0,0,0,14
Neuhausen am Rheinfall,0,0,0,2,0,7,0,3,0,14
Rüdlingen,0,0,0,17,0,0,0,0,0,14
Schaffhausen,0,6,1,93,2,85,0,2,0,14
Beggingen,0,3,0,4,0,0,0,1,0,14
Schleitheim,0,1,0,11,0,0,0,4,0,14
Siblingen,0,0,0,10,0,0,0,17,0,14
Buch (SH),0,0,0,5,0,1,0,0,0,14
Hemishofen,0,0,0,24,0,0,0,0,0,14
Ramsen,0,1,9,18,2,5,0,0,0,14
Stein am Rhein,0,0,0,13,1,9,0,1,0,14
Hallau,0,0,1,17,0,0,0,0,0,14
Oberhallau,0,0,0,8,0,0,0,0,0,14
Trasadingen,0,0,0,16,0,0,0,0,0,14
Wilchingen,0,1,1,22,0,0,0,2,0,14
Herisau,0,9,1,38,0,26,0,0,0,15
Hundwil,0,1,0,3,0,0,0,0,0,15
Schönengrund,0,0,1,5,0,0,0,0,1,15
Schwellbrunn,0,0,1,13,2,0,4,1,0,15
Stein (AR),0,3,1,18,0,0,0,0,0,15
Urnäsch,0,5,0,4,0,0,0,8,0,15
Waldstatt,0,0,4,7,0,1,3,0,0,15
Bühler,0,1,2,7,0,0,0,1,0,15
Gais,3,1,1,21,0,1,0,5,0,15
Speicher,0,3,0,22,0,0,0,20,0,15
Teufen (AR),0,1,3,62,0,0,0,1,0,15
Trogen,0,1,0,8,0,0,0,6,0,15
Grub (AR),0,0,0,2,0,0,1,1,0,15
Heiden,0,7,5,31,0,17,0,8,0,15
Lutzenberg,0,0,0,10,0,5,0,0,0,15
Rehetobel,2,5,1,6,0,5,0,0,0,15
Reute (AR),0,3,0,13,0,0,0,1,0,15
Wald (AR),1,0,0,4,0,1,0,0,0,15
Walzenhausen,0,0,2,5,0,2,0,2,0,15
Wolfhalden,0,6,1,19,0,3,0,0,0,15
Appenzell,1,2,0,34,0,3,0,11,1,16
Gonten,2,1,1,10,0,0,0,1,0,16
Schlatt-Haslen,1,2,1,7,0,0,0,0,0,16
Oberegg,1,2,0,17,0,3,0,0,0,16
Schwende-Rüte,0,9,0,66,0,4,0,0,0,16
Häggenschwil,0,0,0,29,0,0,0,0,0,17
Muolen,0,0,1,15,0,1,0,4,0,17
St. Gallen,0,0,0,103,0,80,0,42,0,17
Wittenbach,0,8,0,39,0,0,0,0,0,17
Berg (SG),0,0,0,6,0,0,0,0,0,17
Eggersriet,1,1,0,18,1,1,0,0,0,17
Goldach,0,0,0,42,0,2,0,0,0,17
Mörschwil,0,1,0,32,0,0,0,0,0,17
Rorschach,0,0,0,23,0,1,0,0,0,17
Rorschacherberg,0,0,2,47,0,10,0,0,0,17
Steinach,0,1,1,10,0,0,0,24,0,17
Tübach,0,0,2,26,0,0,0,0,0,17
Untereggen,0,2,0,17,0,0,0,0,0,17
