,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Au (SG),2,4,169,28,1,29,0,0,3,17
Balgach,0,11,55,19,0,18,1,0,0,17
Berneck,0,9,75,27,0,20,0,0,0,17
Diepoldsau,3,5,133,12,0,2,0,3,1,17
Rheineck,0,1,41,9,0,19,0,0,0,17
St. Margrethen,2,3,82,8,0,28,0,1,0,17
Thal,0,6,82,21,2,13,0,2,9,17
Widnau,2,2,213,51,0,18,0,0,0,17
Altstätten,2,28,173,38,1,31,0,17,1,17
Eichberg,0,3,10,1,0,0,0,0,2,17
Marbach (SG),2,4,36,12,0,3,0,0,1,17
Oberriet (SG),2,48,212,26,2,21,0,0,2,17
Rebstein,1,6,96,25,0,26,0,0,0,17
Rüthi (SG),0,7,35,6,2,0,0,0,0,17
Buchs (SG),2,8,210,26,0,5,0,42,2,17
Gams,0,14,44,18,0,8,0,3,3,17
Grabs,0,54,42,6,0,10,0,36,1,17
Sennwald,1,8,66,19,0,5,1,0,2,17
Sevelen,0,33,76,33,0,17,0,0,6,17
Wartau,5,42,74,28,2,22,0,1,2,17
Bad Ragaz,0,19,150,31,0,3,0,0,3,17
Flums,1,25,187,17,0,2,0,0,18,17
Mels,1,49,162,34,0,9,1,9,9,17
Pfäfers,1,28,38,8,0,1,0,0,2,17
Quarten,0,36,136,17,0,1,0,2,26,17
Sargans,0,12,114,26,0,22,0,0,1,17
Vilters-Wangs,0,13,82,15,0,12,0,0,2,17
Walenstadt,3,32,72,16,0,2,19,1,8,17
Amden,0,28,107,17,1,0,1,4,22,17
Benken (SG),2,12,36,5,1,0,0,0,3,17
Kaltbrunn,1,6,43,5,0,12,0,1,1,17
Schänis,0,18,38,10,0,4,0,0,0,17
Weesen,0,4,25,5,0,0,0,0,1,17
Schmerikon,1,3,73,7,0,11,0,0,2,17
Uznach,0,2,69,20,0,25,0,0,0,17
Rapperswil-Jona,0,2,86,109,0,171,0,0,0,17
Gommiswald,0,16,67,25,0,0,0,3,12,17
Eschenbach (SG),0,41,134,15,0,18,0,0,11,17
Ebnat-Kappel,1,42,91,25,0,32,0,0,21,17
Wildhaus-Alt St. Johann,0,24,164,35,3,0,0,9,36,17
Nesslau,0,37,72,15,1,1,0,14,15,17
Lichtensteig,0,3,15,1,1,13,0,0,0,17
Wattwil,2,21,95,26,0,22,0,8,2,17
Kirchberg (SG),0,13,52,20,0,15,0,15,2,17
Lütisburg,0,14,37,5,0,1,0,1,1,17
Mosnang,0,20,28,15,0,0,1,2,7,17
Bütschwil-Ganterschwil,1,13,45,21,0,27,0,0,2,17
Neckertal,1,35,78,26,0,2,0,2,10,17
Degersheim,1,4,42,21,0,12,0,1,1,17
Flawil,1,2,129,21,0,35,0,0,1,17
Jonschwil,1,25,25,14,0,23,2,0,5,17
Oberuzwil,2,7,57,17,0,31,0,0,2,17
Uzwil,1,3,102,34,0,108,0,0,1,17
Niederbüren,1,7,11,3,0,0,0,1,2,17
Niederhelfenschwil,0,2,34,3,0,12,0,0,0,17
Oberbüren,0,12,60,20,0,5,0,0,1,17
Zuzwil (SG),0,2,46,16,0,19,0,0,0,17
Wil (SG),3,7,314,40,0,99,0,1,2,17
Andwil (SG),2,0,32,9,0,0,0,0,0,17
Gaiserwald,1,4,141,50,0,14,0,7,0,17
Gossau (SG),1,8,140,48,0,59,0,5,5,17
Waldkirch,0,6,58,15,0,1,0,2,0,17
Vaz/Obervaz,0,10,236,18,0,1,0,0,44,18
Lantsch/Lenz,0,3,26,8,0,1,0,0,5,18
Schmitten (GR),0,11,8,0,0,0,0,0,3,18
Albula/Alvra,1,29,26,5,0,0,0,0,5,18
Surses,2,43,107,11,0,0,0,2,52,18
Bergün Filisur,0,33,31,2,1,0,0,2,4,18
Brusio,0,15,21,5,0,0,0,0,9,18
Poschiavo,0,48,45,11,0,0,0,1,15,18
Falera,0,4,9,2,0,0,0,0,3,18
Laax,0,9,116,18,0,0,0,11,22,18
Sagogn,0,9,11,1,0,0,1,0,0,18
Schluein,0,0,9,1,0,0,0,0,0,18
Vals,0,4,29,2,0,0,0,0,14,18
Lumnezia,0,19,46,8,0,0,0,0,9,18
Ilanz/Glion,1,44,58,15,0,0,0,2,4,18
Fürstenau,0,0,4,2,0,0,0,0,1,18
Rothenbrunnen,0,0,0,0,0,0,0,0,0,18
Scharans,0,7,10,5,0,1,0,0,2,18
Sils im Domleschg,0,6,12,2,0,0,0,0,2,18
Cazis,0,31,50,9,0,1,0,0,1,18
Flerden,0,4,6,0,0,0,0,0,1,18
Masein,0,0,4,1,0,0,0,0,1,18
Thusis,0,10,51,5,0,1,0,1,0,18
Tschappina,0,20,1,1,0,0,0,0,4,18
Urmein,0,5,1,1,0,0,0,0,1,18
Safiental,0,21,8,1,0,0,0,0,4,18
Domleschg,0,15,47,13,1,0,0,0,8,18
Avers,0,9,2,3,0,0,0,0,11,18
Sufers,0,1,2,1,0,0,8,0,2,18
Andeer,0,17,11,6,0,0,0,0,6,18
Rongellen,0,0,0,0,0,0,0,0,1,18
Zillis-Reischen,0,4,0,6,0,0,0,0,1,18
Ferrera,0,13,1,0,0,1,0,0,2,18
Rheinwald,0,15,14,2,0,0,0,4,6,18
Muntogna da Schons,0,18,8,0,1,0,0,0,4,18
Bonaduz,0,13,29,8,0,0,0,0,3,18
Domat/Ems,1,4,172,28,0,1,0,1,4,18
Rhäzüns,0,9,17,8,0,0,0,0,0,18
Felsberg,1,3,33,10,0,0,0,0,0,18
Flims,0,24,181,20,1,1,0,14,12,18
Tamins,1,15,27,6,0,0,0,0,0,18
Trin,1,33,33,6,0,1,0,0,7,18
Zernez,1,85,107,8,0,0,0,6,45,18
Samnaun,0,3,20,1,0,0,0,1,0,18
Scuol,2,47,79,33,0,0,0,0,34,18
Valsot,0,19,9,1,0,0,0,0,6,18
Bever,0,1,13,0,0,0,0,0,1,18
Celerina/Schlarigna,0,0,70,1,0,0,0,0,2,18
Madulain,0,1,2,0,0,0,0,0,1,18
Pontresina,0,1,78,11,0,0,0,0,0,18
La Punt Chamues-ch,0,1,27,1,0,0,5,0,2,18
Samedan,0,4,72,8,0,0,0,0,1,18
St. Moritz,0,1,155,2,0,0,0,1,0,18
S-chanf,0,8,13,3,3,1,2,0,1,18
Sils im Engadin/Segl,0,4,33,3,0,0,0,0,0,18
Silvaplana,0,3,45,2,0,0,0,0,3,18
Zuoz,0,3,32,9,0,0,0,0,0,18
Bregaglia,0,13,49,0,0,1,2,1,37,18
Buseno,0,3,0,0,1,0,0,0,1,18
Castaneda,0,9,12,0,0,0,0,0,7,18
Rossa,0,5,4,0,0,0,0,0,4,18
Santa Maria in Calanca,0,13,8,0,0,4,0,0,1,18
Lostallo,0,14,10,1,0,0,0,0,21,18
Mesocco,1,20,23,2,1,0,0,2,85,18
Soazza,0,3,0,1,0,0,0,0,13,18
Cama,0,2,20,0,0,0,0,0,9,18
Grono,1,7,29,0,1,0,0,0,12,18
Roveredo (GR),0,34,61,9,0,2,0,0,21,18
San Vittore,0,8,17,2,0,0,0,0,8,18
Calanca,0,18,3,1,0,0,0,0,11,18
Val Müstair,0,23,28,6,0,0,0,0,3,18
Davos,0,61,344,17,1,0,0,0,50,18
Fideris,0,24,11,6,0,0,1,0,0,18
Furna,0,24,5,0,0,0,0,0,0,18
Jenaz,0,10,18,3,0,1,0,0,0,18
Klosters,0,19,230,17,36,0,0,0,7,18
Conters im Prättigau,1,5,5,3,0,0,0,0,0,18
Küblis,0,3,18,4,0,0,0,0,2,18
Luzein,0,32,47,3,2,1,1,0,6,18
Chur,1,31,188,46,0,163,1,11,0,18
Churwalden,0,42,115,14,0,1,0,0,19,18
Arosa,0,83,104,6,0,1,0,1,31,18
Trimmis,0,13,47,5,0,0,0,0,0,18
Untervaz,0,16,24,3,0,0,5,0,0,18
Zizers,0,5,103,12,0,0,0,0,0,18
Fläsch,0,2,4,1,0,0,0,0,0,18
Jenins,0,2,12,4,0,0,1,0,0,18
Maienfeld,0,5,27,9,0,0,0,0,1,18
Malans,0,3,22,2,0,0,0,0,1,18
Landquart,0,11,65,15,0,20,0,2,1,18
Grüsch,0,26,23,6,0,0,0,0,3,18
Schiers,0,35,31,2,0,0,2,2,1,18
Seewis im Prättigau,0,28,28,0,0,0,0,0,3,18
Breil/Brigels,0,18,40,13,0,0,0,11,3,18
Disentis/Mustér,0,4,62,9,0,0,0,0,13,18
Medel (Lucmagn),1,13,6,2,0,0,0,0,4,18
Sumvitg,0,8,43,7,6,0,0,0,4,18
Tujetsch,0,16,79,8,0,0,0,0,25,18
Trun,0,5,28,3,0,0,0,0,1,18
Obersaxen Mundaun,0,14,45,3,1,0,0,1,22,18
Aarau,0,2,183,13,0,50,0,1,8,19
Biberstein,0,3,30,2,0,0,0,0,2,19
Buchs (AG),0,1,81,22,0,35,0,1,3,19
Densbüren,0,6,13,3,0,0,0,0,3,19
Erlinsbach (AG),0,2,77,21,0,2,0,0,7,19
Gränichen,0,3,187,19,0,0,0,0,3,19
Hirschthal,0,1,27,3,0,0,0,1,1,19
Küttigen,0,4,140,18,0,1,0,0,3,19
Muhen,0,2,65,13,0,1,0,0,0,19
Oberentfelden,0,2,137,12,2,27,0,1,9,19
Suhr,0,3,114,18,0,19,0,0,8,19
Unterentfelden,0,1,104,22,0,18,0,0,6,19
Baden,0,3,137,50,0,96,0,24,1,19
Bellikon,0,2,55,8,0,0,0,0,0,19
Bergdietikon,0,5,55,22,0,0,0,0,1,19
Birmenstorf (AG),0,1,41,4,0,0,0,0,0,19
Ennetbaden,0,1,31,11,0,21,0,0,0,19
Fislisbach,0,0,73,10,0,18,0,0,0,19
Freienwil,0,4,21,1,0,0,0,0,1,19
Gebenstorf,0,2,87,14,0,33,0,1,2,19
Killwangen,0,1,24,5,0,0,0,0,0,19
Künten,0,2,35,1,0,0,0,2,0,19
Mägenwil,0,1,35,2,0,1,0,0,0,19
Mellingen,0,0,85,7,0,2,0,0,1,19
Neuenhof,0,1,81,0,0,22,0,1,2,19
Niederrohrdorf,0,0,66,10,0,0,0,3,2,19
Oberrohrdorf,0,1,133,16,0,1,0,0,1,19
Obersiggenthal,0,3,139,10,0,15,0,42,1,19
Remetschwil,0,2,40,1,0,0,0,0,1,19
Spreitenbach,0,1,79,6,0,24,0,7,0,19
Stetten (AG),0,0,46,2,0,0,0,0,1,19
Untersiggenthal,0,1,98,13,0,15,0,25,1,19
Wettingen,0,2,291,17,6,26,0,0,2,19
Wohlenschwil,0,3,23,2,0,0,0,0,1,19
Würenlingen,0,2,23,4,0,0,0,98,3,19
Würenlos,0,3,111,17,0,1,0,0,4,19
Ehrendingen,0,6,161,30,0,0,0,0,0,19
Arni (AG),0,1,38,7,0,1,0,0,0,19
Berikon,0,0,72,6,0,1,0,0,1,19
Bremgarten (AG),0,1,51,7,0,0,0,29,2,19
Büttikon,0,0,31,0,0,1,0,0,1,19
Dottikon,0,1,48,4,0,9,0,0,1,19
Eggenwil,0,0,16,5,0,0,0,0,1,19
Fischbach-Göslikon,0,1,25,3,0,0,0,0,1,19
Hägglingen,0,7,43,2,0,0,0,0,1,19
Jonen,0,4,11,1,0,0,0,0,0,19
Niederwil (AG),0,4,64,7,0,0,0,0,2,19
Oberlunkhofen,0,2,32,8,0,0,0,0,0,19
Oberwil-Lieli,0,3,42,5,0,0,0,0,0,19
Rudolfstetten-Friedlisberg,0,0,114,3,0,0,0,0,2,19
Sarmenstorf,0,0,38,5,0,0,0,0,0,19
Tägerig,0,2,25,2,0,0,0,0,3,19
Uezwil,0,1,1,0,0,0,0,0,0,19
Unterlunkhofen,0,1,8,3,0,0,0,0,0,19
Villmergen,1,2,111,7,0,8,0,0,4,19
Widen,0,1,76,21,0,0,0,0,2,19
Wohlen (AG),0,2,234,28,1,66,0,0,2,19
Zufikon,0,3,90,8,0,0,0,0,0,19
Islisberg,0,0,4,5,0,0,0,0,0,19
Auenstein,0,11,68,11,0,0,0,0,3,19
Birr,0,0,40,4,0,31,0,0,3,19
Birrhard,0,0,12,2,0,1,0,0,1,19
Brugg,1,2,159,10,1,49,1,44,5,19
Habsburg,0,0,1,3,0,0,0,0,0,19
Hausen (AG),0,3,56,5,0,20,0,0,1,19
Lupfig,0,1,28,2,0,9,0,0,0,19
Mandach,0,2,2,0,0,0,0,0,0,19
Mönthal,0,0,7,1,1,0,0,1,1,19
Mülligen,0,2,9,0,0,1,0,0,0,19
Remigen,0,3,23,3,0,0,0,0,2,19
Riniken,0,6,35,2,0,0,0,57,0,19
Rüfenach,0,0,5,0,0,0,0,13,3,19
Thalheim (AG),0,2,6,0,0,0,0,0,0,19
Veltheim (AG),0,4,33,3,0,0,0,0,1,19
Villigen,0,4,19,1,0,0,0,26,1,19
Windisch,0,5,96,8,0,51,0,0,1,19
Bözberg,0,2,27,3,0,0,0,0,1,19
Schinznach,0,2,46,12,1,0,1,0,2,19
Beinwil am See,0,2,63,15,0,0,0,0,2,19
Birrwil,0,1,21,4,0,0,0,0,0,19
Dürrenäsch,0,1,35,3,0,0,0,0,1,19
Gontenschwil,0,5,43,4,0,0,0,0,0,19
Holziken,0,3,21,5,0,0,0,0,1,19
Leimbach (AG),0,1,17,6,0,0,0,0,0,19
Leutwil,0,3,16,1,0,0,0,0,0,19
Menziken,0,3,135,23,1,1,0,0,5,19
Oberkulm,0,5,51,12,0,0,0,0,1,19
Reinach (AG),0,1,116,17,0,2,0,0,1,19
Schlossrued,0,3,21,0,0,0,0,0,0,19
Schmiedrued,0,2,14,3,2,0,0,0,2,19
Schöftland,0,1,54,6,0,0,0,0,1,19
Teufenthal (AG),0,3,41,10,0,5,0,0,3,19
Unterkulm,0,5,82,25,0,0,0,3,0,19
Zetzwil,0,2,21,7,0,0,0,0,2,19
Eiken,0,2,43,8,0,0,0,0,1,19
Frick,0,2,48,24,0,5,0,0,5,19
Gansingen,0,11,25,7,1,0,0,0,1,19
Gipf-Oberfrick,0,4,30,9,0,3,0,0,2,19
Kaisten,0,7,55,18,1,0,0,0,3,19
Laufenburg,0,8,61,9,0,0,0,0,2,19
Münchwilen (AG),0,1,33,2,0,0,0,0,0,19
Oberhof,0,4,7,3,0,0,0,0,0,19
Oeschgen,0,5,18,8,0,0,0,1,0,19
Schwaderloch,0,1,18,1,1,0,0,0,1,19
Sisseln,0,0,19,3,0,0,0,0,0,19
Wittnau,0,4,14,2,0,0,0,0,1,19
Wölflinswil,0,6,19,6,0,0,0,0,0,19
Zeihen,0,8,21,2,0,0,0,0,2,19
Mettauertal,0,10,37,4,0,0,0,0,2,19
Böztal,1,17,38,7,0,0,0,1,1,19
Herznach-Ueken,1,5,32,4,0,0,0,0,3,19
Ammerswil,0,2,12,0,0,0,0,0,1,19
Boniswil,0,1,41,3,0,0,0,0,0,19
Brunegg,0,0,6,0,0,2,0,0,0,19
Dintikon,0,1,27,1,0,0,0,0,0,19
Egliswil,0,1,19,3,0,0,0,0,1,19
Fahrwangen,0,0,36,2,0,0,0,0,1,19
Hallwil,0,2,16,4,0,0,0,0,0,19
Hendschiken,0,4,25,3,1,0,0,0,0,19
Holderbank (AG),0,0,25,4,0,4,0,0,0,19
Hunzenschwil,0,2,79,7,0,0,0,0,0,19
Lenzburg,1,3,64,9,0,74,0,2,2,19
Meisterschwanden,0,0,65,8,0,0,0,0,3,19
Möriken-Wildegg,1,3,72,26,0,6,0,6,1,19
Niederlenz,0,6,57,5,0,10,0,0,2,19
Othmarsingen,0,0,41,4,0,5,0,0,2,19
Rupperswil,0,1,91,16,0,5,0,0,2,19
Schafisheim,0,3,40,8,0,0,0,1,4,19
Seengen,1,0,32,10,0,2,0,0,3,19
Seon,0,2,101,12,0,0,0,1,1,19
Staufen,0,4,49,8,0,20,0,0,0,19
Abtwil,0,2,1,0,0,0,0,0,0,19
Aristau,0,2,6,1,0,0,0,0,0,19
Auw,0,2,19,4,0,0,0,0,1,19
Beinwil (Freiamt),0,3,8,3,0,0,0,0,0,19
Besenbüren,1,0,4,2,0,0,0,0,0,19
Bettwil,0,3,5,0,0,0,0,1,1,19
Boswil,0,3,48,4,0,0,0,0,1,19
Bünzen,0,1,8,2,0,0,0,0,0,19
Buttwil,0,5,10,1,0,0,0,0,2,19
Dietwil,1,0,8,4,0,0,0,2,1,19
Geltwil,0,1,2,1,0,0,0,0,0,19
Kallern,0,0,5,0,0,0,0,0,0,19
Merenschwand,0,8,48,7,1,0,0,2,0,19
Mühlau,0,5,11,4,0,0,0,0,1,19
Muri (AG),0,4,98,12,0,0,0,12,2,19
Oberrüti,0,2,8,2,0,0,0,0,0,19
Rottenschwil,0,1,3,0,0,0,0,0,0,19
Sins,0,8,27,31,0,13,0,4,2,19
Waltenschwil,0,4,75,9,1,2,0,0,0,19
Hellikon,0,5,9,3,0,0,0,0,2,19
Kaiseraugst,0,0,35,5,0,7,0,1,0,19
Magden,0,6,109,23,0,0,0,2,2,19
Möhlin,0,11,228,36,1,1,1,3,7,19
Mumpf,0,1,25,2,0,0,0,0,0,19
Obermumpf,0,2,31,7,0,0,0,0,0,19
Olsberg,0,0,4,3,0,0,0,0,0,19
Rheinfelden,0,0,89,5,0,38,0,10,0,19
Schupfart,0,3,11,2,0,0,0,0,0,19
Stein (AG),0,0,35,6,0,15,0,0,1,19
Wallbach,0,1,35,9,0,8,0,0,2,19
Wegenstetten,0,7,18,4,0,0,0,0,0,19
Zeiningen,0,2,34,8,0,0,0,0,0,19
Zuzgen,0,6,16,5,0,0,0,0,1,19
Aarburg,0,1,109,12,0,28,0,0,1,19
Bottenwil,0,1,14,2,0,0,0,0,0,19
Brittnau,0,1,41,7,0,5,0,1,1,19
Kirchleerau,0,4,28,5,0,6,0,0,1,19
Kölliken,0,5,78,5,0,6,0,0,3,19
Moosleerau,0,1,17,3,0,1,0,0,2,19
Murgenthal,0,3,45,7,1,0,0,0,2,19
Oftringen,0,1,123,20,0,17,0,4,2,19
Reitnau,0,6,17,1,0,0,0,0,1,19
Rothrist,1,2,169,42,1,7,0,0,3,19
Safenwil,0,5,89,20,0,2,0,2,4,19
Staffelbach,0,2,19,0,0,0,0,1,1,19
Strengelbach,0,0,103,16,0,6,0,0,2,19
Uerkheim,0,4,21,4,0,0,0,0,0,19
Vordemwald,0,5,48,10,0,0,0,1,2,19
Wiliberg,0,1,1,0,0,0,0,0,0,19
Zofingen,0,5,146,20,4,18,0,3,4,19
Böttstein,0,3,21,2,0,0,0,53,1,19
Döttingen,0,2,58,8,0,0,0,49,0,19
Endingen,0,10,13,3,0,0,0,35,1,19
Fisibach,0,1,12,0,0,1,0,0,1,19
Full-Reuenthal,0,3,15,7,0,0,0,0,0,19
Klingnau,0,3,48,7,2,0,0,53,4,19
Koblenz,0,7,62,5,0,0,0,0,3,19
Leibstadt,0,1,28,8,0,0,0,0,4,19
Lengnau (AG),0,4,58,8,0,0,0,0,0,19
Leuggern,0,5,40,2,0,0,1,5,3,19
Mellikon,0,2,7,3,0,0,0,0,1,19
Schneisingen,0,3,18,1,0,0,0,0,2,19
Siglistorf,0,2,4,0,0,1,0,0,0,19
Tegerfelden,0,3,16,4,0,0,0,0,0,19
Zurzach,0,14,119,16,0,0,0,1,9,19
Arbon,0,3,100,16,0,26,0,2,2,20
Dozwil,0,1,7,0,0,1,0,0,0,20
Egnach,1,9,62,22,0,18,0,1,5,20
Hefenhofen,0,1,5,2,0,5,0,0,2,20
Horn,0,5,16,2,0,5,0,10,0,20
Kesswil,0,11,7,6,0,11,2,0,2,20
Roggwil (TG),1,4,44,18,0,1,0,2,1,20
Romanshorn,0,5,97,30,0,40,0,0,0,20
Salmsach,0,4,29,7,0,0,0,1,0,20
Sommeri,0,2,6,0,0,0,0,0,0,20
Uttwil,0,4,16,5,0,5,1,0,2,20
Amriswil,0,9,100,34,0,26,0,3,2,20
Bischofszell,0,1,71,13,0,14,1,1,1,20
Erlen,0,2,45,8,0,20,0,0,1,20
Hauptwil-Gottshaus,0,6,18,8,0,1,1,0,0,20
Hohentannen,0,0,5,1,0,0,0,1,0,20
Kradolf-Schönenberg,0,2,28,3,0,3,1,0,0,20
Sulgen,0,1,43,8,0,20,0,0,0,20
Zihlschlacht-Sitterdorf,0,4,19,0,0,3,0,0,0,20
Basadingen-Schlattingen,0,11,22,6,0,0,0,1,1,20
Diessenhofen,1,2,41,7,0,12,0,0,2,20
Schlatt (TG),0,3,15,3,0,3,0,0,0,20
Aadorf,0,10,133,30,0,57,0,2,2,20
Felben-Wellhausen,0,1,20,4,0,0,0,2,0,20
Frauenfeld,0,4,240,43,0,124,0,6,1,20
Gachnang,0,1,27,7,0,9,0,0,1,20
Hüttlingen,0,4,6,0,1,0,0,1,1,20
Matzingen,0,8,28,3,0,9,0,0,0,20
Neunforn,0,8,8,4,1,0,0,1,1,20
Stettfurt,0,0,8,1,0,8,0,0,0,20
Thundorf,0,4,10,5,0,0,2,0,3,20
Uesslingen-Buch,0,6,9,3,0,0,0,0,2,20
Warth-Weiningen,0,3,14,3,0,1,0,0,0,20
Altnau,0,4,16,4,0,4,0,0,0,20
Bottighofen,0,0,30,5,0,6,0,0,0,20
Ermatingen,0,7,22,6,0,4,0,3,2,20
Gottlieben,0,0,1,0,0,1,0,0,0,20
Güttingen,0,7,18,1,0,0,1,0,1,20
Kemmental,0,3,22,3,0,0,0,1,0,20
Kreuzlingen,0,6,197,32,0,53,0,0,1,20
Langrickenbach,0,3,6,2,0,0,0,0,0,20
Lengwil,0,1,6,3,0,2,0,1,0,20
Münsterlingen,0,1,41,11,0,12,0,1,0,20
Tägerwilen,0,7,40,8,0,16,0,1,0,20
Wäldi,0,3,4,1,0,0,1,1,0,20
Affeltrangen,0,5,22,7,0,2,0,1,3,20
Bettwiesen,0,1,18,5,0,3,0,0,0,20
Bichelsee-Balterswil,0,6,28,9,1,2,0,16,3,20
Braunau,0,4,3,0,0,0,0,0,1,20
Eschlikon,1,6,48,17,0,19,0,2,0,20
Fischingen,0,7,24,5,1,1,0,4,2,20
Lommis,0,3,17,4,0,0,0,0,3,20
Münchwilen (TG),0,5,53,8,0,13,0,5,0,20
Rickenbach (TG),0,0,13,3,0,5,0,0,1,20
Schönholzerswilen,0,0,2,0,0,0,0,0,0,20
Sirnach,0,11,75,21,0,25,0,7,0,20
Tobel-Tägerschen,0,0,6,3,0,4,0,0,1,20
Wängi,0,7,48,24,0,12,0,2,0,20
Wilen (TG),0,2,35,7,0,32,0,0,1,20
Wuppenau,0,3,6,3,0,0,0,0,1,20
Berlingen,0,5,16,1,0,5,1,0,5,20
Eschenz,0,5,17,6,0,7,0,1,0,20
Herdern,0,6,9,1,0,0,0,0,0,20
Homburg,0,4,8,2,0,0,0,3,0,20
Hüttwilen,0,10,13,7,0,6,0,0,0,20
Mammern,0,3,11,1,0,5,0,0,0,20
Müllheim,0,0,32,5,0,11,0,1,0,20
Pfyn,0,4,16,4,0,2,0,0,0,20
Raperswilen,0,5,2,1,0,0,0,1,0,20
Salenstein,0,3,15,4,0,3,0,0,1,20
Steckborn,0,3,54,9,0,18,0,0,0,20
Wagenhausen,0,12,28,7,0,6,1,2,2,20
Amlikon-Bissegg,0,3,6,0,0,1,0,0,1,20
Berg (TG),0,5,36,7,0,11,0,0,1,20
Birwinken,0,2,10,4,0,0,0,1,0,20
Bürglen (TG),0,4,32,3,0,10,0,1,0,20
Bussnang,1,6,9,5,0,5,0,0,0,20
Märstetten,0,5,27,5,0,4,0,0,1,20
Weinfelden,0,5,80,24,0,63,0,6,0,20
Wigoltingen,0,5,21,7,0,5,0,0,0,20
Arbedo-Castione,1,8,103,22,0,1,0,0,3,21
Bellinzona,2,130,708,175,1,29,20,21,120,21
Cadenazzo,0,4,39,6,0,2,2,1,6,21
Isone,0,2,12,1,0,0,0,0,0,21
Lumino,0,4,38,7,0,1,1,0,5,21
Sant'Antonino,2,5,48,8,0,2,2,1,6,21
Acquarossa,0,28,29,2,0,12,1,1,30,21
Blenio,0,80,62,19,1,12,5,7,74,21
Serravalle,1,14,37,7,0,8,2,0,18,21
Airolo,1,6,34,4,1,5,2,6,23,21
Bedretto,0,2,1,0,1,1,0,0,2,21
Dalpe,0,2,5,4,0,1,2,0,22,21
Faido,0,52,73,7,0,8,11,2,105,21
Giornico,0,1,23,3,0,2,0,0,7,21
Personico,0,2,5,2,0,1,0,0,4,21
Pollegio,0,5,13,4,1,1,0,0,1,21
Quinto,1,21,24,2,0,1,0,3,34,21
Ascona,1,5,146,43,0,5,0,0,14,21
Brione sopra Minusio,0,12,32,10,0,2,0,0,21,21
Brissago,1,35,103,39,1,8,2,2,38,21
Gordola,2,14,117,40,0,6,0,0,20,21
Lavertezzo,0,2,18,7,0,3,0,0,12,21
Locarno,0,24,163,34,0,7,4,3,30,21
Losone,3,15,196,42,0,5,1,11,29,21
Mergoscia,0,7,6,1,0,0,2,0,5,21
Minusio,0,13,139,50,0,3,0,1,17,21
Muralto,0,1,33,5,0,0,0,0,1,21
Orselina,1,2,39,13,0,3,1,0,17,21
Ronco sopra Ascona,0,13,50,29,0,6,0,1,31,21
Tenero-Contra,1,4,33,10,0,2,0,0,7,21
Onsernone,0,21,2,1,0,2,12,0,15,21
Cugnasco-Gerra,1,27,68,23,0,21,6,2,17,21
Agno,1,5,100,18,0,19,0,0,2,21
Aranno,0,3,13,0,2,1,3,0,4,21
Arogno,0,2,28,11,1,1,1,1,4,21
Bedano,0,0,16,4,0,4,1,0,2,21
Bioggio,0,9,63,16,0,14,0,0,7,21
Bissone,0,0,30,9,0,5,0,0,4,21
Brusino Arsizio,0,1,32,11,1,1,1,0,10,21
Cademario,0,2,32,7,0,0,1,0,8,21
Cadempino,0,1,24,1,0,14,0,0,1,21
Canobbio,0,0,27,13,0,27,0,0,1,21
Caslano,0,10,103,47,0,1,0,2,15,21
Comano,0,2,32,9,0,24,0,0,1,21
Cureglia,0,2,18,1,0,11,0,0,0,21
Grancia,0,1,8,1,0,1,0,0,0,21
Gravesano,1,2,19,1,0,5,0,0,1,21
Lamone,0,2,26,3,0,13,0,0,5,21
Lugano,0,72,694,105,4,279,24,37,68,21
Magliaso,0,5,63,17,1,0,0,0,9,21
Manno,0,2,19,8,0,12,0,0,0,21
Massagno,0,1,34,3,0,32,1,3,0,21
Melide,0,1,18,4,0,3,1,0,2,21
Mezzovico-Vira,2,1,24,3,0,3,0,0,2,21
Morcote,0,5,38,20,0,4,0,0,4,21
Muzzano,0,1,18,9,1,8,1,2,1,21
Neggio,0,0,10,3,0,0,0,0,0,21
Origlio,0,1,48,20,0,9,1,1,15,21
Paradiso,0,1,24,3,0,10,0,0,2,21
Ponte Capriasca,0,2,44,14,0,2,1,0,7,21
Porza,0,1,23,3,0,20,0,0,0,21
Pura,0,3,56,13,0,1,2,1,5,21
Savosa,0,0,24,3,0,16,0,0,0,21
Sorengo,0,1,14,5,0,24,0,0,0,21
Capriasca,3,41,147,50,0,22,18,6,27,21
Torricella-Taverne,0,4,61,11,1,9,0,0,1,21
Vernate,0,2,28,9,0,2,0,0,2,21
Vezia,0,2,46,9,0,34,0,0,0,21
Vico Morcote,0,1,34,11,0,1,2,0,7,21
Collina d'Oro,0,6,100,45,0,58,1,2,9,21
Alto Malcantone,0,7,32,9,0,3,2,1,9,21
Monteceneri,0,20,81,14,1,22,1,0,5,21
Tresa,0,16,98,35,0,3,0,3,26,21
Val Mara,0,3,56,21,1,2,2,0,7,21
Balerna,0,3,36,5,0,30,1,0,1,21
Castel San Pietro,0,2,82,15,0,3,2,0,4,21
Chiasso,0,1,46,12,0,39,1,1,1,21
Coldrerio,0,0,54,11,0,18,0,0,1,21
Mendrisio,0,13,253,51,0,45,1,1,6,21
Morbio Inferiore,0,2,38,11,0,40,1,1,5,21
Novazzano,0,0,33,10,0,35,0,0,2,21
