,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Wittenbach,0,2,73,15,0,0,0,10,3,17
Berg (SG),0,0,5,5,0,0,0,0,0,17
Eggersriet,0,3,13,14,0,4,0,0,0,17
Goldach,0,0,2,1,0,9,0,0,0,17
Mörschwil,0,1,18,50,0,0,0,4,0,17
Rorschach,0,0,8,11,0,14,0,0,0,17
Rorschacherberg,1,1,24,18,0,20,0,0,0,17
Steinach,0,2,11,4,0,7,0,1,0,17
Tübach,0,0,6,5,0,0,0,0,0,17
Untereggen,0,1,17,2,0,0,0,0,0,17
Au (SG),1,2,22,17,0,64,0,0,0,17
Balgach,2,2,19,10,0,28,0,0,0,17
Berneck,0,1,10,7,0,27,0,1,0,17
Diepoldsau,0,3,65,20,0,5,0,6,3,17
Rheineck,0,1,1,1,0,20,0,0,0,17
St. Margrethen,0,1,11,4,0,20,0,0,0,17
Thal,0,2,21,20,0,54,0,0,1,17
Widnau,2,3,24,51,0,135,0,0,5,17
Altstätten,4,8,27,25,3,50,0,6,1,17
Eichberg,1,4,21,20,0,6,0,0,0,17
Marbach (SG),0,0,6,19,0,6,0,0,1,17
Oberriet (SG),5,21,102,37,3,46,0,0,2,17
Rebstein,0,3,6,20,0,40,0,0,0,17
Rüthi (SG),0,4,42,20,0,1,0,0,2,17
Buchs (SG),1,1,45,11,2,6,0,13,0,17
Gams,1,4,22,20,0,2,0,0,1,17
Grabs,0,22,11,20,0,2,0,74,2,17
Sennwald,1,7,48,29,0,7,0,0,2,17
Sevelen,2,5,52,35,0,3,0,0,0,17
Wartau,2,8,27,22,0,16,0,15,0,17
Bad Ragaz,0,3,78,17,0,0,0,2,1,17
Flums,1,8,56,12,0,0,0,0,0,17
Mels,0,18,66,31,0,11,0,18,0,17
Pfäfers,0,10,25,5,0,0,0,0,1,17
Quarten,0,9,39,12,0,1,0,0,1,17
Sargans,0,0,19,9,0,1,0,0,0,17
Vilters-Wangs,1,5,39,17,0,20,0,0,3,17
Walenstadt,0,2,40,13,0,0,0,1,2,17
Amden,0,8,21,8,0,0,0,1,0,17
Benken (SG),0,4,22,15,0,0,0,0,1,17
Kaltbrunn,0,6,26,12,0,21,0,0,1,17
Schänis,0,18,34,13,0,0,0,1,0,17
Weesen,0,1,24,6,0,0,0,4,0,17
Schmerikon,1,0,2,5,0,15,0,0,1,17
Uznach,1,1,5,17,0,31,0,21,1,17
Rapperswil-Jona,0,0,15,48,0,116,0,2,1,17
Gommiswald,1,13,49,35,0,0,0,4,6,17
Eschenbach (SG),2,31,91,50,0,27,0,6,3,17
Ebnat-Kappel,1,5,3,8,0,34,0,0,3,17
Wildhaus-Alt St. Johann,0,13,27,12,0,0,0,8,13,17
Nesslau,2,14,13,15,0,1,0,2,10,17
Lichtensteig,0,1,1,0,0,15,0,1,0,17
Wattwil,0,4,11,13,0,49,0,3,0,17
Kirchberg (SG),0,14,14,21,0,79,0,11,1,17
Lütisburg,0,7,6,8,0,4,0,1,0,17
Mosnang,1,21,16,28,0,0,0,1,2,17
Bütschwil-Ganterschwil,0,4,6,9,0,27,0,0,0,17
Neckertal,0,29,41,38,0,0,0,3,8,17
Degersheim,0,3,8,8,0,29,0,0,0,17
Flawil,1,5,8,8,0,78,0,0,1,17
Jonschwil,1,3,22,17,0,46,0,0,0,17
Oberuzwil,2,6,12,27,0,33,0,1,2,17
Uzwil,0,2,7,31,0,131,0,0,0,17
Niederbüren,0,9,6,6,0,0,0,4,0,17
Niederhelfenschwil,1,3,14,7,0,39,0,1,1,17
Oberbüren,0,6,21,17,0,17,0,0,0,17
Zuzwil (SG),0,3,24,16,0,93,0,1,0,17
Wil (SG),1,3,20,20,0,157,0,1,1,17
Andwil (SG),1,4,13,15,0,0,0,1,0,17
Gaiserwald,1,4,46,43,0,9,0,3,0,17
Gossau (SG),1,4,10,16,0,132,0,0,0,17
Waldkirch,0,8,14,19,0,0,0,0,0,17
Vaz/Obervaz,0,6,34,4,0,0,0,0,24,18
Lantsch/Lenz,0,0,5,5,0,0,0,0,6,18
Schmitten (GR),0,0,4,3,0,0,0,0,0,18
Albula/Alvra,0,10,27,7,0,0,0,0,18,18
Surses,0,7,23,32,0,0,0,1,24,18
Bergün Filisur,0,5,7,6,0,0,0,1,1,18
Brusio,0,4,2,2,0,0,0,0,8,18
Poschiavo,3,29,11,17,0,0,1,2,5,18
Falera,0,1,22,6,0,0,0,0,1,18
Laax,0,6,21,6,0,0,0,1,0,18
Sagogn,0,1,8,3,0,0,0,0,0,18
Schluein,0,0,17,4,0,0,0,0,1,18
Vals,0,1,2,2,0,0,0,0,9,18
Lumnezia,0,24,21,17,0,0,0,0,6,18
Ilanz/Glion,1,21,29,30,0,0,0,0,4,18
Fürstenau,0,0,1,10,0,0,0,0,1,18
Rothenbrunnen,0,1,5,2,0,0,0,0,0,18
Scharans,0,6,6,7,0,0,0,0,1,18
Sils im Domleschg,0,1,3,5,0,0,0,0,1,18
Cazis,2,13,14,14,0,0,0,1,2,18
Flerden,0,2,1,1,0,0,0,0,0,18
Masein,1,4,1,5,0,0,0,0,1,18
Thusis,0,3,8,16,0,1,0,1,3,18
Tschappina,0,3,1,2,0,1,0,0,2,18
Urmein,0,0,4,1,0,0,0,0,1,18
Safiental,0,14,2,3,0,0,0,0,1,18
Domleschg,0,11,8,25,0,0,0,0,2,18
Avers,0,2,3,1,0,0,0,0,2,18
Sufers,0,0,0,1,0,0,0,0,2,18
Andeer,0,4,2,8,0,0,0,0,1,18
Rongellen,0,0,0,0,0,0,0,0,0,18
Zillis-Reischen,0,0,0,3,0,0,0,0,0,18
Ferrera,0,2,0,0,0,0,0,0,0,18
Rheinwald,0,5,2,1,0,0,0,1,1,18
Muntogna da Schons,0,9,2,3,0,0,0,0,1,18
Bonaduz,0,0,27,11,0,0,0,0,1,18
Domat/Ems,0,3,45,35,0,1,0,1,0,18
Rhäzüns,1,0,15,19,0,0,0,0,0,18
Felsberg,0,0,30,13,0,0,0,0,0,18
Flims,0,1,42,15,0,0,0,3,1,18
Tamins,1,3,4,3,0,0,0,0,0,18
Trin,2,4,18,20,0,0,0,0,2,18
Zernez,0,9,9,2,0,0,0,2,3,18
Samnaun,0,0,27,0,0,0,0,0,1,18
Scuol,2,18,10,26,0,0,1,0,55,18
Valsot,0,9,2,1,0,0,0,0,4,18
Bever,0,3,9,0,0,0,0,0,0,18
Celerina/Schlarigna,0,2,23,0,0,0,0,3,1,18
Madulain,0,3,13,1,0,0,0,0,0,18
Pontresina,0,0,30,2,0,0,0,0,0,18
La Punt Chamues-ch,0,1,7,1,0,0,0,0,1,18
Samedan,0,2,16,4,0,0,0,3,3,18
St. Moritz,0,0,43,0,0,0,0,0,0,18
S-chanf,0,5,12,2,0,0,0,0,1,18
Sils im Engadin/Segl,0,0,8,0,0,0,0,0,0,18
Silvaplana,0,2,23,2,0,0,0,0,3,18
Zuoz,0,1,23,4,0,0,0,0,0,18
Bregaglia,0,5,3,0,0,0,0,0,36,18
Buseno,0,4,0,0,1,0,0,0,2,18
Castaneda,0,1,0,0,0,0,0,0,5,18
Rossa,0,6,0,0,0,0,0,0,0,18
Santa Maria in Calanca,0,7,3,0,0,0,0,0,2,18
Lostallo,0,1,0,0,0,0,0,0,25,18
Mesocco,0,10,1,0,0,1,1,0,45,18
Soazza,0,0,0,1,0,0,0,0,6,18
Cama,0,1,0,0,0,0,0,0,11,18
Grono,1,3,5,3,0,3,0,0,13,18
Roveredo (GR),0,5,13,9,0,0,0,0,7,18
San Vittore,0,1,2,6,0,0,0,0,9,18
Calanca,0,9,0,0,0,0,0,0,2,18
Val Müstair,0,11,17,6,0,0,0,0,1,18
Davos,0,11,64,31,0,0,0,0,1,18
Fideris,0,9,5,1,0,0,0,0,0,18
Furna,0,4,2,2,0,0,0,0,0,18
Jenaz,0,11,20,5,0,0,0,0,1,18
Klosters,0,12,55,15,5,0,0,0,4,18
Conters im Prättigau,0,2,2,2,0,0,0,0,1,18
Küblis,0,0,6,5,0,0,0,0,1,18
Luzein,0,23,16,5,0,1,0,0,4,18
Chur,1,8,34,23,0,94,0,2,2,18
Churwalden,0,7,34,4,0,0,0,1,3,18
Arosa,0,24,52,3,0,0,0,0,8,18
Trimmis,0,6,45,14,0,0,0,0,1,18
Untervaz,0,2,41,17,0,0,1,0,0,18
Zizers,0,1,44,22,1,0,0,0,1,18
Fläsch,0,3,10,5,0,1,0,0,1,18
Jenins,0,1,8,8,0,1,0,0,0,18
Maienfeld,0,6,24,13,0,0,0,1,6,18
Malans,0,1,32,10,0,0,0,0,0,18
Landquart,1,3,52,32,0,21,0,1,2,18
Grüsch,0,12,25,11,0,0,0,0,11,18
Schiers,0,20,40,10,0,0,0,1,1,18
Seewis im Prättigau,0,8,17,7,1,0,0,0,0,18
Breil/Brigels,2,16,15,14,0,0,0,7,1,18
Disentis/Mustér,3,3,19,8,0,0,1,1,5,18
Medel (Lucmagn),0,5,0,1,0,0,0,0,2,18
Sumvitg,1,9,10,6,0,0,0,0,1,18
Tujetsch,0,5,4,14,0,0,0,0,15,18
Trun,1,5,2,3,0,0,0,0,1,18
Obersaxen Mundaun,0,10,60,19,0,0,0,0,19,18
Aarau,0,2,11,11,0,85,0,1,0,19
Biberstein,0,0,13,10,0,0,0,0,0,19
Buchs (AG),0,0,2,9,0,39,0,0,2,19
Densbüren,0,3,2,2,0,0,0,0,1,19
Erlinsbach (AG),0,1,10,33,0,6,0,0,4,19
Gränichen,0,4,55,34,0,9,0,2,4,19
Hirschthal,0,1,6,10,0,0,0,0,1,19
Küttigen,0,1,29,46,0,1,0,5,1,19
Muhen,0,3,14,26,0,27,0,2,5,19
Oberentfelden,0,1,2,6,0,47,0,0,0,19
Suhr,0,0,8,6,0,28,0,0,1,19
Unterentfelden,1,0,4,2,0,15,0,0,0,19
Baden,0,0,23,8,0,127,0,64,1,19
Bellikon,1,1,40,20,0,0,0,0,1,19
Bergdietikon,0,1,24,6,0,0,0,0,1,19
Birmenstorf (AG),0,0,33,10,0,1,0,0,0,19
Ennetbaden,0,0,0,12,0,14,0,0,5,19
Fislisbach,0,0,43,29,0,13,0,0,0,19
Freienwil,0,0,9,4,0,0,0,0,0,19
Gebenstorf,0,0,3,12,0,39,0,1,0,19
Killwangen,2,0,8,10,0,1,0,0,0,19
Künten,0,6,37,13,0,0,0,0,1,19
Mägenwil,0,2,6,1,0,15,0,1,0,19
Mellingen,0,1,49,4,0,0,0,0,3,19
Neuenhof,0,0,5,1,0,5,0,0,0,19
Niederrohrdorf,0,0,4,20,0,0,0,0,0,19
Oberrohrdorf,0,1,27,10,0,0,0,0,0,19
Obersiggenthal,0,2,29,17,0,33,0,0,2,19
Remetschwil,0,2,73,9,0,0,0,1,3,19
Spreitenbach,0,1,7,7,0,36,0,2,0,19
Stetten (AG),0,3,18,11,0,0,0,2,1,19
Untersiggenthal,0,4,38,15,1,12,0,6,4,19
Wettingen,0,4,41,17,0,59,0,2,0,19
Wohlenschwil,0,1,15,23,0,0,0,0,0,19
Würenlingen,0,0,5,2,0,0,0,95,0,19
Würenlos,0,1,96,24,0,0,0,0,4,19
Ehrendingen,0,1,26,13,0,0,0,0,0,19
Arni (AG),0,0,33,22,0,0,0,0,1,19
Berikon,0,1,45,16,0,0,0,0,0,19
Bremgarten (AG),0,0,52,17,0,0,0,22,2,19
Büttikon,0,2,10,1,0,0,0,0,1,19
Dottikon,0,1,18,9,0,2,0,0,1,19
Eggenwil,0,1,13,3,0,0,0,0,0,19
Fischbach-Göslikon,2,2,33,10,0,0,0,0,1,19
Hägglingen,0,1,33,16,0,0,0,0,0,19
Jonen,0,16,32,14,0,0,0,0,0,19
Niederwil (AG),0,2,55,12,0,0,0,0,2,19
Oberlunkhofen,0,0,28,12,0,0,0,0,1,19
Oberwil-Lieli,0,6,13,16,0,0,0,0,0,19
Rudolfstetten-Friedlisberg,0,0,38,12,0,0,0,0,2,19
Sarmenstorf,0,2,47,29,0,0,0,0,2,19
Tägerig,0,1,24,5,0,0,0,0,1,19
Uezwil,0,2,9,1,0,0,0,0,0,19
Unterlunkhofen,0,3,27,3,0,0,0,0,0,19
Villmergen,2,2,33,10,0,45,0,7,0,19
Widen,0,4,27,12,0,0,0,0,1,19
Wohlen (AG),0,1,35,11,0,155,0,1,0,19
Zufikon,0,1,26,8,0,0,0,0,0,19
Islisberg,0,2,1,5,0,0,0,0,0,19
Auenstein,0,0,21,14,0,0,0,0,16,19
Birr,0,1,1,1,0,39,0,1,0,19
Birrhard,0,0,9,3,0,2,0,0,2,19
Brugg,0,1,5,8,0,55,0,1,0,19
Habsburg,0,0,8,2,0,0,0,0,0,19
Hausen (AG),0,0,0,7,0,64,0,0,0,19
Lupfig,0,1,6,3,0,16,0,0,0,19
Mandach,0,1,1,0,0,0,0,0,0,19
Mönthal,1,2,4,1,0,0,0,1,0,19
Mülligen,0,0,13,1,0,4,0,0,0,19
Remigen,0,1,4,8,0,0,0,0,1,19
Riniken,0,1,2,0,0,0,0,7,0,19
Rüfenach,0,0,2,1,0,3,0,8,0,19
Thalheim (AG),0,1,10,6,0,0,0,0,1,19
Veltheim (AG),0,1,25,10,0,0,0,0,1,19
Villigen,1,0,1,2,0,0,0,40,0,19
Windisch,1,0,3,6,0,25,0,0,1,19
Bözberg,0,3,17,20,0,0,0,0,1,19
Schinznach,0,1,53,17,0,0,0,0,1,19
Beinwil am See,0,0,13,7,0,0,0,0,0,19
Birrwil,0,1,2,7,0,0,0,0,0,19
Dürrenäsch,0,0,7,9,0,0,0,0,0,19
Gontenschwil,0,3,13,8,0,0,0,0,0,19
Holziken,0,0,12,5,0,0,0,0,0,19
Leimbach (AG),0,0,6,4,0,0,0,0,0,19
Leutwil,0,0,4,1,0,0,0,0,0,19
Menziken,1,4,78,19,0,13,0,0,1,19
Oberkulm,0,2,14,15,0,0,0,0,0,19
Reinach (AG),0,4,55,16,0,1,0,0,0,19
Schlossrued,0,0,3,17,0,0,0,0,0,19
Schmiedrued,0,1,10,9,1,0,0,0,2,19
Schöftland,0,3,14,31,0,0,0,0,6,19
Teufenthal (AG),0,0,13,8,0,0,0,0,0,19
Unterkulm,0,2,20,17,0,0,0,0,1,19
Zetzwil,0,2,7,9,0,0,0,0,1,19
Eiken,0,0,14,25,0,0,0,0,1,19
Frick,0,0,35,28,0,2,0,1,1,19
Gansingen,0,3,7,6,0,0,0,0,0,19
Gipf-Oberfrick,0,2,23,63,0,2,0,0,2,19
Kaisten,0,2,20,36,0,0,0,0,3,19
Laufenburg,0,2,34,29,0,0,0,0,5,19
Münchwilen (AG),0,0,2,5,0,0,0,0,0,19
Oberhof,0,2,4,4,0,0,0,0,0,19
Oeschgen,0,0,6,13,0,0,0,0,0,19
Schwaderloch,0,3,8,3,0,0,0,0,1,19
Sisseln,0,1,3,19,0,0,0,0,0,19
Wittnau,0,1,7,23,0,0,0,1,1,19
Wölflinswil,0,2,7,13,0,0,0,0,2,19
Zeihen,0,3,8,12,0,0,0,0,1,19
Mettauertal,0,8,30,23,0,0,0,0,1,19
Böztal,0,4,30,13,0,0,0,0,0,19
Herznach-Ueken,0,6,20,36,0,0,0,0,1,19
Ammerswil,0,0,2,3,0,0,0,0,0,19
Boniswil,0,0,26,14,0,0,0,0,0,19
Brunegg,0,0,0,0,0,16,0,0,0,19
Dintikon,0,0,32,17,0,1,0,0,1,19
Egliswil,0,1,22,16,0,6,0,1,0,19
Fahrwangen,0,2,17,38,0,0,0,0,1,19
Hallwil,0,1,12,4,0,4,0,0,0,19
Hendschiken,0,1,18,7,0,0,0,0,0,19
Holderbank (AG),0,1,5,4,0,0,0,0,0,19
Hunzenschwil,0,0,19,6,0,6,0,0,0,19
Lenzburg,0,1,2,4,0,58,0,3,0,19
Meisterschwanden,0,3,19,21,0,0,0,0,0,19
Möriken-Wildegg,0,2,9,19,0,24,0,0,1,19
Niederlenz,0,0,10,9,0,50,0,1,0,19
Othmarsingen,0,1,27,4,0,13,0,1,0,19
Rupperswil,0,2,30,48,0,11,0,0,2,19
Schafisheim,0,5,32,37,0,4,0,0,10,19
Seengen,0,3,24,35,1,6,0,0,4,19
Seon,0,2,49,16,0,0,0,2,7,19
Staufen,0,0,1,0,0,22,0,0,0,19
Abtwil,1,3,31,6,0,0,0,0,0,19
Aristau,0,0,33,9,1,0,0,0,0,19
Auw,0,1,13,7,0,0,0,0,0,19
Beinwil (Freiamt),0,1,11,7,0,0,0,0,0,19
Besenbüren,0,0,5,1,0,0,0,0,0,19
Bettwil,0,3,5,4,0,1,0,1,1,19
Boswil,0,2,40,2,0,0,0,0,0,19
Bünzen,0,3,9,4,0,0,0,0,0,19
Buttwil,0,2,24,15,0,0,0,0,0,19
Dietwil,0,3,13,10,0,0,0,0,0,19
Geltwil,0,0,0,0,0,0,0,0,0,19
Kallern,0,1,2,3,0,0,0,0,0,19
Merenschwand,0,7,75,29,0,0,0,5,2,19
Mühlau,0,1,21,6,0,0,0,0,0,19
Muri (AG),0,3,45,30,0,0,0,16,1,19
Oberrüti,6,0,35,13,0,1,0,0,0,19
Rottenschwil,0,3,19,7,0,0,0,0,0,19
Sins,0,0,10,12,0,4,0,34,1,19
Waltenschwil,0,1,33,21,0,0,0,0,0,19
Hellikon,1,2,11,9,0,0,0,0,0,19
Kaiseraugst,0,0,0,6,0,38,0,0,0,19
Magden,0,3,16,32,0,0,0,1,3,19
Möhlin,0,3,89,37,0,5,0,26,3,19
Mumpf,0,0,27,8,0,0,0,0,0,19
Obermumpf,1,1,10,16,0,0,0,0,1,19
Olsberg,0,1,6,2,0,0,0,0,0,19
Rheinfelden,0,1,1,11,0,96,0,0,0,19
Schupfart,0,2,6,16,0,0,0,0,0,19
Stein (AG),0,0,1,7,0,45,0,0,0,19
Wallbach,0,0,13,26,0,11,0,0,0,19
Wegenstetten,0,3,24,11,0,0,0,0,0,19
Zeiningen,0,2,11,29,0,0,0,0,0,19
Zuzgen,0,2,3,2,0,0,0,0,0,19
Aarburg,0,0,9,5,0,79,0,0,1,19
Bottenwil,0,0,14,5,0,0,0,0,0,19
Brittnau,0,1,16,25,0,26,0,0,4,19
Kirchleerau,0,2,3,4,0,1,0,2,11,19
Kölliken,0,3,8,9,1,38,0,0,0,19
Moosleerau,0,0,1,7,0,0,0,0,4,19
Murgenthal,0,2,9,10,0,4,0,0,0,19
Oftringen,0,4,14,11,0,49,0,0,0,19
Reitnau,0,2,29,9,0,0,0,0,2,19
Rothrist,1,0,62,31,0,1,0,0,5,19
Safenwil,0,1,14,39,0,4,0,1,7,19
Staffelbach,1,1,5,6,0,0,0,1,0,19
Strengelbach,0,0,14,6,0,26,0,0,0,19
Uerkheim,0,1,8,6,0,0,0,0,0,19
Vordemwald,0,5,11,8,0,0,0,0,3,19
Wiliberg,0,0,0,5,0,0,0,0,0,19
Zofingen,0,1,5,14,0,55,0,1,1,19
Böttstein,0,1,6,1,0,0,0,56,1,19
Döttingen,0,0,6,3,0,0,0,19,0,19
Endingen,0,1,0,14,0,0,0,52,2,19
Fisibach,0,1,1,1,0,1,0,0,0,19
Full-Reuenthal,0,7,19,11,0,0,0,0,1,19
Klingnau,0,0,10,5,0,0,0,50,0,19
Koblenz,0,0,18,3,0,0,0,0,1,19
Leibstadt,0,2,11,11,0,0,0,0,0,19
Lengnau (AG),0,2,40,9,0,0,0,0,2,19
Leuggern,0,7,18,15,0,0,0,5,3,19
Mellikon,0,0,5,1,0,0,0,0,0,19
Schneisingen,0,3,11,3,0,0,0,1,0,19
Siglistorf,0,2,6,1,0,0,0,0,0,19
Tegerfelden,0,3,13,14,0,0,0,0,0,19
Zurzach,0,13,108,20,0,0,0,0,5,19
Arbon,0,0,23,29,0,59,0,1,1,20
Dozwil,0,1,5,2,0,2,0,0,0,20
Egnach,0,3,12,11,0,37,0,0,2,20
Hefenhofen,0,3,5,4,0,13,0,0,0,20
Horn,0,1,2,0,0,12,0,4,0,20
Kesswil,0,2,3,10,0,7,0,1,0,20
Roggwil (TG),0,3,29,10,0,9,0,2,0,20
Romanshorn,0,0,6,17,0,65,0,0,0,20
Salmsach,0,2,7,2,0,3,0,0,0,20
Sommeri,0,0,5,3,0,0,0,0,0,20
Uttwil,0,3,5,4,0,25,0,0,1,20
Amriswil,0,5,22,31,0,60,0,10,1,20
Bischofszell,0,2,21,10,0,28,0,1,0,20
Erlen,0,1,11,9,0,35,0,2,1,20
Hauptwil-Gottshaus,0,3,18,6,0,21,0,0,0,20
Hohentannen,0,3,7,0,0,1,0,3,0,20
Kradolf-Schönenberg,0,4,16,6,1,14,0,2,0,20
Sulgen,0,1,15,7,0,29,0,0,0,20
Zihlschlacht-Sitterdorf,0,0,19,8,0,19,0,1,0,20
Basadingen-Schlattingen,1,4,17,15,0,1,0,0,0,20
Diessenhofen,0,0,4,4,0,11,0,0,2,20
Schlatt (TG),0,0,17,13,0,3,0,0,0,20
Aadorf,0,10,26,33,0,64,0,10,2,20
Felben-Wellhausen,0,2,37,6,0,2,0,2,0,20
Frauenfeld,0,5,22,37,3,146,0,2,2,20
Gachnang,0,1,18,24,0,40,0,0,0,20
Hüttlingen,0,5,13,5,0,0,0,21,1,20
Matzingen,0,8,5,11,0,33,0,1,0,20
Neunforn,0,2,11,11,0,0,0,0,0,20
Stettfurt,0,1,3,4,0,17,0,2,0,20
Thundorf,1,7,13,13,0,0,0,3,0,20
Uesslingen-Buch,0,0,21,12,0,0,0,0,0,20
Warth-Weiningen,1,1,18,8,0,10,0,1,0,20
Altnau,0,0,8,9,0,42,0,3,0,20
Bottighofen,0,0,9,17,0,15,0,0,0,20
Ermatingen,0,2,7,6,0,30,0,3,1,20
Gottlieben,0,0,0,1,0,1,0,0,0,20
Güttingen,0,3,2,5,0,19,0,0,0,20
Kemmental,0,11,29,12,0,0,0,3,0,20
Kreuzlingen,0,1,18,11,0,50,0,0,0,20
Langrickenbach,0,1,16,5,0,0,0,0,0,20
Lengwil,0,2,17,12,0,3,0,1,0,20
Münsterlingen,0,3,13,4,0,24,0,0,0,20
Tägerwilen,0,2,11,6,0,39,0,3,1,20
Wäldi,0,3,6,4,0,0,0,7,0,20
Affeltrangen,0,9,35,6,0,14,0,1,1,20
Bettwiesen,0,2,8,9,0,12,0,0,0,20
Bichelsee-Balterswil,0,7,22,7,1,3,0,14,1,20
Braunau,0,3,29,10,0,0,0,0,0,20
Eschlikon,0,7,24,9,0,41,0,3,1,20
Fischingen,1,7,17,16,0,1,0,0,2,20
Lommis,0,2,17,16,0,0,0,0,0,20
Münchwilen (TG),1,2,9,8,0,66,0,5,1,20
Rickenbach (TG),0,0,2,2,0,8,0,0,0,20
Schönholzerswilen,0,2,2,3,0,0,0,0,0,20
Sirnach,0,1,11,5,0,70,0,0,0,20
Tobel-Tägerschen,0,3,9,8,0,8,0,0,1,20
Wängi,0,4,46,17,0,28,0,2,0,20
Wilen (TG),0,0,0,3,0,32,0,0,0,20
Wuppenau,0,3,10,4,0,0,0,1,0,20
Berlingen,0,1,1,0,1,5,0,0,1,20
Eschenz,0,3,5,8,0,19,0,3,0,20
Herdern,0,4,9,10,0,0,0,5,0,20
Homburg,0,12,5,14,0,0,0,17,0,20
Hüttwilen,0,2,2,13,0,22,0,2,0,20
Mammern,0,2,4,6,0,3,0,2,0,20
Müllheim,0,0,8,5,0,23,0,0,1,20
Pfyn,0,1,8,9,0,13,0,0,1,20
Raperswilen,0,4,23,1,0,0,0,1,0,20
Salenstein,0,1,8,5,0,11,0,0,0,20
Steckborn,0,2,9,4,0,25,0,0,0,20
Wagenhausen,0,2,8,4,0,8,0,1,0,20
Amlikon-Bissegg,0,3,21,14,0,0,1,0,0,20
Berg (TG),1,2,5,9,0,57,0,2,1,20
Birwinken,0,2,16,10,0,0,0,2,1,20
Bürglen (TG),0,3,6,3,0,36,0,0,0,20
Bussnang,0,4,21,15,0,16,0,1,0,20
Märstetten,0,2,11,12,0,39,0,3,0,20
Weinfelden,0,0,2,10,0,50,0,4,0,20
Wigoltingen,0,5,12,6,0,22,0,0,0,20
Arbedo-Castione,0,3,29,19,1,2,0,0,4,21
Bellinzona,1,26,257,89,0,17,3,12,51,21
Cadenazzo,0,0,11,1,0,3,1,0,2,21
Isone,0,0,4,1,0,0,0,0,0,21
Lumino,0,0,14,6,0,1,0,0,2,21
Sant'Antonino,0,1,24,8,0,3,0,0,2,21
Acquarossa,0,6,5,3,0,0,0,0,18,21
Blenio,1,10,9,0,0,1,0,3,9,21
Serravalle,0,6,7,4,0,2,0,0,11,21
Airolo,0,3,5,2,0,2,0,2,5,21
Bedretto,0,1,0,1,0,0,0,0,3,21
Dalpe,0,2,2,1,0,1,1,0,8,21
Faido,0,7,23,4,0,5,0,0,15,21
Giornico,0,0,4,2,0,1,0,0,2,21
Personico,0,0,1,1,0,0,0,0,4,21
Pollegio,0,4,7,4,0,0,0,0,3,21
Quinto,0,4,5,2,0,1,0,2,4,21
Ascona,0,0,24,12,0,1,0,4,7,21
Brione sopra Minusio,0,0,6,2,0,0,0,0,4,21
Brissago,0,0,9,12,0,5,0,0,1,21
Gordola,0,2,32,12,1,2,0,0,8,21
Lavertezzo,0,3,16,8,0,4,0,0,2,21
Locarno,0,1,27,18,0,0,0,5,6,21
Losone,1,0,17,16,0,2,0,1,7,21
Mergoscia,1,0,1,3,0,0,0,0,0,21
Minusio,0,4,22,11,0,3,0,0,5,21
Muralto,0,0,8,0,0,0,0,0,0,21
Orselina,0,0,7,9,0,1,0,0,2,21
Ronco sopra Ascona,0,0,6,4,0,1,0,0,2,21
Tenero-Contra,1,1,18,17,0,0,0,4,3,21
Onsernone,0,3,0,1,0,0,5,0,2,21
Cugnasco-Gerra,0,3,23,13,0,3,0,0,7,21
Agno,0,0,13,1,0,1,0,1,0,21
Aranno,0,0,1,1,0,1,0,0,1,21
Arogno,0,0,0,4,0,0,0,0,2,21
Bedano,0,3,25,2,0,3,0,1,9,21
Bioggio,0,3,10,7,0,10,0,2,0,21
Bissone,0,0,1,0,0,0,0,0,0,21
Brusino Arsizio,0,1,3,6,0,0,0,0,1,21
Cademario,0,0,4,2,0,0,0,0,2,21
Cadempino,0,1,4,0,0,4,0,0,1,21
Canobbio,0,1,6,2,0,6,0,0,0,21
Caslano,1,1,20,6,0,1,0,5,0,21
Comano,0,1,5,4,0,3,0,1,0,21
Cureglia,0,1,1,4,0,3,0,0,0,21
Grancia,0,0,0,2,0,4,0,1,0,21
Gravesano,0,1,10,6,0,2,0,0,3,21
Lamone,0,0,3,0,0,0,0,0,0,21
Lugano,3,22,91,52,0,158,6,9,38,21
Magliaso,0,3,10,2,0,0,1,0,2,21
Manno,0,0,3,3,0,1,0,0,0,21
Massagno,0,0,2,2,0,12,1,1,0,21
Melide,0,1,2,5,0,2,0,0,0,21
Mezzovico-Vira,0,2,9,13,0,2,0,0,7,21
Morcote,0,0,3,0,0,0,0,2,0,21
Muzzano,0,2,2,0,0,2,0,0,0,21
Neggio,0,0,3,2,0,0,0,0,0,21
Origlio,0,0,22,2,0,1,0,0,0,21
Paradiso,0,0,2,0,0,5,0,0,0,21
Ponte Capriasca,1,3,8,6,0,1,0,0,3,21
Porza,1,0,3,2,0,6,0,1,0,21
Pura,0,1,8,7,0,1,0,0,2,21
Savosa,0,1,7,1,0,11,0,0,0,21
Sorengo,0,1,0,0,0,7,0,0,0,21
Capriasca,3,5,30,39,1,4,0,1,13,21
Torricella-Taverne,0,0,30,10,0,1,0,0,0,21
Vernate,0,0,2,1,0,0,0,0,0,21
Vezia,0,0,7,9,0,3,0,0,1,21
Vico Morcote,0,1,15,3,0,0,0,0,0,21
Collina d'Oro,0,1,9,11,0,14,0,0,2,21
Alto Malcantone,0,1,13,8,0,2,0,0,1,21
