,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,3,41,13,0,1,0,2,0,3
Rain,0,5,34,12,0,0,0,8,0,3
Römerswil,1,4,8,14,0,0,0,0,0,3
Rothenburg,0,2,20,29,6,45,1,0,0,3
Schongau,0,5,7,17,0,0,0,1,2,3
Adligenswil,0,1,36,30,0,1,0,8,0,3
Buchrain,0,0,34,50,1,2,0,9,0,3
Dierikon,0,0,0,5,0,0,0,0,0,3
Ebikon,0,1,25,23,4,47,0,4,1,3
Gisikon,0,0,3,6,0,0,0,0,0,3
Greppen,0,0,5,5,4,0,1,8,0,3
Horw,0,5,22,78,0,14,1,2,0,3
Kriens,0,11,25,56,0,56,0,5,0,3
Luzern,1,3,7,31,1,167,0,30,4,3
Malters,1,8,24,37,0,2,0,0,0,3
Meggen,0,0,9,50,0,34,0,0,0,3
Meierskappel,0,2,12,18,1,0,0,0,0,3
Root,0,1,33,22,0,0,0,2,0,3
Schwarzenberg,0,2,3,13,0,0,0,13,1,3
Udligenswil,0,6,17,34,0,0,1,0,0,3
Vitznau,0,0,8,8,0,0,0,0,1,3
Weggis,0,3,23,49,0,0,0,1,2,3
Beromünster,0,10,16,23,0,1,0,7,1,3
Büron,0,3,9,25,1,0,0,1,0,3
Buttisholz,0,9,7,19,1,0,0,11,0,3
Eich,0,2,10,29,1,0,0,2,0,3
Geuensee,0,3,19,37,0,0,0,0,0,3
Grosswangen,0,3,24,16,0,0,0,2,0,3
Hildisrieden,0,0,14,25,1,0,0,0,0,3
Knutwil,0,3,17,29,0,0,0,1,0,3
Mauensee,0,4,6,26,1,1,0,0,0,3
Neuenkirch,0,4,31,28,0,1,0,25,0,3
Nottwil,0,13,31,63,0,1,0,1,0,3
Oberkirch,0,4,9,16,0,0,1,13,0,3
Rickenbach (LU),0,0,8,26,0,0,0,3,0,3
Ruswil,0,12,17,39,4,3,0,4,0,3
Schenkon,0,0,20,38,0,4,0,0,1,3
Schlierbach,0,1,2,14,0,0,0,0,0,3
Sempach,0,2,12,45,0,0,0,4,0,3
Sursee,0,1,31,26,1,7,0,3,0,3
Triengen,0,3,12,19,0,0,0,1,0,3
Wolhusen,0,4,6,11,0,10,0,0,0,3
Alberswil,0,0,4,2,0,0,0,0,0,3
Altbüron,0,0,4,8,0,0,0,4,0,3
Altishofen,0,6,18,18,0,0,1,0,0,3
Dagmersellen,0,4,32,28,0,3,0,0,0,3
Egolzwil,0,0,4,9,0,1,0,0,0,3
Ettiswil,0,0,30,15,0,1,0,2,0,3
Fischbach,0,4,4,3,0,0,0,0,0,3
Grossdietwil,0,1,4,5,0,0,0,0,0,3
Hergiswil bei Willisau,0,12,1,7,0,0,0,12,0,3
Luthern,0,10,4,3,0,0,0,2,0,3
Menznau,0,9,7,6,0,0,0,3,0,3
Nebikon,0,1,15,5,0,1,0,2,0,3
Pfaffnau,0,5,3,17,0,1,0,1,0,3
Reiden,0,11,17,24,0,0,0,2,0,3
Roggliswil,0,1,0,3,0,0,0,0,0,3
Schötz,0,3,23,28,0,0,0,0,0,3
Ufhusen,0,3,1,9,0,0,0,0,0,3
Wauwil,0,0,11,9,0,0,0,0,0,3
Wikon,0,4,6,8,0,1,0,1,0,3
Zell (LU),0,2,6,12,0,1,0,1,0,3
Willisau,0,26,34,28,1,0,0,4,5,3
Altdorf (UR),2,6,12,35,0,0,0,6,4,4
Andermatt,0,0,5,0,0,0,0,0,1,4
Attinghausen,0,3,2,15,0,0,0,0,2,4
Bürglen (UR),0,9,8,32,0,0,0,0,0,4
Erstfeld,0,2,2,14,0,0,0,0,0,4
Flüelen,1,1,9,6,0,0,0,0,0,4
Göschenen,0,0,0,0,0,0,0,0,0,4
Gurtnellen,0,1,3,1,0,0,0,0,0,4
Hospental,0,0,1,0,0,0,0,0,0,4
Isenthal,0,3,0,0,0,0,0,0,0,4
Realp,0,0,0,0,0,0,0,0,0,4
Schattdorf,0,1,18,42,2,0,1,0,0,4
Seedorf (UR),0,2,11,10,0,0,0,0,0,4
Seelisberg,0,9,8,4,0,0,0,0,2,4
Silenen,0,6,8,8,0,0,0,0,0,4
Sisikon,0,1,1,2,1,0,0,0,0,4
Spiringen,0,3,2,1,0,0,0,0,0,4
Unterschächen,0,10,1,6,0,0,1,0,0,4
Wassen,0,2,2,3,0,0,0,0,0,4
Einsiedeln,0,20,71,87,0,12,0,30,2,5
Gersau,0,5,10,15,0,0,0,0,0,5
Feusisberg,0,2,8,36,0,28,0,0,0,5
Freienbach,1,5,7,38,1,139,0,3,1,5
Wollerau,1,0,2,28,0,73,0,0,0,5
Küssnacht (SZ),0,8,38,102,1,21,0,7,1,5
Altendorf,0,4,8,52,0,84,0,0,9,5
Galgenen,0,3,11,30,0,5,0,2,0,5
Innerthal,0,0,2,0,0,1,0,0,0,5
Lachen,0,0,11,18,0,24,0,0,0,5
Reichenburg,0,1,8,17,0,19,0,0,0,5
Schübelbach,0,2,73,36,1,14,0,0,0,5
Tuggen,0,1,5,11,0,0,0,0,0,5
Vorderthal,0,1,1,0,0,0,0,0,0,5
Wangen (SZ),0,1,14,29,0,7,0,9,0,5
Alpthal,0,2,6,4,0,0,0,0,0,5
Arth,0,12,75,30,0,3,0,0,2,5
Illgau,0,8,2,2,0,0,0,0,0,5
Ingenbohl,0,2,34,22,0,5,0,8,0,5
Lauerz,0,4,19,5,0,0,0,1,0,5
Morschach,0,6,5,5,0,0,0,2,9,5
Muotathal,1,15,7,4,0,0,0,12,0,5
Oberiberg,0,1,12,4,1,0,0,0,1,5
Riemenstalden,0,2,0,0,0,0,0,0,0,5
Rothenthurm,0,4,6,8,0,0,0,8,0,5
Sattel,0,10,18,8,0,0,1,8,2,5
Schwyz,0,18,49,25,0,3,2,16,0,5
Steinen,1,10,16,15,0,6,0,1,3,5
Steinerberg,0,1,7,1,0,0,0,0,0,5
Unteriberg,2,4,15,11,0,0,0,0,0,5
Alpnach,0,13,12,42,9,0,0,3,0,6
Engelberg,0,8,21,14,2,0,1,10,0,6
Giswil,0,8,6,5,0,0,0,7,9,6
Kerns,0,12,20,26,2,0,0,15,4,6
Lungern,0,3,7,12,0,0,0,0,2,6
Sachseln,0,11,5,28,0,0,0,3,0,6
Sarnen,0,14,26,59,1,0,0,4,0,6
Beckenried,0,4,14,20,0,0,0,2,1,7
Buochs,0,4,27,16,1,20,0,0,1,7
Dallenwil,0,5,4,7,0,0,0,0,1,7
Emmetten,1,4,10,4,0,0,0,0,0,7
Ennetbürgen,0,4,25,16,0,0,1,0,0,7
Ennetmoos,0,3,4,27,0,0,0,1,0,7
Hergiswil (NW),0,3,29,16,1,0,0,1,0,7
Oberdorf (NW),0,7,11,9,0,0,0,2,0,7
Stans,1,8,13,19,0,38,0,3,0,7
Stansstad,1,0,7,23,0,0,0,5,0,7
Wolfenschiessen,0,9,4,1,0,0,0,0,0,7
Glarus Nord,0,13,22,54,0,63,0,2,1,8
Glarus Süd,1,11,9,29,0,5,1,1,4,8
Glarus,0,2,19,32,1,51,1,0,0,8
Baar,0,6,32,20,7,135,0,0,0,9
Cham,0,2,43,19,0,68,0,1,0,9
Hünenberg,0,3,6,83,0,112,0,0,0,9
Menzingen,0,7,15,3,0,0,0,1,0,9
Neuheim,0,1,25,1,0,0,0,0,0,9
Oberägeri,0,11,66,16,1,2,1,1,0,9
Risch,1,1,21,23,0,76,0,7,0,9
Steinhausen,0,2,12,10,0,9,0,0,0,9
Unterägeri,0,7,48,7,1,10,0,14,2,9
Walchwil,0,5,10,27,1,0,0,13,0,9
Zug,0,11,18,56,2,93,0,14,1,9
Châtillon (FR),0,0,3,9,0,0,0,0,0,10
Cugy (FR),1,0,17,20,0,0,0,0,0,10
Gletterens,0,1,10,6,0,0,0,0,1,10
Lully (FR),0,2,8,9,0,1,0,0,0,10
Montagny (FR),0,2,12,33,0,0,0,0,0,10
Nuvilly,0,0,5,3,0,0,0,0,0,10
Prévondavaux,0,0,0,0,0,0,0,0,0,10
Saint-Aubin (FR),0,0,6,16,0,0,0,0,1,10
Sévaz,0,0,1,6,0,1,0,0,0,10
Surpierre,0,0,2,5,0,0,0,0,0,10
Vallon,0,0,1,3,0,0,0,0,0,10
Les Montets,0,1,6,13,0,0,0,0,0,10
Delley-Portalban,0,0,8,11,1,0,0,0,0,10
Belmont-Broye,0,1,31,47,0,1,0,3,0,10
Estavayer,0,3,47,64,0,3,0,1,0,10
Cheyres-Châbles,0,2,34,31,0,0,0,0,0,10
Billens-Hennens,0,1,7,8,0,1,0,0,1,10
Le Châtelard,0,0,1,2,0,0,0,0,0,10
Châtonnaye,0,1,5,11,0,1,0,0,0,10
Grangettes,0,0,0,2,0,0,0,0,0,10
Massonnens,0,0,7,2,0,0,0,0,0,10
Mézières (FR),0,0,3,5,0,0,0,0,0,10
Romont (FR),0,1,7,21,0,0,0,0,0,10
Rue,0,9,19,18,0,0,0,0,0,10
Siviriez,0,0,11,16,0,0,0,0,0,10
Ursy,0,0,23,29,0,0,0,0,0,10
Vuisternens-devant-Romont,1,1,7,11,0,0,0,0,0,10
Villorsonnens,0,0,5,13,0,0,0,0,0,10
Torny,0,0,3,8,0,0,0,0,0,10
Villaz,0,2,12,14,0,0,0,0,0,10
Haut-Intyamon,0,1,2,9,0,0,0,0,0,10
Pont-en-Ogoz,0,1,15,20,0,0,0,0,1,10
Botterens,0,2,7,5,0,0,0,0,0,10
Broc,0,0,4,9,0,0,0,1,0,10
Bulle,0,0,94,60,0,0,0,60,0,10
Châtel-sur-Montsalvens,0,0,1,0,0,0,0,0,0,10
Corbières,0,0,3,2,0,0,0,0,0,10
Crésuz,0,0,4,3,0,0,0,0,0,10
Echarlens,0,0,0,10,0,0,0,0,0,10
Grandvillard,0,2,2,12,0,0,0,0,0,10
Gruyères,0,2,9,18,0,0,0,0,0,10
Hauteville,0,0,4,3,0,6,0,0,0,10
Jaun,0,1,1,1,0,0,0,0,0,10
Marsens,1,1,21,33,0,0,0,0,0,10
Morlon,0,1,9,3,0,0,0,0,0,10
Le Pâquier (FR),0,2,12,15,0,0,0,0,0,10
Pont-la-Ville,0,0,7,6,0,0,0,0,0,10
Riaz,0,2,31,14,0,0,0,0,0,10
La Roche,0,0,11,18,0,0,1,0,0,10
Sâles,0,2,10,27,0,0,0,0,0,10
Sorens,0,1,8,7,0,0,0,0,0,10
Vaulruz,0,1,6,3,0,0,0,0,0,10
Vuadens,0,0,17,31,0,0,0,0,0,10
Bas-Intyamon,0,4,10,11,0,0,0,0,0,10
Val-de-Charmey,0,2,25,12,0,0,0,8,0,10
Autigny,0,0,4,6,0,1,0,0,0,10
Avry,0,1,27,38,0,0,0,0,0,10
Belfaux,0,1,8,11,0,2,0,0,0,10
Chénens,0,1,5,13,0,1,0,0,0,10
Corminboeuf,0,2,13,14,0,43,0,0,0,10
Cottens (FR),0,0,26,23,0,0,0,1,0,10
Ferpicloz,0,0,5,4,0,0,0,0,0,10
Fribourg,0,2,7,20,0,79,0,21,0,10
Givisiez,0,0,0,0,0,61,0,0,0,10
Granges-Paccot,0,0,6,0,0,10,0,0,0,10
Marly,0,0,12,26,0,11,0,0,0,10
Matran,0,0,5,13,0,24,0,0,0,10
Neyruz (FR),0,3,36,34,0,0,0,0,0,10
Pierrafortscha,0,1,2,0,0,0,0,0,0,10
Le Mouret,0,1,31,29,0,0,0,0,0,10
Treyvaux,0,0,7,13,0,0,0,0,0,10
Villars-sur-Glâne,0,0,1,22,0,62,0,5,0,10
Villarsel-sur-Marly,0,0,0,1,0,0,0,0,0,10
Hauterive (FR),1,0,19,35,0,5,0,0,0,10
La Brillaz,1,1,18,31,0,0,0,0,0,10
La Sonnaz,2,0,8,24,0,0,0,0,0,10
Gibloux,0,1,45,89,0,1,0,0,0,10
Prez,0,1,10,22,0,0,0,1,0,10
Bois-d'Amont,0,1,11,20,0,1,0,0,0,10
Courgevaux,0,0,23,30,0,1,0,0,0,10
Courtepin,0,7,23,50,0,1,0,0,0,10
Cressier (FR),0,1,5,8,0,0,0,0,1,10
Fräschels,0,0,3,3,0,0,0,0,0,10
Greng,0,0,1,0,0,0,0,0,0,10
Gurmels,0,4,30,88,0,0,0,3,0,10
Kerzers,2,0,32,58,0,0,0,0,0,10
Kleinbösingen,1,1,4,14,0,0,0,0,0,10
Meyriez,0,0,3,5,0,0,0,0,0,10
Misery-Courtion,0,0,6,16,0,1,0,0,0,10
Muntelier,0,0,0,8,0,33,0,0,0,10
Murten,1,6,32,76,0,4,0,5,0,10
Ried bei Kerzers,1,0,8,13,0,1,0,0,0,10
Mont-Vully,0,3,19,90,0,2,1,0,0,10
Brünisried,0,0,4,12,0,0,0,0,0,10
Düdingen,0,1,5,89,0,0,0,0,0,10
Giffers,0,0,2,28,0,0,0,0,0,10
Bösingen,0,2,15,28,0,0,0,0,0,10
Heitenried,0,0,2,19,0,0,0,0,0,10
Plaffeien,0,1,13,30,0,0,0,13,1,10
Plasselb,0,0,3,15,0,0,0,0,2,10
Rechthalten,0,3,0,13,0,0,0,0,0,10
St. Silvester,0,0,5,6,0,0,0,0,0,10
St. Ursen,0,1,3,27,0,0,0,0,0,10
Schmitten (FR),1,2,22,37,0,0,0,0,0,10
Tafers,2,6,13,100,0,1,0,0,0,10
Tentlingen,0,0,8,21,0,0,0,0,0,10
Ueberstorf,0,4,12,36,0,0,0,2,0,10
Wünnewil-Flamatt,0,2,30,43,0,0,0,0,0,10
Attalens,1,2,53,83,0,1,0,3,0,10
Bossonnens,0,0,13,25,0,0,0,0,0,10
Châtel-Saint-Denis,0,2,41,28,1,0,0,0,0,10
Granges (Veveyse),0,2,5,11,0,1,0,0,0,10
Remaufens,0,0,10,16,0,0,0,0,0,10
Saint-Martin (FR),0,1,6,10,0,0,0,0,0,10
Semsales,0,0,3,5,0,0,0,0,0,10
Le Flon,0,0,14,13,0,1,0,0,0,10
La Verrerie,0,0,6,8,0,0,0,2,0,10
Egerkingen,0,1,0,10,0,6,0,0,2,11
Härkingen,0,1,8,7,0,7,0,0,0,11
Kestenholz,0,0,4,14,0,0,0,3,0,11
Neuendorf,0,0,6,44,0,0,0,0,0,11
Niederbuchsiten,0,0,2,11,0,2,0,0,0,11
Oberbuchsiten,0,0,5,16,0,13,0,0,1,11
Oensingen,1,1,12,30,1,18,0,0,0,11
Wolfwil,0,2,8,26,0,0,0,0,0,11
Aedermannsdorf,0,1,4,3,1,0,0,0,0,11
Balsthal,0,1,13,28,0,4,0,0,0,11
Herbetswil,0,0,3,0,0,0,0,0,0,11
Holderbank (SO),0,0,2,1,0,0,0,0,0,11
Laupersdorf,0,1,8,3,0,0,0,1,0,11
Matzendorf,0,1,7,9,0,0,0,0,0,11
Mümliswil-Ramiswil,0,4,14,16,0,0,0,0,0,11
Welschenrohr-Gänsbrunnen,0,0,2,1,0,0,0,0,0,11
Biezwil,0,1,7,0,0,0,0,0,1,11
Lüterkofen-Ichertswil,1,0,8,13,0,0,0,1,0,11
Messen,0,0,15,11,0,0,0,7,0,11
Schnottwil,0,1,10,10,0,0,0,0,0,11
Unterramsern,0,0,2,1,0,2,0,0,1,11
Lüsslingen-Nennigkofen,0,0,2,18,0,0,0,1,0,11
Buchegg,0,2,14,40,0,0,0,2,0,11
Bättwil,0,1,39,24,0,0,0,0,0,11
Büren (SO),0,2,7,11,0,0,0,0,0,11
Dornach,0,1,2,21,0,74,0,3,0,11
Gempen,0,2,14,8,0,0,0,0,2,11
Hochwald,0,1,14,3,1,0,0,0,0,11
Hofstetten-Flüh,0,1,27,41,0,0,0,2,6,11
Metzerlen-Mariastein,0,2,9,25,0,0,0,0,0,11
Nuglar-St. Pantaleon,0,2,6,21,0,0,0,0,0,11
Rodersdorf,0,1,10,8,0,0,0,0,0,11
Seewen,0,1,9,14,0,2,1,0,0,11
Witterswil,0,0,7,11,0,0,0,0,1,11
Hauenstein-Ifenthal,0,0,0,9,0,0,0,0,0,11
Kienberg,0,0,0,1,0,0,0,0,0,11
Lostorf,0,0,4,47,0,1,0,0,0,11
Niedergösgen,0,6,6,11,0,0,0,11,0,11
Obergösgen,0,1,3,12,0,11,0,0,1,11
Stüsslingen,0,0,4,15,0,0,0,0,0,11
Trimbach,0,0,0,13,0,7,0,0,0,11
Winznau,0,0,2,2,0,0,0,0,0,11
Wisen (SO),0,0,0,4,0,0,0,0,0,11
Erlinsbach (SO),0,9,6,25,0,0,0,0,0,11
Aeschi (SO),0,0,8,14,1,1,0,0,0,11
Biberist,0,1,7,26,0,110,0,0,0,11
Bolken,0,0,6,11,0,1,0,0,0,11
Deitingen,0,1,3,17,0,33,0,0,0,11
Derendingen,0,1,2,7,0,55,0,0,0,11
Etziken,0,1,2,3,0,1,0,0,0,11
Gerlafingen,0,1,0,6,0,36,0,0,0,11
Horriwil,0,0,8,9,0,0,0,0,0,11
Hüniken,0,1,1,5,0,0,0,0,0,11
Kriegstetten,0,1,9,5,0,0,0,0,0,11
Lohn-Ammannsegg,0,5,22,25,0,0,0,0,0,11
Luterbach,0,4,4,7,1,44,0,0,1,11
Obergerlafingen,0,0,2,2,0,12,0,0,0,11
Recherswil,0,0,0,4,0,28,0,0,0,11
Subingen,0,1,6,16,0,31,0,0,0,11
Zuchwil,0,1,0,4,0,21,0,3,0,11
Drei Höfe,0,0,3,19,0,1,0,0,1,11
Balm bei Günsberg,0,1,1,0,0,0,0,0,0,11
Bellach,0,2,1,13,0,33,0,0,0,11
Bettlach,0,0,3,16,0,50,0,0,0,11
Feldbrunnen-St. Niklaus,0,0,0,1,2,14,0,0,0,11
Flumenthal,0,0,2,6,1,0,0,0,0,11
Grenchen,0,1,3,8,0,68,0,0,0,11
Günsberg,0,3,4,9,0,0,0,0,0,11
Hubersdorf,0,0,6,6,0,0,0,0,0,11
Kammersrohr,0,0,1,0,0,0,0,0,0,11
Langendorf,0,0,1,7,0,27,0,0,0,11
Lommiswil,0,8,5,10,0,0,0,0,0,11
Oberdorf (SO),0,1,2,19,0,13,0,0,0,11
Riedholz,0,8,8,51,0,0,0,0,0,11
Rüttenen,0,0,3,2,0,11,0,0,0,11
Selzach,0,3,6,15,0,36,0,0,0,11
Boningen,0,0,2,10,1,0,0,0,0,11
Däniken,0,1,0,22,0,12,0,0,1,11
Dulliken,0,1,0,9,0,12,0,0,2,11
Eppenberg-Wöschnau,0,0,0,1,0,0,0,0,0,11
Fulenbach,0,0,11,18,2,9,0,0,0,11
Gretzenbach,0,1,6,19,0,8,0,0,1,11
Gunzgen,0,1,28,4,0,0,0,0,0,11
Hägendorf,0,10,6,35,1,8,0,0,1,11
Kappel (SO),0,0,9,33,0,6,0,0,0,11
Olten,0,0,1,6,0,24,0,0,1,11
Rickenbach (SO),0,0,0,3,0,0,0,0,0,11
Schönenwerd,0,0,4,25,1,5,0,0,0,11
Starrkirch-Wil,0,0,2,21,0,11,0,0,1,11
Walterswil (SO),0,0,1,2,0,4,0,0,0,11
Wangen bei Olten,0,1,3,44,0,14,0,0,1,11
Solothurn,0,0,10,13,0,80,0,2,1,11
Bärschwil,0,3,3,4,0,0,0,0,0,11
Beinwil (SO),0,0,1,0,0,1,0,0,0,11
Breitenbach,0,1,40,27,0,7,0,0,0,11
Büsserach,0,1,22,21,0,0,0,0,1,11
Erschwil,0,2,0,9,0,0,0,0,1,11
Fehren,1,1,3,15,0,0,0,1,1,11
Grindel,0,0,4,3,0,0,0,0,0,11
Himmelried,0,0,15,4,0,0,0,0,0,11
Kleinlützel,0,0,6,16,0,0,0,0,0,11
Meltingen,0,1,5,6,0,0,0,0,0,11
Nunningen,0,0,6,25,0,0,0,0,1,11
Zullwil,0,0,8,1,0,0,0,1,0,11
Basel,0,0,1,4,0,19,0,118,0,12
Bettingen,0,0,0,6,0,20,0,0,0,12
Riehen,0,0,2,14,0,77,0,29,0,12
Aesch (BL),0,1,3,6,0,43,0,39,0,13
Allschwil,0,2,4,5,0,140,0,19,0,13
Arlesheim,0,0,1,5,0,34,0,4,0,13
Biel-Benken,1,4,34,45,0,0,0,0,1,13
Binningen,0,2,2,11,0,89,0,19,0,13
Birsfelden,0,0,0,0,0,5,0,6,0,13
Bottmingen,0,0,1,6,0,38,0,2,0,13
Ettingen,1,1,6,12,0,16,0,0,0,13
Münchenstein,0,1,3,17,0,38,0,1,1,13
Muttenz,0,0,8,19,0,94,0,1,0,13
Oberwil (BL),0,0,3,5,0,80,0,74,0,13
Pfeffingen,0,0,12,16,0,11,0,0,0,13
Reinach (BL),0,0,6,14,0,132,0,30,0,13
Schönenbuch,0,0,0,4,0,62,0,0,0,13
Therwil,0,0,4,18,0,140,0,27,0,13
Blauen,0,1,7,8,0,0,0,1,0,13
Brislach,0,2,16,25,0,0,1,0,0,13
Burg im Leimental,0,0,1,2,0,0,0,0,0,13
Dittingen,0,0,1,5,0,0,0,0,1,13
Duggingen,0,0,10,18,0,0,0,0,0,13
Grellingen,0,1,19,21,0,0,0,0,2,13
Laufen,0,7,65,31,0,10,0,0,3,13
Liesberg,0,0,5,16,0,0,0,0,0,13
Nenzlingen,0,1,5,6,0,0,0,0,0,13
Roggenburg,0,0,3,2,0,0,0,0,0,13
Röschenz,0,2,12,34,0,0,0,0,1,13
Wahlen,0,1,18,11,0,0,0,0,0,13
Zwingen,0,3,14,14,0,2,0,0,0,13
Arisdorf,0,1,3,19,0,1,1,2,0,13
Augst,0,0,1,1,0,1,0,0,0,13
Bubendorf,0,3,19,22,0,0,1,4,0,13
Frenkendorf,0,0,2,6,0,93,0,0,0,13
Füllinsdorf,0,0,3,9,0,20,0,4,0,13
Giebenach,0,2,6,18,1,0,1,1,2,13
Hersberg,0,0,1,8,0,0,0,0,0,13
Lausen,0,0,1,7,0,26,0,24,0,13
Liestal,0,0,1,22,0,58,0,62,0,13
Lupsingen,0,1,12,16,0,1,0,0,1,13
Pratteln,0,1,5,16,0,52,0,12,0,13
Ramlinsburg,0,2,6,8,0,0,0,0,0,13
Seltisberg,0,2,9,27,0,0,0,7,0,13
Ziefen,0,6,9,19,0,0,1,0,0,13
Anwil,0,1,1,9,0,0,1,4,0,13
Böckten,0,0,14,11,0,0,0,0,0,13
Buckten,1,0,3,1,0,0,0,0,0,13
Buus,0,1,9,4,0,1,0,0,0,13
Diepflingen,0,1,7,3,0,0,0,0,0,13
Gelterkinden,0,3,19,17,0,0,0,2,0,13
Häfelfingen,0,0,0,1,0,0,0,0,0,13
Hemmiken,0,0,2,0,0,0,0,0,0,13
Itingen,2,1,20,16,0,3,0,24,5,13
Känerkinden,0,0,2,1,0,0,0,0,0,13
Kilchberg (BL),0,0,0,1,0,0,0,0,0,13
Läufelfingen,0,2,5,16,0,0,0,0,0,13
Maisprach,0,0,3,7,0,0,0,2,1,13
Nusshof,0,1,1,4,0,0,0,0,0,13
Oltingen,0,1,1,2,0,0,0,0,0,13
Ormalingen,0,2,8,9,0,0,0,8,1,13
Rickenbach (BL),0,0,5,9,0,0,0,0,0,13
Rothenfluh,0,2,0,12,0,0,0,0,1,13
Rümlingen,0,1,4,6,0,1,0,0,0,13
Rünenberg,0,0,4,10,0,1,0,0,0,13
Sissach,1,4,35,6,1,2,1,22,1,13
Tecknau,0,0,0,0,0,0,0,0,0,13
Tenniken,0,1,2,6,0,0,0,0,0,13
Thürnen,0,1,13,7,0,0,0,0,0,13
Wenslingen,0,1,5,6,0,0,0,0,0,13
Wintersingen,0,0,3,6,0,0,0,0,0,13
Wittinsburg,0,2,1,13,0,1,0,2,1,13
Zeglingen,0,0,0,4,0,0,0,0,1,13
Zunzgen,0,2,15,8,0,0,0,0,0,13
Arboldswil,0,2,3,12,0,0,0,0,0,13
Bennwil,0,1,0,4,0,0,0,7,2,13
Bretzwil,0,1,5,8,0,0,0,0,0,13
Diegten,0,10,17,10,0,0,0,0,0,13
Eptingen,0,0,0,2,0,0,0,0,0,13
Hölstein,0,2,12,19,0,0,0,3,0,13
Lampenberg,0,0,0,15,0,0,0,0,0,13
Langenbruck,0,1,5,4,0,0,0,0,0,13
Lauwil,0,2,0,2,0,0,0,1,0,13
Liedertswil,0,0,1,1,0,0,0,0,0,13
Niederdorf,0,1,5,7,0,0,0,0,0,13
Oberdorf (BL),0,1,6,10,0,0,0,1,1,13
Reigoldswil,0,1,5,4,0,0,0,0,0,13
Titterten,0,0,1,4,0,0,0,2,0,13
Waldenburg,0,0,0,1,0,0,0,0,0,13
Gächlingen,0,0,3,5,0,1,0,0,0,14
Löhningen,0,2,3,11,0,0,0,0,0,14
Neunkirch,0,2,12,15,0,0,0,0,0,14
Büttenhardt,0,1,2,7,0,0,0,0,0,14
Dörflingen,0,1,0,3,0,0,0,1,0,14
Lohn (SH),0,0,2,9,0,0,0,0,0,14
Stetten (SH),0,0,5,24,0,5,0,0,0,14
Thayngen,0,2,2,9,0,35,0,10,0,14
Bargen (SH),0,0,2,3,0,0,0,0,0,14
Beringen,0,5,13,17,0,13,0,5,0,14
Buchberg,0,2,3,10,0,0,0,0,0,14
Merishausen,0,3,6,10,0,0,0,0,0,14
Neuhausen am Rheinfall,0,0,2,10,0,26,0,2,0,14
Rüdlingen,0,0,1,8,0,0,0,0,0,14
Schaffhausen,0,2,3,35,1,154,1,1,0,14
Beggingen,0,1,1,1,0,0,0,1,0,14
Schleitheim,0,0,6,8,0,0,0,1,0,14
Siblingen,0,1,2,1,0,0,0,7,0,14
Buch (SH),0,1,3,2,0,0,0,2,0,14
Hemishofen,0,0,0,7,0,0,0,0,0,14
Ramsen,0,3,11,8,0,0,0,0,1,14
Stein am Rhein,0,1,0,8,0,20,0,5,0,14
Hallau,0,2,10,16,0,0,0,1,0,14
Oberhallau,0,1,2,2,0,0,0,2,0,14
Trasadingen,0,0,2,2,0,0,0,0,0,14
Wilchingen,0,1,8,18,0,2,0,3,0,14
Herisau,0,3,0,20,0,54,0,1,0,15
Hundwil,0,0,1,2,0,0,0,0,0,15
Schönengrund,0,0,1,0,0,0,0,0,0,15
Schwellbrunn,0,1,1,2,0,0,2,0,0,15
Stein (AR),0,1,2,4,0,0,0,0,0,15
Urnäsch,0,4,0,6,0,0,0,1,0,15
Waldstatt,0,0,1,15,0,13,0,0,0,15
Bühler,0,1,3,7,0,0,0,0,0,15
Gais,0,2,20,8,0,0,0,0,0,15
Speicher,0,0,15,23,0,0,0,0,0,15
Teufen (AR),0,4,15,21,0,0,0,1,0,15
Trogen,0,2,0,3,0,0,0,1,0,15
Grub (AR),0,0,2,1,0,1,0,0,0,15
Heiden,0,1,2,5,0,17,0,2,0,15
Lutzenberg,0,0,0,4,0,4,0,0,0,15
Rehetobel,0,0,0,3,0,7,0,0,0,15
Reute (AR),0,0,3,1,0,1,0,1,1,15
Wald (AR),0,0,0,3,0,2,0,0,0,15
Walzenhausen,0,0,1,5,0,8,0,0,0,15
Wolfhalden,0,1,0,4,0,6,0,0,0,15
Appenzell,0,5,20,44,0,2,0,2,0,16
Gonten,0,7,5,18,0,0,0,0,0,16
Schlatt-Haslen,0,4,2,8,0,0,0,0,0,16
Oberegg,0,9,1,6,0,5,0,0,1,16
Schwende-Rüte,0,11,15,60,0,1,0,0,0,16
Häggenschwil,0,1,5,2,0,0,0,0,0,17
Muolen,0,0,5,7,0,0,0,2,0,17
St. Gallen,3,2,11,77,0,95,0,15,0,17
Wittenbach,0,8,16,53,0,3,0,6,0,17
Berg (SG),0,0,3,1,0,0,0,0,0,17
Eggersriet,0,1,1,11,0,15,0,0,0,17
Goldach,0,0,1,22,0,55,0,1,0,17
Mörschwil,1,1,16,35,0,0,0,0,0,17
Rorschach,0,0,2,5,0,5,0,0,0,17
Rorschacherberg,0,0,1,14,0,58,0,0,0,17
Steinach,0,0,11,39,0,6,0,5,0,17
Tübach,0,0,2,12,0,0,0,1,0,17
Untereggen,0,1,13,21,0,0,0,0,0,17
