,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Inwil,0,2,15,7,0,2,0,0,2,3
Rain,0,1,6,2,0,0,0,0,1,3
Römerswil,0,4,6,4,0,0,0,0,0,3
Rothenburg,0,7,45,17,1,5,0,1,4,3
Schongau,0,3,1,0,0,0,0,0,0,3
Adligenswil,0,3,9,1,0,0,0,0,1,3
Buchrain,0,2,24,10,2,0,0,5,1,3
Dierikon,0,1,2,0,0,0,0,4,0,3
Ebikon,0,8,103,16,0,8,9,14,5,3
Gisikon,0,0,2,0,0,0,0,0,1,3
Greppen,0,2,3,1,1,0,0,1,2,3
Horw,0,9,186,55,1,33,0,1,9,3
Kriens,1,33,210,51,0,127,1,0,12,3
Luzern,2,24,535,134,10,666,0,22,8,3
Malters,0,22,33,35,0,1,0,3,3,3
Meggen,0,6,76,37,1,14,0,0,5,3
Meierskappel,0,4,3,2,0,0,0,0,1,3
Root,0,2,31,12,0,0,0,2,0,3
Schwarzenberg,0,5,9,2,0,0,0,1,2,3
Udligenswil,0,3,6,1,0,0,1,0,0,3
Vitznau,0,7,13,7,0,0,0,1,7,3
Weggis,0,17,68,36,1,0,0,2,14,3
Beromünster,0,4,34,15,1,0,0,0,1,3
Büron,0,3,25,5,0,0,0,0,3,3
Buttisholz,0,8,11,5,0,0,0,2,1,3
Eich,0,4,5,2,0,0,1,0,4,3
Geuensee,0,1,7,6,0,0,0,0,1,3
Grosswangen,0,8,15,11,0,0,0,0,2,3
Hildisrieden,0,1,7,5,0,0,0,0,0,3
Knutwil,0,9,6,0,0,0,0,2,1,3
Mauensee,0,1,4,0,0,0,0,0,1,3
Neuenkirch,0,6,28,20,0,0,0,3,5,3
Nottwil,0,4,18,5,0,0,0,3,0,3
Oberkirch,0,3,12,16,1,0,1,0,2,3
Rickenbach (LU),0,3,47,10,0,0,0,0,1,3
Ruswil,0,17,42,22,1,1,0,7,5,3
Schenkon,0,2,14,8,0,0,0,0,5,3
Schlierbach,0,0,2,2,0,0,0,0,0,3
Sempach,0,1,14,2,0,0,0,0,1,3
Sursee,0,10,96,59,0,0,0,1,5,3
Triengen,0,7,40,12,0,0,0,0,2,3
Wolhusen,0,12,39,27,0,0,0,3,5,3
Alberswil,0,0,7,1,1,0,0,0,0,3
Altbüron,0,4,4,1,0,0,0,6,0,3
Altishofen,0,6,17,5,0,0,0,0,0,3
Dagmersellen,0,16,48,16,0,3,0,0,1,3
Egolzwil,0,5,10,5,0,0,0,0,0,3
Ettiswil,0,6,15,9,0,0,0,2,2,3
Fischbach,0,3,4,0,0,0,0,0,0,3
Grossdietwil,0,9,8,0,0,0,0,0,0,3
Hergiswil bei Willisau,0,19,7,4,1,0,0,2,1,3
Luthern,0,25,6,1,0,0,0,4,1,3
Menznau,0,10,8,6,0,0,0,0,1,3
Nebikon,0,7,54,5,0,0,0,0,1,3
Pfaffnau,0,12,29,11,0,11,0,3,2,3
Reiden,0,9,89,17,0,0,0,2,5,3
Roggliswil,0,4,10,0,0,0,0,0,0,3
Schötz,0,10,56,4,0,0,0,0,6,3
Ufhusen,0,11,10,1,0,0,0,0,0,3
Wauwil,0,7,33,16,0,0,0,0,3,3
Wikon,0,5,28,7,0,4,0,0,0,3
Zell (LU),0,7,15,2,0,0,0,0,3,3
Willisau,0,23,91,22,0,0,0,3,9,3
Altdorf (UR),0,21,152,44,0,0,0,23,12,4
Andermatt,0,1,35,1,0,0,0,8,4,4
Attinghausen,0,15,22,15,0,0,1,0,11,4
Bürglen (UR),0,31,54,9,0,0,0,0,19,4
Erstfeld,0,27,72,38,0,0,0,0,1,4
Flüelen,0,14,35,3,0,0,0,0,5,4
Göschenen,0,13,17,1,0,0,1,3,3,4
Gurtnellen,0,15,4,1,0,0,1,0,1,4
Hospental,0,1,2,1,0,0,0,0,1,4
Isenthal,0,19,4,0,0,0,0,0,0,4
Realp,0,2,3,0,0,0,2,0,0,4
Schattdorf,0,19,81,11,1,0,0,0,12,4
Seedorf (UR),0,12,23,10,0,0,0,0,3,4
Seelisberg,0,4,4,0,0,0,0,0,2,4
Silenen,0,31,35,5,1,0,0,0,6,4
Sisikon,0,1,5,1,4,0,1,0,0,4
Spiringen,0,11,7,2,0,0,0,0,4,4
Unterschächen,0,21,4,1,0,0,2,0,2,4
Wassen,0,2,8,1,0,0,0,7,0,4
Einsiedeln,0,39,95,30,0,19,2,1,38,5
Gersau,0,0,2,0,0,0,0,0,0,5
Feusisberg,0,4,25,6,0,6,0,0,0,5
Freienbach,2,15,137,18,1,59,3,0,28,5
Wollerau,0,3,47,9,0,14,0,0,4,5
Küssnacht (SZ),1,38,102,34,7,4,0,2,14,5
Altendorf,0,10,24,2,11,2,0,0,6,5
Galgenen,0,11,45,5,1,0,0,3,2,5
Innerthal,0,12,4,1,0,0,0,0,0,5
Lachen,0,2,58,9,0,10,0,2,6,5
Reichenburg,1,5,27,6,0,2,0,0,1,5
Schübelbach,0,20,51,8,0,12,0,0,10,5
Tuggen,0,3,29,8,0,0,0,0,0,5
Vorderthal,1,20,3,0,0,0,0,0,0,5
Wangen (SZ),2,10,59,9,0,1,0,10,4,5
Alpthal,0,6,2,0,1,0,0,0,0,5
Arth,0,48,112,24,0,5,2,5,11,5
Illgau,0,4,4,0,1,0,0,0,2,5
Ingenbohl,1,15,54,9,0,3,0,52,8,5
Lauerz,0,6,2,1,0,1,0,0,5,5
Morschach,0,16,22,1,0,0,0,0,8,5
Muotathal,0,49,31,1,0,0,0,3,2,5
Oberiberg,0,10,26,0,2,0,0,0,7,5
Riemenstalden,0,4,2,0,0,0,0,0,0,5
Rothenthurm,0,10,12,2,0,0,0,7,1,5
Sattel,0,15,15,1,0,0,0,0,0,5
Schwyz,2,46,139,11,2,8,1,21,5,5
Steinen,0,7,12,3,0,1,0,0,3,5
Steinerberg,0,5,5,0,0,0,0,0,0,5
Unteriberg,0,6,23,3,2,0,0,0,2,5
Alpnach,1,32,46,8,0,0,0,3,5,6
Engelberg,0,24,66,15,2,0,0,14,29,6
Giswil,0,40,25,10,0,0,0,18,4,6
Kerns,0,34,45,9,0,0,0,1,10,6
Lungern,0,16,15,13,0,0,3,3,8,6
Sachseln,0,5,29,18,0,0,2,12,6,6
Sarnen,0,48,89,22,0,2,0,4,6,6
Beckenried,0,19,38,9,0,0,1,4,12,7
Buochs,0,10,54,20,1,1,0,0,9,7
Dallenwil,0,18,18,2,1,1,0,1,2,7
Emmetten,0,3,2,1,0,0,0,0,2,7
Ennetbürgen,0,11,58,11,0,0,0,1,5,7
Ennetmoos,1,8,5,2,0,0,0,0,2,7
Hergiswil (NW),0,6,104,25,0,0,0,2,7,7
Oberdorf (NW),0,15,19,5,0,0,0,1,3,7
Stans,0,7,49,10,0,0,0,4,1,7
Stansstad,0,8,40,19,0,0,1,1,6,7
Wolfenschiessen,0,24,15,4,0,0,2,1,0,7
Glarus Nord,0,109,316,47,3,30,3,2,27,8
Glarus Süd,2,133,138,45,3,2,13,3,72,8
Glarus,1,64,252,39,1,31,0,1,16,8
Baar,0,10,157,13,0,41,0,0,5,9
Cham,0,4,80,37,0,30,0,2,2,9
Hünenberg,0,5,15,6,0,4,1,3,2,9
Menzingen,0,12,19,5,0,0,0,2,2,9
Neuheim,0,5,6,2,0,0,0,0,0,9
Oberägeri,0,12,52,14,1,2,0,1,5,9
Risch,0,7,31,3,0,11,0,0,1,9
Steinhausen,0,3,29,4,0,7,0,0,0,9
Unterägeri,1,9,70,16,7,0,0,3,7,9
Walchwil,0,4,29,12,0,0,0,0,6,9
Zug,0,10,211,69,1,100,0,19,8,9
Châtillon (FR),0,1,2,0,0,0,0,0,1,10
Cugy (FR),1,4,16,3,0,0,0,0,1,10
Gletterens,0,1,7,4,0,0,0,0,0,10
Lully (FR),0,1,7,1,0,0,0,0,0,10
Montagny (FR),0,6,25,3,0,1,0,1,1,10
Nuvilly,0,2,4,0,0,0,0,0,1,10
Prévondavaux,0,0,2,0,1,0,0,0,0,10
Saint-Aubin (FR),0,1,10,4,0,0,0,0,2,10
Sévaz,0,0,0,0,0,0,0,0,0,10
Surpierre,0,5,12,2,0,3,0,0,1,10
Vallon,0,1,1,0,0,0,0,0,0,10
Les Montets,1,0,10,4,0,0,0,0,0,10
Delley-Portalban,0,16,15,8,0,2,19,1,11,10
Belmont-Broye,0,9,53,25,0,1,0,2,3,10
Estavayer,0,38,86,27,1,12,24,1,23,10
Cheyres-Châbles,0,2,13,2,0,0,1,0,5,10
Billens-Hennens,0,1,6,3,0,0,0,0,1,10
Le Châtelard,0,4,3,0,0,0,0,0,1,10
Châtonnaye,1,3,5,1,0,1,0,0,0,10
Grangettes,0,0,1,0,0,0,0,0,0,10
Massonnens,0,3,6,1,0,0,0,0,1,10
Mézières (FR),0,1,12,0,0,0,0,0,0,10
Romont (FR),0,5,49,9,0,3,0,5,4,10
Rue,0,2,8,2,0,1,0,0,1,10
Siviriez,0,4,18,5,0,0,0,0,0,10
Ursy,0,9,12,6,0,1,1,0,0,10
Vuisternens-devant-Romont,0,6,13,1,0,0,0,0,0,10
Villorsonnens,1,0,10,1,0,0,0,0,0,10
Torny,0,0,2,1,0,0,0,0,1,10
Villaz,0,4,23,8,0,1,0,0,3,10
Haut-Intyamon,0,11,23,3,0,0,0,1,2,10
Pont-en-Ogoz,0,6,12,11,0,1,0,0,7,10
Botterens,0,2,5,3,0,0,1,0,0,10
Broc,0,2,34,9,1,1,0,16,0,10
Bulle,1,13,122,9,0,1,1,62,4,10
Châtel-sur-Montsalvens,0,1,4,0,0,0,0,0,0,10
Corbières,0,3,7,1,0,0,0,0,1,10
Crésuz,0,3,18,1,0,0,0,0,0,10
Echarlens,0,0,5,1,0,0,0,0,0,10
Grandvillard,0,2,10,3,0,1,0,0,0,10
Gruyères,1,9,28,12,0,1,0,0,0,10
Hauteville,0,6,5,1,0,0,0,0,2,10
Jaun,0,11,20,6,0,1,0,0,2,10
Marsens,0,4,16,8,0,0,0,1,2,10
Morlon,0,2,0,1,0,0,0,0,0,10
Le Pâquier (FR),0,3,11,1,0,1,0,0,1,10
Pont-la-Ville,0,1,1,2,0,0,0,0,0,10
Riaz,0,5,20,7,0,0,0,2,0,10
La Roche,0,19,32,10,1,0,0,1,5,10
Sâles,0,7,15,2,0,0,0,0,0,10
Sorens,0,7,4,1,0,1,1,0,2,10
Vaulruz,0,3,14,3,0,1,0,1,1,10
Vuadens,0,6,27,4,0,0,0,2,1,10
Bas-Intyamon,0,4,18,3,0,0,2,0,2,10
Val-de-Charmey,0,18,30,3,0,0,0,1,3,10
Autigny,0,1,2,2,0,0,0,0,0,10
Avry,1,2,10,2,0,0,0,0,1,10
Belfaux,0,1,16,9,0,4,0,2,2,10
Chénens,0,1,8,1,0,0,0,0,1,10
Corminboeuf,0,0,7,1,0,0,0,1,1,10
Cottens (FR),0,1,6,4,0,1,0,0,1,10
Ferpicloz,0,1,1,1,0,0,0,0,0,10
Fribourg,1,2,186,52,1,254,0,5,3,10
Givisiez,1,0,21,3,0,6,0,0,1,10
Granges-Paccot,1,1,24,6,0,9,0,0,1,10
Marly,0,3,85,14,0,7,0,0,4,10
Matran,0,0,2,4,0,3,0,0,1,10
Neyruz (FR),0,1,12,5,0,1,0,4,0,10
Pierrafortscha,0,0,0,0,0,0,0,0,0,10
Le Mouret,0,11,22,11,0,0,0,0,5,10
Treyvaux,0,5,21,7,0,0,0,4,1,10
Villars-sur-Glâne,0,2,55,23,0,35,0,3,2,10
Villarsel-sur-Marly,0,1,0,0,0,0,0,0,1,10
Hauterive (FR),0,0,11,7,0,0,0,0,2,10
La Brillaz,0,3,9,7,0,0,0,0,0,10
La Sonnaz,0,2,2,2,0,0,0,0,0,10
Gibloux,1,8,35,14,0,0,0,2,2,10
Prez,0,3,18,8,0,0,0,0,1,10
Bois-d'Amont,1,5,7,4,0,0,0,0,2,10
Courgevaux,1,2,20,7,0,1,0,0,0,10
Courtepin,0,12,57,12,1,6,0,0,4,10
Cressier (FR),0,0,11,1,0,0,0,0,1,10
Fräschels,0,1,4,2,0,0,0,0,1,10
Greng,0,1,4,0,0,0,0,0,2,10
Gurmels,0,8,47,18,0,0,0,1,3,10
Kerzers,1,4,51,29,0,1,0,0,2,10
Kleinbösingen,0,1,2,4,0,0,0,0,1,10
Meyriez,0,1,9,11,0,1,0,4,3,10
Misery-Courtion,0,5,26,5,0,0,0,0,2,10
Muntelier,0,0,12,3,0,6,0,0,1,10
Murten,1,14,98,43,0,0,0,20,2,10
Ried bei Kerzers,0,5,13,5,0,0,0,0,1,10
Mont-Vully,0,18,58,25,0,1,7,0,16,10
Brünisried,0,4,4,5,0,0,0,0,0,10
Düdingen,0,11,66,39,0,1,1,0,4,10
Giffers,0,1,14,11,0,0,0,0,3,10
Bösingen,0,10,25,24,0,0,0,0,5,10
Heitenried,0,12,9,9,0,0,0,0,0,10
Plaffeien,0,26,40,14,0,1,0,9,28,10
Plasselb,0,6,15,9,0,0,0,1,2,10
Rechthalten,0,8,14,4,0,0,0,0,1,10
St. Silvester,0,3,6,8,0,0,0,0,1,10
St. Ursen,0,4,13,8,0,0,0,0,0,10
Schmitten (FR),0,5,36,28,0,3,0,1,3,10
Tafers,2,29,55,40,0,0,0,9,3,10
Tentlingen,0,5,11,5,0,0,0,0,2,10
Ueberstorf,1,8,14,13,0,0,0,1,2,10
Wünnewil-Flamatt,0,5,74,37,0,1,0,4,3,10
Attalens,0,2,19,3,0,4,0,0,3,10
Bossonnens,1,3,9,0,0,1,0,0,2,10
Châtel-Saint-Denis,0,28,69,11,0,3,0,1,13,10
Granges (Veveyse),0,0,3,0,0,0,0,0,0,10
Remaufens,0,1,7,1,0,2,0,0,0,10
Saint-Martin (FR),0,4,4,2,0,0,0,0,0,10
Semsales,0,4,10,4,1,0,0,4,2,10
Le Flon,0,3,12,0,0,0,0,0,0,10
La Verrerie,0,6,10,2,0,0,0,0,3,10
Egerkingen,0,3,38,10,0,4,0,0,1,11
Härkingen,0,3,19,6,0,1,0,0,1,11
Kestenholz,0,2,41,9,0,0,0,0,4,11
Neuendorf,0,3,15,7,0,1,0,0,5,11
Niederbuchsiten,0,2,15,4,0,0,0,0,1,11
Oberbuchsiten,0,2,32,8,0,5,0,0,1,11
Oensingen,0,2,89,33,0,14,0,1,2,11
Wolfwil,0,7,69,31,0,0,0,0,5,11
Aedermannsdorf,0,5,18,1,0,0,0,0,1,11
Balsthal,0,8,200,29,1,7,0,0,4,11
Herbetswil,0,2,20,2,0,0,0,2,0,11
Holderbank (SO),0,6,34,4,0,1,0,0,0,11
Laupersdorf,0,7,58,8,0,0,0,2,2,11
Matzendorf,0,1,40,9,0,0,0,0,4,11
Mümliswil-Ramiswil,0,12,92,16,0,0,0,0,2,11
Welschenrohr-Gänsbrunnen,0,7,82,8,0,0,0,1,0,11
Biezwil,0,3,2,0,0,0,0,0,0,11
Lüterkofen-Ichertswil,0,0,11,0,0,0,0,0,0,11
Messen,0,7,11,6,1,0,0,1,2,11
Schnottwil,0,8,12,2,0,0,0,0,0,11
Unterramsern,0,2,3,0,0,0,0,0,0,11
Lüsslingen-Nennigkofen,0,5,44,6,0,0,0,0,1,11
Buchegg,0,17,31,4,0,0,0,3,2,11
Bättwil,0,0,3,1,0,0,0,0,1,11
Büren (SO),0,4,7,2,0,0,0,0,1,11
Dornach,0,12,82,14,0,101,0,1,1,11
Gempen,0,4,3,0,0,0,0,0,0,11
Hochwald,0,10,9,0,0,1,0,0,0,11
Hofstetten-Flüh,0,2,27,5,0,0,0,0,2,11
Metzerlen-Mariastein,0,1,10,0,0,0,0,0,2,11
Nuglar-St. Pantaleon,0,3,23,5,0,0,0,0,2,11
Rodersdorf,0,2,6,1,0,0,0,0,0,11
Seewen,0,9,17,1,0,0,0,0,1,11
Witterswil,0,0,13,3,0,0,0,0,0,11
Hauenstein-Ifenthal,0,1,1,0,0,0,0,0,0,11
Kienberg,0,2,3,0,0,0,0,0,0,11
Lostorf,0,6,64,15,0,1,0,0,3,11
Niedergösgen,0,6,132,26,0,1,0,6,5,11
Obergösgen,0,7,55,9,1,3,0,0,2,11
Stüsslingen,0,2,7,0,0,0,0,0,0,11
Trimbach,0,14,114,37,0,131,0,2,5,11
Winznau,0,11,58,11,0,1,0,1,1,11
Wisen (SO),0,0,3,1,0,0,0,0,0,11
Erlinsbach (SO),0,28,58,13,0,6,0,0,6,11
Aeschi (SO),0,3,16,6,0,0,0,0,1,11
Biberist,0,6,158,59,2,148,0,0,5,11
Bolken,0,0,7,1,0,0,0,0,0,11
Deitingen,0,1,57,17,0,32,0,2,1,11
Derendingen,1,6,105,16,0,85,0,1,0,11
Etziken,0,0,10,6,0,8,0,0,0,11
Gerlafingen,0,2,91,30,0,86,0,1,1,11
Horriwil,0,3,22,3,0,2,0,0,0,11
Hüniken,0,0,2,0,0,0,0,0,0,11
Kriegstetten,0,0,25,2,0,5,0,0,0,11
Lohn-Ammannsegg,0,4,50,26,0,0,0,0,1,11
Luterbach,0,4,82,7,0,49,0,2,1,11
Obergerlafingen,0,2,24,3,0,30,0,0,3,11
Recherswil,0,2,43,8,0,32,0,0,1,11
Subingen,0,9,70,16,0,19,0,0,2,11
Zuchwil,0,4,80,33,0,113,0,41,1,11
Drei Höfe,0,2,15,5,0,0,0,0,1,11
Balm bei Günsberg,0,2,3,0,0,0,0,0,0,11
Bellach,0,11,71,31,0,37,0,2,1,11
Bettlach,0,10,101,15,0,41,0,0,1,11
Feldbrunnen-St. Niklaus,0,1,18,2,0,12,0,0,1,11
Flumenthal,0,0,25,6,0,0,0,1,6,11
Grenchen,0,22,360,42,0,312,0,0,12,11
Günsberg,0,4,32,8,0,1,0,0,1,11
Hubersdorf,0,3,14,6,0,0,0,0,1,11
Kammersrohr,0,0,3,0,0,0,0,0,0,11
Langendorf,0,4,65,13,0,51,0,0,2,11
Lommiswil,0,12,19,2,0,0,0,0,1,11
Oberdorf (SO),0,5,40,6,0,10,0,0,2,11
Riedholz,0,8,58,13,1,3,0,4,5,11
Rüttenen,0,2,17,9,0,16,0,0,0,11
Selzach,0,11,64,19,0,49,0,1,1,11
Boningen,0,4,8,2,1,0,0,0,0,11
Däniken,1,2,49,12,0,1,0,0,7,11
Dulliken,0,10,134,50,0,18,0,0,3,11
Eppenberg-Wöschnau,0,3,14,0,0,0,0,0,1,11
Fulenbach,0,5,42,12,0,3,0,0,0,11
Gretzenbach,0,6,59,9,0,0,0,0,0,11
Gunzgen,0,3,24,6,0,2,0,0,1,11
Hägendorf,1,17,103,14,2,2,0,1,1,11
Kappel (SO),0,1,45,15,2,0,0,0,0,11
Olten,0,2,127,38,1,233,0,1,3,11
Rickenbach (SO),0,2,22,3,0,0,0,0,0,11
Schönenwerd,1,1,130,23,0,3,0,0,2,11
Starrkirch-Wil,0,2,30,21,0,3,0,0,1,11
Walterswil (SO),0,4,11,1,1,3,0,0,1,11
Wangen bei Olten,0,6,150,42,0,31,0,1,6,11
Solothurn,0,6,165,26,0,322,0,6,15,11
Bärschwil,0,9,27,0,0,0,0,0,2,11
Beinwil (SO),0,3,5,0,0,0,0,0,1,11
Breitenbach,0,5,111,17,0,11,0,0,6,11
Büsserach,0,10,67,11,0,4,0,0,3,11
Erschwil,0,8,34,8,0,0,0,0,1,11
Fehren,0,3,14,3,0,0,0,0,0,11
Grindel,0,9,21,1,0,0,0,0,2,11
Himmelried,0,3,16,0,0,0,0,0,0,11
Kleinlützel,0,11,37,5,0,0,0,2,0,11
Meltingen,0,1,22,5,0,0,0,0,1,11
Nunningen,0,8,54,9,0,1,0,0,3,11
Zullwil,0,3,28,1,0,0,0,1,3,11
Basel,0,49,364,232,1,1004,0,1400,16,12
Bettingen,0,2,6,6,0,12,0,0,1,12
Riehen,0,11,151,98,0,424,0,552,14,12
Aesch (BL),0,8,75,16,0,79,0,3,2,13
Allschwil,0,9,130,30,3,267,0,25,2,13
Arlesheim,0,5,81,18,1,162,0,6,2,13
Biel-Benken,0,4,20,1,0,0,0,2,0,13
Binningen,0,2,128,33,0,258,0,39,0,13
Birsfelden,0,5,85,7,0,129,1,20,3,13
Bottmingen,0,1,64,18,0,69,0,7,1,13
Ettingen,0,2,25,3,0,19,0,1,2,13
Münchenstein,0,9,198,38,2,293,0,26,13,13
Muttenz,0,15,217,56,3,406,1,111,9,13
Oberwil (BL),0,4,94,17,0,102,0,9,2,13
Pfeffingen,0,1,12,3,0,8,0,0,0,13
Reinach (BL),0,6,208,42,1,231,0,0,10,13
Schönenbuch,0,1,1,0,0,3,0,0,0,13
Therwil,0,5,63,10,1,32,1,2,1,13
Blauen,0,5,7,1,0,0,0,0,1,13
Brislach,0,4,23,5,0,0,0,4,1,13
Burg im Leimental,0,0,3,1,0,0,0,0,0,13
Dittingen,0,3,10,6,0,0,0,3,2,13
Duggingen,0,6,16,1,0,0,1,0,0,13
Grellingen,0,9,47,6,0,1,2,0,1,13
Laufen,0,15,98,23,0,20,0,6,16,13
Liesberg,0,5,37,10,0,0,0,0,4,13
Nenzlingen,0,3,7,1,0,0,0,0,0,13
Roggenburg,0,0,4,0,0,0,0,0,0,13
Röschenz,0,5,48,3,0,0,0,1,1,13
Wahlen,0,3,41,13,0,0,0,0,0,13
Zwingen,0,4,35,10,0,0,0,0,1,13
Arisdorf,0,3,22,4,0,0,0,0,1,13
Augst,0,3,15,1,0,20,0,0,1,13
Bubendorf,0,7,52,27,0,0,1,3,0,13
Frenkendorf,0,5,60,14,0,82,0,1,1,13
Füllinsdorf,0,1,36,16,0,60,0,0,0,13
Giebenach,0,1,2,3,0,0,0,0,2,13
Hersberg,0,0,1,0,0,0,0,0,0,13
Lausen,0,2,28,9,0,113,1,4,3,13
Liestal,0,15,129,18,0,142,0,75,11,13
Lupsingen,0,2,4,5,0,0,0,0,0,13
Pratteln,0,6,108,18,0,166,0,59,9,13
Ramlinsburg,0,0,5,0,0,0,0,0,0,13
Seltisberg,0,3,2,3,0,0,0,2,1,13
Ziefen,0,7,33,3,0,0,1,8,1,13
Anwil,0,0,2,0,0,0,0,1,0,13
Böckten,0,3,10,4,0,0,0,0,0,13
Buckten,0,2,12,2,0,0,0,0,1,13
Buus,0,4,7,3,0,0,0,0,0,13
Diepflingen,0,3,11,2,0,0,0,0,0,13
Gelterkinden,0,21,106,51,0,0,0,8,2,13
Häfelfingen,0,3,2,0,0,0,0,0,0,13
Hemmiken,0,1,1,0,0,0,0,0,0,13
Itingen,0,2,38,10,0,0,0,0,2,13
Känerkinden,0,1,5,3,0,0,0,0,0,13
Kilchberg (BL),0,0,0,0,0,0,0,0,0,13
Läufelfingen,0,9,41,9,0,0,0,0,1,13
Maisprach,0,0,2,1,0,0,1,0,0,13
Nusshof,0,0,0,0,0,0,0,0,0,13
Oltingen,0,3,0,2,0,0,0,0,0,13
Ormalingen,0,3,14,3,0,0,0,11,0,13
Rickenbach (BL),0,3,3,0,0,0,0,0,0,13
Rothenfluh,0,2,7,2,0,0,0,1,0,13
Rümlingen,0,3,12,4,0,0,0,0,0,13
Rünenberg,0,0,8,1,0,0,0,0,0,13
Sissach,0,19,123,16,0,1,0,18,6,13
Tecknau,0,2,21,2,0,0,0,0,1,13
Tenniken,0,2,7,1,0,0,0,9,1,13
Thürnen,0,1,17,9,0,0,0,0,1,13
Wenslingen,0,2,6,1,0,0,0,1,0,13
Wintersingen,0,2,5,4,0,0,1,0,0,13
Wittinsburg,0,1,4,0,0,0,0,1,0,13
Zeglingen,0,1,2,1,0,0,0,0,0,13
Zunzgen,0,3,41,9,0,0,0,1,2,13
Arboldswil,0,3,5,3,0,0,0,0,2,13
Bennwil,0,2,1,2,0,0,0,1,0,13
Bretzwil,0,2,10,2,0,0,1,0,2,13
Diegten,0,1,5,1,0,0,0,0,0,13
Eptingen,0,0,6,0,2,0,0,0,0,13
Hölstein,0,8,26,15,0,0,0,3,1,13
Lampenberg,0,0,5,3,0,0,0,2,0,13
Langenbruck,0,7,14,4,0,1,0,0,3,13
Lauwil,0,3,4,0,0,0,0,0,1,13
Liedertswil,0,0,0,1,0,0,0,0,0,13
Niederdorf,0,7,58,14,0,0,0,0,2,13
Oberdorf (BL),0,6,79,11,0,0,0,1,3,13
Reigoldswil,0,1,21,3,0,0,0,2,1,13
Titterten,0,2,8,1,0,0,0,0,2,13
Waldenburg,0,7,35,8,0,0,0,0,0,13
Gächlingen,0,1,8,4,1,0,0,2,0,14
Löhningen,0,3,4,5,0,0,0,1,1,14
Neunkirch,0,3,24,3,0,0,1,0,0,14
Büttenhardt,0,0,1,1,0,0,0,0,0,14
Dörflingen,0,2,6,1,0,0,0,0,0,14
Lohn (SH),0,2,6,1,1,0,0,0,0,14
Stetten (SH),0,0,3,2,0,0,0,0,1,14
Thayngen,0,12,73,17,0,25,0,23,3,14
Bargen (SH),0,0,2,0,0,0,0,0,0,14
Beringen,1,11,51,34,2,16,0,3,4,14
Buchberg,0,3,4,3,0,0,0,0,0,14
Merishausen,0,10,2,1,0,0,0,0,0,14
Neuhausen am Rheinfall,0,5,132,13,1,126,0,34,7,14
Rüdlingen,0,0,4,2,0,0,0,2,1,14
Schaffhausen,0,26,343,83,3,405,0,31,20,14
Beggingen,0,3,0,0,0,0,0,1,1,14
Schleitheim,0,7,18,8,0,0,0,4,2,14
Siblingen,0,1,3,0,0,0,0,0,1,14
Buch (SH),0,1,3,0,0,0,0,1,0,14
Hemishofen,0,2,3,1,0,0,0,0,0,14
Ramsen,0,3,13,1,0,0,0,0,1,14
Stein am Rhein,0,2,56,11,0,20,0,1,8,14
Hallau,0,4,28,10,0,0,0,10,0,14
Oberhallau,0,1,3,0,0,0,0,0,1,14
Trasadingen,0,0,5,0,0,0,0,0,0,14
Wilchingen,0,6,10,4,0,0,0,3,1,14
Herisau,0,20,145,25,0,91,0,2,4,15
Hundwil,0,3,3,0,0,0,0,0,0,15
Schönengrund,0,1,0,1,0,0,0,0,1,15
Schwellbrunn,0,4,11,2,0,1,0,0,0,15
Stein (AR),0,0,8,2,0,0,0,0,0,15
Urnäsch,0,28,6,2,0,0,0,2,1,15
Waldstatt,0,3,20,2,0,13,0,0,4,15
Bühler,2,4,26,1,0,1,0,0,1,15
Gais,1,7,19,1,0,0,0,2,0,15
Speicher,0,8,36,13,0,1,0,4,2,15
Teufen (AR),1,8,118,25,0,0,0,0,2,15
Trogen,0,1,3,2,0,0,0,19,0,15
Grub (AR),0,0,3,1,0,2,0,0,1,15
Heiden,0,4,25,11,0,22,0,2,1,15
Lutzenberg,0,1,6,3,0,7,0,0,0,15
Rehetobel,0,3,10,4,0,8,0,0,2,15
Reute (AR),0,3,5,2,0,0,0,0,0,15
Wald (AR),0,2,2,1,0,2,0,0,0,15
Walzenhausen,0,6,20,3,0,8,0,0,2,15
Wolfhalden,0,2,14,1,0,2,0,0,3,15
Appenzell,0,30,94,31,0,21,0,1,0,16
Gonten,0,9,5,2,0,0,0,0,0,16
Schlatt-Haslen,0,6,1,6,0,0,0,0,1,16
Oberegg,0,17,11,3,0,5,0,0,3,16
Schwende-Rüte,0,27,40,20,0,6,0,0,2,16
Häggenschwil,0,2,6,3,0,0,0,0,0,17
Muolen,0,4,6,1,0,0,0,2,0,17
St. Gallen,20,23,564,160,0,375,0,116,3,17
Wittenbach,2,5,95,21,0,3,0,5,1,17
Berg (SG),0,3,3,0,0,0,0,0,0,17
Eggersriet,0,2,4,0,0,1,0,0,2,17
Goldach,3,15,170,37,4,129,0,1,1,17
Mörschwil,0,2,16,8,0,1,0,0,3,17
Rorschach,3,0,93,13,0,30,0,7,5,17
Rorschacherberg,1,4,62,24,1,47,0,0,0,17
Steinach,0,12,31,22,0,22,0,4,0,17
Tübach,0,0,5,3,0,0,0,0,0,17
