,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Au (SG),0,3,24,14,0,9,0,0,5,17
Balgach,0,2,18,26,0,6,0,0,0,17
Berneck,0,2,19,24,0,5,0,0,0,17
Diepoldsau,1,6,43,11,0,1,0,2,8,17
Rheineck,1,1,17,7,0,12,0,0,0,17
St. Margrethen,0,2,21,9,1,16,0,1,4,17
Thal,0,1,37,23,0,17,0,0,4,17
Widnau,1,2,41,36,0,26,0,0,1,17
Altstätten,1,15,66,59,0,11,0,7,3,17
Eichberg,0,2,12,6,0,1,0,0,1,17
Marbach (SG),0,1,7,21,0,4,0,0,2,17
Oberriet (SG),4,11,68,24,0,1,0,0,4,17
Rebstein,0,1,28,20,0,18,0,0,0,17
Rüthi (SG),1,3,18,3,0,1,0,0,3,17
Buchs (SG),10,4,67,22,3,4,0,6,11,17
Gams,0,3,19,17,0,8,0,1,0,17
Grabs,0,32,25,31,0,8,0,38,2,17
Sennwald,2,9,37,22,0,11,0,1,7,17
Sevelen,1,3,37,31,0,7,0,0,3,17
Wartau,1,13,21,20,0,10,0,0,3,17
Bad Ragaz,1,6,56,17,0,1,0,1,4,17
Flums,0,5,36,8,0,1,0,0,1,17
Mels,2,19,57,18,0,3,0,0,2,17
Pfäfers,0,8,20,3,0,0,0,0,1,17
Quarten,1,9,24,5,0,0,1,2,4,17
Sargans,1,7,28,19,0,4,0,0,26,17
Vilters-Wangs,0,14,65,28,0,5,0,0,5,17
Walenstadt,2,10,44,15,0,0,1,0,12,17
Amden,0,4,16,3,0,0,0,2,9,17
Benken (SG),1,7,12,17,0,0,0,0,9,17
Kaltbrunn,1,6,34,15,0,10,0,0,5,17
Schänis,0,5,19,15,0,4,0,1,2,17
Weesen,0,2,13,7,0,0,0,0,0,17
Schmerikon,0,1,2,7,0,12,0,0,6,17
Uznach,2,0,9,17,0,47,0,0,6,17
Rapperswil-Jona,0,1,59,151,2,106,0,0,34,17
Gommiswald,1,10,57,45,0,0,0,8,22,17
Eschenbach (SG),6,19,60,40,0,1,0,0,16,17
Ebnat-Kappel,0,4,3,11,0,16,0,0,17,17
Wildhaus-Alt St. Johann,0,8,22,23,0,1,0,2,23,17
Nesslau,1,19,15,14,0,0,0,2,18,17
Lichtensteig,1,4,2,5,0,6,0,0,9,17
Wattwil,0,5,22,14,0,15,0,0,9,17
Kirchberg (SG),0,10,42,29,0,20,0,9,11,17
Lütisburg,0,3,9,6,0,1,0,0,2,17
Mosnang,0,10,7,13,0,0,0,1,3,17
Bütschwil-Ganterschwil,1,6,17,22,0,15,0,3,3,17
Neckertal,1,19,32,31,0,0,0,0,77,17
Degersheim,2,5,7,17,0,15,0,0,2,17
Flawil,0,4,29,14,0,44,0,0,6,17
Jonschwil,0,4,20,18,0,25,0,1,16,17
Oberuzwil,0,6,14,21,0,10,0,1,13,17
Uzwil,1,5,22,38,0,81,0,1,10,17
Niederbüren,0,5,22,6,0,0,0,1,0,17
Niederhelfenschwil,1,1,29,6,0,12,0,0,0,17
Oberbüren,0,5,37,27,0,7,0,0,2,17
Zuzwil (SG),1,1,32,28,0,15,0,0,6,17
Wil (SG),1,8,96,37,0,100,0,1,8,17
Andwil (SG),0,1,5,13,0,0,0,0,2,17
Gaiserwald,2,5,102,63,0,26,0,0,1,17
Gossau (SG),1,8,71,64,1,41,0,0,23,17
Waldkirch,0,1,18,20,0,0,0,0,4,17
Vaz/Obervaz,0,5,61,5,0,0,0,1,57,18
Lantsch/Lenz,0,3,13,2,0,0,0,0,17,18
Schmitten (GR),0,4,7,4,0,0,0,0,1,18
Albula/Alvra,1,8,10,2,0,0,0,0,25,18
Surses,0,22,35,5,0,0,0,0,47,18
Bergün Filisur,0,10,18,1,0,1,0,0,2,18
Brusio,0,5,0,0,0,0,0,0,3,18
Poschiavo,1,29,8,3,1,0,0,0,12,18
Falera,0,2,45,6,0,0,0,0,6,18
Laax,0,5,31,8,0,0,0,6,14,18
Sagogn,0,1,7,5,0,0,0,0,4,18
Schluein,0,0,10,2,0,0,0,0,1,18
Vals,0,0,0,0,0,0,0,0,4,18
Lumnezia,0,16,23,13,0,0,0,0,34,18
Ilanz/Glion,0,28,31,11,0,0,0,1,14,18
Fürstenau,0,0,2,3,0,0,0,0,1,18
Rothenbrunnen,0,1,1,3,0,0,0,0,0,18
Scharans,0,4,5,5,0,0,0,0,3,18
Sils im Domleschg,0,3,1,2,0,0,0,0,1,18
Cazis,0,9,7,8,0,0,0,0,5,18
Flerden,0,5,0,1,0,0,0,0,0,18
Masein,0,3,6,0,0,0,0,0,1,18
Thusis,0,7,12,7,0,1,0,0,11,18
Tschappina,0,3,0,0,0,0,0,0,0,18
Urmein,0,4,6,0,0,0,0,0,1,18
Safiental,0,7,2,2,0,0,0,0,0,18
Domleschg,0,6,13,9,0,0,0,1,4,18
Avers,0,2,0,0,0,0,0,0,2,18
Sufers,0,1,0,1,0,0,1,0,0,18
Andeer,0,3,2,7,0,0,0,0,5,18
Rongellen,0,0,0,0,0,0,0,0,0,18
Zillis-Reischen,0,0,0,0,0,0,0,0,3,18
Ferrera,0,0,0,0,0,0,0,0,2,18
Rheinwald,0,6,4,2,0,0,0,0,1,18
Muntogna da Schons,0,6,0,0,0,0,0,0,0,18
Bonaduz,0,6,38,13,0,0,0,0,1,18
Domat/Ems,0,2,61,26,0,2,0,2,1,18
Rhäzüns,0,2,7,4,0,0,0,0,0,18
Felsberg,1,2,32,10,0,0,0,0,0,18
Flims,0,2,51,5,0,2,0,8,6,18
Tamins,0,2,7,5,0,0,0,0,0,18
Trin,0,3,11,9,0,0,1,0,0,18
Zernez,0,7,5,0,0,0,0,0,4,18
Samnaun,0,0,23,1,0,0,0,0,3,18
Scuol,1,15,9,7,0,0,0,0,40,18
Valsot,0,2,0,0,0,0,0,0,3,18
Bever,0,4,6,0,0,0,0,0,1,18
Celerina/Schlarigna,0,1,16,0,0,0,0,0,1,18
Madulain,0,0,12,1,0,0,0,0,0,18
Pontresina,0,2,22,1,0,0,0,0,2,18
La Punt Chamues-ch,0,6,20,2,0,0,0,0,9,18
Samedan,0,0,22,8,0,0,0,0,4,18
St. Moritz,0,0,44,1,0,0,0,0,1,18
S-chanf,0,5,1,1,1,0,0,0,2,18
Sils im Engadin/Segl,0,0,10,0,0,0,0,0,0,18
Silvaplana,0,0,29,1,0,0,0,0,0,18
Zuoz,0,1,9,1,0,0,0,0,2,18
Bregaglia,0,8,1,0,0,0,0,0,25,18
Buseno,0,4,0,0,0,0,0,0,0,18
Castaneda,0,1,1,0,0,0,0,0,7,18
Rossa,0,2,0,0,0,0,1,0,3,18
Santa Maria in Calanca,0,2,0,0,0,0,0,0,1,18
Lostallo,0,2,0,0,0,0,0,0,13,18
Mesocco,0,10,1,3,0,0,0,0,33,18
Soazza,0,1,0,1,0,0,0,0,4,18
Cama,0,0,1,0,0,0,0,0,1,18
Grono,0,1,4,2,0,0,0,0,14,18
Roveredo (GR),1,6,5,4,0,0,0,0,21,18
San Vittore,0,3,2,1,0,0,0,0,3,18
Calanca,0,5,0,0,0,0,0,0,6,18
Val Müstair,0,7,14,6,0,0,0,0,2,18
Davos,0,18,59,10,0,0,0,0,33,18
Fideris,0,6,4,5,0,0,0,0,0,18
Furna,0,3,3,0,0,0,0,0,0,18
Jenaz,0,7,10,3,0,0,0,0,3,18
Klosters,0,6,42,6,9,1,0,0,11,18
Conters im Prättigau,0,4,1,1,0,0,0,0,1,18
Küblis,0,4,11,0,1,0,0,0,3,18
Luzein,0,33,12,5,0,0,0,0,3,18
Chur,0,15,49,26,0,34,0,10,6,18
Churwalden,1,15,34,13,0,0,0,0,31,18
Arosa,1,20,23,1,0,0,0,3,31,18
Trimmis,0,7,64,19,0,1,0,0,2,18
Untervaz,0,13,26,5,0,0,0,0,1,18
Zizers,1,3,43,9,0,0,0,0,6,18
Fläsch,0,2,7,5,0,0,0,0,0,18
Jenins,0,2,9,0,0,0,0,0,1,18
Maienfeld,0,6,16,31,0,0,0,1,1,18
Malans,0,3,20,6,0,0,0,0,1,18
Landquart,1,3,117,56,0,6,0,0,7,18
Grüsch,0,9,20,10,0,0,0,0,23,18
Schiers,0,19,12,4,0,0,0,0,0,18
Seewis im Prättigau,0,14,12,1,0,0,0,0,1,18
Breil/Brigels,1,22,16,11,0,0,0,13,11,18
Disentis/Mustér,3,4,21,15,0,0,0,1,14,18
Medel (Lucmagn),0,11,0,0,0,0,0,0,4,18
Sumvitg,0,8,2,3,0,0,0,0,4,18
Tujetsch,0,6,2,1,0,0,0,0,27,18
Trun,0,1,10,0,0,0,0,0,0,18
Obersaxen Mundaun,0,10,67,8,0,0,0,0,24,18
Aarau,0,2,28,19,0,50,0,2,16,19
Biberstein,0,7,5,3,0,0,0,0,42,19
Buchs (AG),0,0,5,12,0,42,0,0,20,19
Densbüren,0,2,6,4,0,0,0,0,2,19
Erlinsbach (AG),1,3,14,12,0,1,0,0,21,19
Gränichen,1,6,65,35,0,0,0,1,1,19
Hirschthal,0,1,17,7,0,0,0,0,3,19
Küttigen,0,1,27,18,0,5,0,0,22,19
Muhen,1,2,9,23,0,1,0,0,11,19
Oberentfelden,0,1,18,21,0,29,0,0,30,19
Suhr,3,1,17,4,0,37,0,0,8,19
Unterentfelden,1,2,10,9,0,8,0,0,39,19
Baden,0,0,93,29,0,54,0,51,20,19
Bellikon,0,0,16,8,0,0,0,0,1,19
Bergdietikon,0,3,41,20,0,0,0,0,7,19
Birmenstorf (AG),0,1,48,8,0,0,0,0,0,19
Ennetbaden,0,0,7,4,0,7,0,0,1,19
Fislisbach,0,1,90,16,0,11,0,0,0,19
Freienwil,0,5,28,6,0,0,0,0,0,19
Gebenstorf,1,1,30,9,0,47,0,2,10,19
Killwangen,0,1,20,7,0,0,0,0,1,19
Künten,0,0,23,3,0,0,0,0,2,19
Mägenwil,0,0,25,8,1,3,0,0,11,19
Mellingen,0,1,46,22,2,2,0,0,13,19
Neuenhof,0,2,55,7,0,0,0,0,14,19
Niederrohrdorf,0,4,29,22,0,0,0,0,2,19
Oberrohrdorf,1,0,33,23,1,0,0,0,12,19
Obersiggenthal,0,2,64,12,0,2,0,4,1,19
Remetschwil,0,0,22,11,0,0,0,0,7,19
Spreitenbach,0,1,26,16,0,50,0,8,0,19
Stetten (AG),0,1,33,5,0,0,0,11,2,19
Untersiggenthal,0,2,23,14,0,2,0,29,12,19
Wettingen,1,3,67,7,1,6,0,2,2,19
Wohlenschwil,0,8,19,18,0,0,0,0,0,19
Würenlingen,0,0,4,4,0,1,0,53,4,19
Würenlos,1,3,106,20,0,0,0,0,1,19
Ehrendingen,0,3,41,14,0,0,0,0,0,19
Arni (AG),0,1,29,19,0,0,0,0,0,19
Berikon,1,0,136,19,0,1,0,0,1,19
Bremgarten (AG),0,1,30,24,0,0,0,2,4,19
Büttikon,0,2,12,0,0,0,0,0,0,19
Dottikon,0,1,23,25,0,2,0,0,7,19
Eggenwil,0,1,30,12,0,0,0,0,1,19
Fischbach-Göslikon,0,2,23,5,0,0,0,0,1,19
Hägglingen,0,2,21,5,1,0,0,0,0,19
Jonen,0,2,27,5,0,0,0,0,2,19
Niederwil (AG),0,2,29,11,0,0,0,8,0,19
Oberlunkhofen,0,2,18,12,0,0,0,0,0,19
Oberwil-Lieli,1,1,38,22,0,0,1,0,4,19
Rudolfstetten-Friedlisberg,0,1,22,9,0,2,0,0,15,19
Sarmenstorf,0,4,18,6,0,0,0,0,10,19
Tägerig,1,2,17,23,0,0,0,0,2,19
Uezwil,0,1,4,3,0,0,0,0,3,19
Unterlunkhofen,0,3,30,22,0,0,0,0,4,19
Villmergen,0,4,44,9,0,1,0,2,0,19
Widen,0,1,73,40,0,0,0,0,23,19
Wohlen (AG),1,4,58,23,0,109,0,0,1,19
Zufikon,0,3,96,21,0,0,0,0,5,19
Islisberg,0,1,7,9,0,0,0,0,0,19
Auenstein,0,3,8,5,0,0,0,0,3,19
Birr,0,1,7,5,0,18,0,2,9,19
Birrhard,0,1,9,10,0,0,0,0,6,19
Brugg,0,0,28,11,0,79,0,0,14,19
Habsburg,0,0,3,2,0,0,0,0,2,19
Hausen (AG),0,0,15,1,0,14,0,0,5,19
Lupfig,1,1,23,13,0,7,0,0,2,19
Mandach,0,0,1,0,0,0,0,1,0,19
Mönthal,1,0,7,2,0,0,0,0,0,19
Mülligen,0,0,5,17,0,0,0,0,1,19
Remigen,0,2,10,14,0,0,0,0,11,19
Riniken,0,0,15,8,0,0,0,4,1,19
Rüfenach,0,1,4,1,0,0,0,7,3,19
Thalheim (AG),0,1,13,5,0,0,0,0,1,19
Veltheim (AG),0,0,8,2,0,0,0,0,6,19
Villigen,1,0,27,10,0,0,0,22,1,19
Windisch,0,1,4,2,0,32,0,0,5,19
Bözberg,0,3,11,4,0,1,0,0,18,19
Schinznach,0,1,7,14,0,0,0,0,8,19
Beinwil am See,0,2,24,10,0,0,0,0,3,19
Birrwil,0,1,7,2,0,0,0,0,1,19
Dürrenäsch,0,1,6,4,0,0,0,0,2,19
Gontenschwil,0,1,10,2,0,0,0,0,8,19
Holziken,0,1,11,9,0,0,0,0,2,19
Leimbach (AG),0,1,8,1,0,0,0,0,0,19
Leutwil,0,4,3,2,0,0,0,0,2,19
Menziken,0,0,31,14,0,0,0,2,15,19
Oberkulm,0,0,27,10,0,0,0,0,9,19
Reinach (AG),1,7,86,29,0,0,0,0,9,19
Schlossrued,0,1,4,2,0,0,0,0,2,19
Schmiedrued,0,3,12,4,0,0,0,0,7,19
Schöftland,0,0,5,5,0,0,0,0,11,19
Teufenthal (AG),0,1,1,3,0,1,0,0,4,19
Unterkulm,0,2,4,10,0,0,0,0,6,19
Zetzwil,0,0,10,14,0,0,0,0,4,19
Eiken,0,3,15,12,0,0,0,0,8,19
Frick,0,0,15,21,0,3,0,1,11,19
Gansingen,0,1,11,4,0,0,0,0,2,19
Gipf-Oberfrick,1,6,30,26,0,1,0,0,10,19
Kaisten,0,3,11,11,0,0,0,0,6,19
Laufenburg,0,3,11,15,0,0,0,0,19,19
Münchwilen (AG),0,0,2,6,0,0,0,0,1,19
Oberhof,0,1,6,2,0,0,0,0,1,19
Oeschgen,0,3,8,2,0,0,0,0,4,19
Schwaderloch,0,1,9,4,0,0,0,0,7,19
Sisseln,0,0,5,18,1,0,0,0,2,19
Wittnau,0,5,6,5,0,0,0,0,2,19
Wölflinswil,0,6,3,0,0,0,0,0,0,19
Zeihen,0,2,0,2,0,0,0,0,2,19
Mettauertal,0,4,14,12,0,0,0,0,7,19
Böztal,1,6,13,14,0,0,0,1,30,19
Herznach-Ueken,0,8,22,11,0,0,0,0,6,19
Ammerswil,0,1,14,6,0,0,0,0,6,19
Boniswil,0,1,10,5,0,0,0,0,8,19
Brunegg,0,0,2,0,0,1,0,0,0,19
Dintikon,0,1,30,9,0,0,0,0,2,19
Egliswil,0,3,13,4,1,0,0,0,5,19
Fahrwangen,0,2,24,8,0,0,0,0,6,19
Hallwil,0,1,6,3,0,0,0,0,2,19
Hendschiken,0,3,2,1,0,0,0,0,2,19
Holderbank (AG),0,0,5,1,0,1,0,0,4,19
Hunzenschwil,0,0,42,5,0,0,0,0,8,19
Lenzburg,0,0,4,8,0,14,0,4,4,19
Meisterschwanden,0,2,14,6,0,0,0,0,12,19
Möriken-Wildegg,0,0,34,21,0,1,0,0,6,19
Niederlenz,0,1,15,9,0,19,0,0,0,19
Othmarsingen,0,0,11,2,0,0,0,0,5,19
Rupperswil,0,5,22,11,0,0,0,0,22,19
Schafisheim,0,6,8,9,0,0,0,2,30,19
Seengen,0,3,24,16,0,2,0,0,12,19
Seon,1,5,41,11,0,1,0,3,20,19
Staufen,0,1,10,2,0,26,0,0,6,19
Abtwil,0,2,1,4,0,0,0,0,0,19
Aristau,0,2,8,6,0,0,0,0,0,19
Auw,0,3,14,5,0,0,0,0,3,19
Beinwil (Freiamt),0,2,7,6,0,0,0,0,9,19
Besenbüren,0,4,7,6,0,0,0,0,0,19
Bettwil,0,2,6,3,0,0,0,0,0,19
Boswil,0,1,29,5,0,0,0,1,1,19
Bünzen,0,2,19,9,0,0,0,0,0,19
Buttwil,0,3,17,11,1,0,0,0,16,19
Dietwil,0,2,10,9,0,0,0,0,0,19
Geltwil,0,1,3,2,0,0,0,0,0,19
Kallern,0,2,8,3,0,0,0,0,1,19
Merenschwand,0,2,16,10,0,0,0,0,1,19
Mühlau,0,0,17,10,0,0,0,0,0,19
Muri (AG),0,7,72,41,0,0,0,0,14,19
Oberrüti,2,1,6,7,0,0,0,0,2,19
Rottenschwil,0,3,19,8,0,0,0,0,1,19
Sins,0,2,13,17,0,1,0,6,2,19
Waltenschwil,0,2,30,21,0,0,0,0,5,19
Hellikon,0,8,7,5,0,0,0,0,1,19
Kaiseraugst,0,0,2,0,0,1,0,0,1,19
Magden,0,4,39,23,0,0,0,0,18,19
Möhlin,0,0,70,13,0,4,0,0,7,19
Mumpf,0,1,8,1,0,0,0,0,4,19
Obermumpf,0,3,7,4,0,0,0,0,2,19
Olsberg,0,1,5,2,0,0,0,0,2,19
Rheinfelden,3,0,14,2,0,35,0,0,9,19
Schupfart,0,4,0,4,0,0,0,0,2,19
Stein (AG),0,0,14,4,0,6,0,0,6,19
Wallbach,0,2,8,5,0,0,0,0,6,19
Wegenstetten,0,6,17,2,0,0,0,0,5,19
Zeiningen,0,4,27,10,0,0,0,0,5,19
Zuzgen,0,1,6,3,0,0,0,0,2,19
Aarburg,0,1,23,8,0,35,0,0,10,19
Bottenwil,0,1,5,5,0,0,0,0,10,19
Brittnau,0,0,25,20,0,5,0,0,12,19
Kirchleerau,0,1,0,2,0,1,0,0,1,19
Kölliken,0,2,30,18,0,7,0,1,12,19
Moosleerau,0,0,1,1,0,0,0,0,8,19
Murgenthal,0,3,16,14,0,0,0,0,6,19
Oftringen,1,0,127,17,0,24,0,1,9,19
Reitnau,0,3,2,3,1,0,0,0,1,19
Rothrist,0,7,42,33,0,4,0,0,26,19
Safenwil,0,1,14,23,0,0,0,0,4,19
Staffelbach,0,0,5,0,0,0,0,1,14,19
Strengelbach,0,1,13,16,0,8,0,0,14,19
Uerkheim,0,2,6,13,0,0,0,0,5,19
Vordemwald,0,2,19,10,0,0,0,0,1,19
Wiliberg,0,2,0,1,0,0,0,0,0,19
Zofingen,0,5,20,28,0,33,0,4,45,19
Böttstein,0,0,17,7,0,0,0,20,4,19
Döttingen,0,0,3,5,0,0,0,7,5,19
Endingen,0,1,24,7,0,0,0,15,4,19
Fisibach,0,1,2,0,0,0,0,0,4,19
Full-Reuenthal,0,2,7,3,0,0,0,0,1,19
Klingnau,0,1,7,8,1,0,0,29,7,19
Koblenz,0,1,11,2,0,0,0,0,6,19
Leibstadt,0,2,1,6,0,0,0,0,6,19
Lengnau (AG),0,1,18,5,0,0,0,0,4,19
Leuggern,0,6,29,11,0,0,0,0,25,19
Mellikon,0,1,4,1,0,0,0,0,0,19
Schneisingen,0,1,21,3,0,0,0,0,1,19
Siglistorf,0,2,20,4,0,0,0,0,0,19
Tegerfelden,0,1,13,3,0,0,0,0,5,19
Zurzach,0,5,85,18,0,1,0,0,15,19
Arbon,0,0,24,37,0,6,0,8,2,20
Dozwil,0,5,4,0,0,0,0,0,4,20
Egnach,0,6,14,23,0,17,0,0,3,20
Hefenhofen,0,6,11,2,0,2,0,0,1,20
Horn,0,2,2,2,0,10,0,5,1,20
Kesswil,0,0,7,1,1,3,0,0,2,20
Roggwil (TG),1,0,14,15,0,1,0,0,0,20
Romanshorn,0,2,20,24,0,18,0,0,4,20
Salmsach,0,0,3,4,0,1,0,0,0,20
Sommeri,0,1,1,4,0,0,0,0,1,20
Uttwil,0,2,8,7,0,5,0,0,4,20
Amriswil,0,5,50,24,0,15,0,1,3,20
Bischofszell,0,4,22,23,0,4,0,1,7,20
Erlen,0,0,21,9,0,3,0,0,6,20
Hauptwil-Gottshaus,0,1,16,10,0,2,0,0,1,20
Hohentannen,0,0,1,1,0,0,0,1,0,20
Kradolf-Schönenberg,0,3,15,13,0,15,0,3,3,20
Sulgen,0,2,14,16,0,25,0,0,4,20
Zihlschlacht-Sitterdorf,0,1,22,11,0,0,0,0,6,20
Basadingen-Schlattingen,0,2,15,16,0,0,0,0,7,20
Diessenhofen,0,2,9,10,0,1,0,1,9,20
Schlatt (TG),0,2,11,15,0,10,0,0,0,20
Aadorf,0,11,53,50,0,24,0,0,9,20
Felben-Wellhausen,0,5,17,3,0,0,0,2,2,20
Frauenfeld,0,5,87,67,0,98,0,16,7,20
Gachnang,0,2,43,34,0,10,0,0,7,20
Hüttlingen,0,1,4,2,0,0,0,1,1,20
Matzingen,0,2,19,15,0,0,0,1,13,20
Neunforn,0,5,4,4,0,0,0,0,7,20
Stettfurt,0,2,5,14,0,2,0,0,0,20
Thundorf,0,3,4,9,0,0,0,0,1,20
Uesslingen-Buch,0,3,10,3,0,1,0,1,3,20
Warth-Weiningen,0,4,11,13,0,3,0,0,6,20
Altnau,0,1,18,15,0,2,0,2,2,20
Bottighofen,0,0,12,3,0,2,0,0,1,20
Ermatingen,0,0,10,12,0,9,0,0,2,20
Gottlieben,0,1,0,2,0,2,0,0,0,20
Güttingen,0,2,10,5,0,2,0,0,2,20
Kemmental,0,8,17,11,0,0,0,0,4,20
Kreuzlingen,0,4,56,39,0,52,0,0,10,20
Langrickenbach,0,4,6,3,0,0,0,0,0,20
Lengwil,0,3,15,12,0,0,0,0,1,20
Münsterlingen,0,1,18,17,0,8,0,0,2,20
Tägerwilen,0,5,8,18,0,8,0,4,3,20
Wäldi,0,5,2,3,0,0,0,1,0,20
Affeltrangen,0,5,18,13,0,0,0,0,4,20
Bettwiesen,0,4,8,7,0,5,0,0,4,20
Bichelsee-Balterswil,0,0,16,19,0,0,0,7,6,20
Braunau,0,4,2,1,0,0,0,0,0,20
Eschlikon,0,5,18,15,0,12,0,4,2,20
Fischingen,0,8,13,12,0,0,0,9,13,20
Lommis,0,3,1,5,0,0,0,0,1,20
Münchwilen (TG),1,2,17,21,0,6,0,0,12,20
Rickenbach (TG),0,0,18,11,0,0,0,0,1,20
Schönholzerswilen,0,2,3,1,0,1,0,0,0,20
Sirnach,0,0,41,17,0,22,0,0,2,20
Tobel-Tägerschen,0,2,11,11,0,1,0,0,2,20
Wängi,0,8,28,11,0,6,0,0,4,20
Wilen (TG),0,0,9,9,0,28,0,0,1,20
Wuppenau,0,2,14,19,0,1,0,0,3,20
Berlingen,0,0,1,2,0,6,0,0,1,20
Eschenz,0,3,8,7,0,4,0,0,5,20
Herdern,0,1,5,3,0,0,0,3,0,20
Homburg,0,6,5,9,0,0,0,4,1,20
Hüttwilen,0,6,7,5,0,1,0,1,0,20
Mammern,0,2,6,0,0,1,1,2,2,20
Müllheim,0,2,14,1,0,6,0,0,0,20
Pfyn,0,3,6,3,0,3,0,1,2,20
Raperswilen,0,0,0,3,0,0,0,0,0,20
Salenstein,0,4,11,9,0,4,0,0,3,20
Steckborn,0,2,13,11,0,8,0,0,3,20
Wagenhausen,0,4,11,5,0,0,0,0,2,20
Amlikon-Bissegg,0,4,10,8,0,0,0,1,0,20
Berg (TG),0,2,13,20,0,40,0,0,0,20
Birwinken,0,2,5,3,0,0,0,0,1,20
Bürglen (TG),0,1,6,7,0,30,0,1,2,20
Bussnang,0,0,6,4,0,0,0,0,1,20
Märstetten,0,2,17,5,0,16,0,1,1,20
Weinfelden,0,2,13,11,0,57,0,3,2,20
Wigoltingen,0,3,22,13,0,3,0,1,0,20
Arbedo-Castione,0,5,39,36,0,3,0,0,10,21
Bellinzona,0,38,161,89,1,18,2,22,72,21
Cadenazzo,0,4,10,3,0,1,1,0,10,21
Isone,0,3,7,0,0,0,0,0,1,21
Lumino,0,3,4,4,0,0,0,0,3,21
Sant'Antonino,0,4,20,15,0,1,0,0,15,21
Acquarossa,0,13,3,4,0,4,0,2,24,21
Blenio,0,15,5,4,0,1,1,0,24,21
Serravalle,1,3,5,3,0,0,1,0,8,21
Airolo,0,0,4,0,0,2,0,0,3,21
Bedretto,0,0,0,0,0,0,0,0,1,21
Dalpe,0,1,0,1,0,0,0,0,8,21
Faido,0,8,14,6,0,5,2,2,29,21
Giornico,0,0,1,0,0,0,0,0,7,21
Personico,0,0,0,0,0,0,0,1,7,21
Pollegio,0,4,1,2,0,0,0,0,3,21
Quinto,0,9,3,1,0,0,1,0,6,21
Ascona,1,1,14,10,0,1,0,0,12,21
Brione sopra Minusio,0,1,11,7,0,0,0,0,5,21
Brissago,0,10,16,29,0,4,1,0,20,21
Gordola,1,8,22,47,0,3,0,0,24,21
Lavertezzo,0,0,1,1,0,1,0,0,1,21
Locarno,0,1,43,17,0,1,0,0,12,21
Losone,0,5,27,24,0,1,0,1,10,21
Mergoscia,0,7,0,2,0,0,1,0,2,21
Minusio,0,5,26,26,0,0,0,0,31,21
Muralto,0,0,8,5,0,0,0,0,3,21
Orselina,0,6,9,9,0,1,0,0,10,21
Ronco sopra Ascona,0,4,6,3,0,0,0,0,5,21
Tenero-Contra,0,2,7,18,0,1,1,0,12,21
Onsernone,0,0,1,0,0,0,0,0,0,21
Cugnasco-Gerra,0,11,19,11,0,2,0,0,27,21
Agno,0,2,11,5,0,2,0,0,3,21
Aranno,0,0,1,0,0,0,0,0,2,21
Arogno,0,0,6,4,0,0,0,0,2,21
Bedano,0,0,9,1,0,1,0,1,4,21
Bioggio,0,0,16,5,0,3,0,0,0,21
Bissone,0,0,1,2,0,0,0,0,2,21
Brusino Arsizio,0,0,0,0,0,0,0,2,4,21
Cademario,0,0,7,2,0,0,2,0,0,21
Cadempino,0,0,8,4,0,2,1,0,6,21
Canobbio,0,3,8,4,0,4,0,0,5,21
Caslano,0,6,14,11,0,1,0,1,1,21
Comano,0,1,22,11,0,10,0,4,3,21
Cureglia,0,1,5,14,0,16,0,0,7,21
Grancia,0,0,1,0,0,1,0,0,1,21
Gravesano,0,4,9,5,0,3,0,0,6,21
Lamone,0,0,3,2,0,1,0,0,4,21
Lugano,1,29,165,84,1,79,0,5,70,21
Magliaso,0,0,5,8,0,0,0,0,9,21
Manno,0,0,0,1,0,0,0,0,0,21
Massagno,0,0,1,0,0,4,0,0,8,21
Melide,0,1,3,2,0,0,0,0,3,21
Mezzovico-Vira,0,3,3,6,0,1,0,0,15,21
Morcote,0,4,2,4,0,0,0,0,0,21
Muzzano,0,1,6,10,0,2,0,0,4,21
Neggio,0,0,0,1,0,0,0,0,6,21
Origlio,0,1,15,8,0,3,0,0,6,21
Paradiso,0,0,3,0,0,4,0,0,0,21
Ponte Capriasca,0,0,15,9,0,0,0,0,12,21
Porza,0,1,12,9,0,5,0,0,3,21
Pura,0,2,7,5,0,0,0,0,2,21
Savosa,0,6,21,12,0,8,0,0,9,21
Sorengo,0,3,4,2,0,4,1,1,4,21
Capriasca,1,8,22,7,0,2,1,3,7,21
Torricella-Taverne,0,0,43,17,0,3,0,0,7,21
Vernate,0,0,0,1,0,0,0,0,0,21
Vezia,0,0,9,3,0,2,0,0,4,21
Vico Morcote,0,0,3,0,0,1,0,0,0,21
Collina d'Oro,0,1,36,16,0,11,0,0,10,21
Alto Malcantone,0,1,5,1,0,1,0,0,7,21
Monteceneri,0,3,26,7,0,7,1,0,7,21
Tresa,1,4,14,11,0,3,0,2,15,21
Val Mara,0,2,10,6,0,0,1,0,1,21
Balerna,0,0,13,2,0,5,0,0,2,21
Castel San Pietro,0,1,3,5,0,0,0,0,4,21
Chiasso,0,2,5,4,0,0,0,0,2,21
Coldrerio,0,1,14,7,0,6,0,0,5,21
Mendrisio,0,5,61,21,1,11,0,0,31,21
Morbio Inferiore,0,0,16,6,0,12,1,0,9,21
Novazzano,0,0,2,1,0,1,0,0,1,21
