,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Au (SG),1,4,148,42,0,23,0,1,6,17
Balgach,4,7,87,26,0,14,0,1,1,17
Berneck,2,7,69,24,0,16,0,0,2,17
Diepoldsau,4,6,199,29,0,7,0,8,5,17
Rheineck,0,1,19,8,0,24,0,0,2,17
St. Margrethen,1,1,63,9,0,36,0,0,0,17
Thal,1,3,105,39,0,14,0,0,6,17
Widnau,4,2,175,74,0,29,0,0,1,17
Altstätten,1,33,212,51,3,15,1,15,1,17
Eichberg,1,10,35,11,0,1,0,0,9,17
Marbach (SG),0,3,34,22,0,11,0,1,0,17
Oberriet (SG),8,34,202,29,0,7,0,1,1,17
Rebstein,2,5,91,18,0,17,0,0,0,17
Rüthi (SG),0,4,50,11,0,2,0,0,1,17
Buchs (SG),8,5,199,24,0,3,0,25,13,17
Gams,0,10,52,21,0,20,0,4,19,17
Grabs,0,50,95,40,0,28,1,73,4,17
Sennwald,3,23,119,39,0,12,2,0,12,17
Sevelen,0,19,100,47,1,9,0,0,14,17
Wartau,1,28,92,49,1,43,0,1,4,17
Bad Ragaz,1,19,153,27,0,0,0,0,3,17
Flums,0,29,165,31,0,0,1,5,56,17
Mels,1,41,182,38,1,12,0,17,5,17
Pfäfers,0,28,60,12,0,0,1,0,0,17
Quarten,0,28,106,18,0,0,0,0,16,17
Sargans,2,11,130,34,0,9,0,0,3,17
Vilters-Wangs,0,21,142,49,0,13,0,0,5,17
Walenstadt,2,22,140,39,0,1,5,3,21,17
Amden,0,6,97,10,0,0,0,2,7,17
Benken (SG),1,8,36,8,0,0,0,0,1,17
Kaltbrunn,3,15,40,7,0,20,0,0,1,17
Schänis,2,21,70,27,0,9,1,4,2,17
Weesen,0,3,29,6,0,0,0,0,0,17
Schmerikon,1,4,67,12,0,17,0,1,7,17
Uznach,2,1,57,18,0,35,0,1,5,17
Rapperswil-Jona,1,7,138,205,0,228,0,0,11,17
Gommiswald,1,10,189,72,0,0,0,10,29,17
Eschenbach (SG),3,34,154,41,0,5,0,1,29,17
Ebnat-Kappel,3,8,29,22,0,30,0,0,11,17
Wildhaus-Alt St. Johann,0,21,159,32,0,2,0,22,106,17
Nesslau,0,23,43,36,0,1,1,16,39,17
Lichtensteig,0,2,16,4,0,2,0,0,5,17
Wattwil,0,14,89,23,0,16,0,4,11,17
Kirchberg (SG),3,18,49,27,2,21,0,25,11,17
Lütisburg,0,5,22,3,0,0,0,0,2,17
Mosnang,0,22,30,25,0,0,0,0,6,17
Bütschwil-Ganterschwil,0,14,30,26,0,26,0,1,6,17
Neckertal,1,39,121,39,0,0,1,7,20,17
Degersheim,0,5,36,22,0,9,0,0,0,17
Flawil,3,3,67,21,0,41,0,0,3,17
Jonschwil,2,4,57,22,0,29,0,0,9,17
Oberuzwil,2,6,72,44,0,37,0,0,3,17
Uzwil,2,3,111,39,0,118,0,3,3,17
Niederbüren,0,5,18,8,0,0,0,0,0,17
Niederhelfenschwil,1,6,38,13,0,13,0,1,2,17
Oberbüren,0,5,69,45,0,5,0,0,1,17
Zuzwil (SG),1,7,105,48,0,23,0,0,3,17
Wil (SG),8,10,322,71,3,85,0,0,25,17
Andwil (SG),0,2,58,23,0,0,0,1,2,17
Gaiserwald,2,7,227,97,2,9,0,1,5,17
Gossau (SG),0,15,205,75,2,51,0,1,19,17
Waldkirch,0,12,46,28,0,0,0,0,7,17
Vaz/Obervaz,0,12,192,16,0,1,0,0,138,18
Lantsch/Lenz,0,1,33,8,0,0,0,0,16,18
Schmitten (GR),0,1,8,0,0,0,0,0,4,18
Albula/Alvra,1,21,33,8,0,1,0,0,39,18
Surses,0,28,129,9,0,0,2,0,34,18
Bergün Filisur,0,33,47,3,0,0,0,1,16,18
Brusio,1,24,26,3,0,0,0,0,21,18
Poschiavo,0,54,58,9,1,0,0,0,14,18
Falera,0,5,49,10,0,0,0,0,5,18
Laax,0,11,132,25,0,0,0,7,28,18
Sagogn,0,5,42,9,1,0,0,0,4,18
Schluein,0,1,12,0,0,0,0,0,2,18
Vals,0,3,22,1,0,0,0,0,14,18
Lumnezia,0,21,53,20,0,0,0,0,16,18
Ilanz/Glion,5,44,74,41,0,0,0,2,32,18
Fürstenau,0,2,2,2,0,0,0,0,0,18
Rothenbrunnen,0,7,10,3,0,0,0,0,0,18
Scharans,0,6,15,9,0,0,0,0,3,18
Sils im Domleschg,0,5,15,6,0,1,0,1,0,18
Cazis,0,40,71,16,0,0,0,0,4,18
Flerden,0,2,8,2,0,0,0,0,1,18
Masein,1,2,5,4,0,0,0,0,0,18
Thusis,0,17,37,10,0,1,0,0,5,18
Tschappina,0,9,9,1,0,0,0,0,4,18
Urmein,0,2,51,4,1,10,0,0,4,18
Safiental,0,27,10,1,0,1,0,0,2,18
Domleschg,0,24,50,20,0,0,0,0,3,18
Avers,0,7,4,0,0,0,0,0,6,18
Sufers,0,3,6,1,0,0,3,0,0,18
Andeer,0,13,12,11,1,0,1,1,2,18
Rongellen,0,0,1,2,0,0,0,0,0,18
Zillis-Reischen,1,9,2,2,0,0,0,0,0,18
Ferrera,0,10,0,0,0,0,0,0,4,18
Rheinwald,0,15,16,6,0,0,0,5,12,18
Muntogna da Schons,0,13,4,1,0,1,0,0,0,18
Bonaduz,0,8,56,19,0,0,0,0,6,18
Domat/Ems,1,3,159,37,1,0,0,4,9,18
Rhäzüns,0,10,33,7,0,0,0,0,0,18
Felsberg,1,1,57,17,0,0,0,0,0,18
Flims,0,12,89,12,0,0,1,19,7,18
Tamins,0,7,36,10,0,0,0,0,1,18
Trin,0,8,41,8,0,0,0,0,2,18
Zernez,0,13,16,0,0,0,0,2,14,18
Samnaun,0,1,22,0,0,0,0,0,4,18
Scuol,1,41,93,28,0,0,0,0,74,18
Valsot,0,26,9,1,0,0,0,0,13,18
Bever,0,0,24,0,0,0,0,0,2,18
Celerina/Schlarigna,0,2,56,3,0,0,0,0,2,18
Madulain,0,1,14,0,0,0,0,0,0,18
Pontresina,0,0,54,1,0,0,0,0,0,18
La Punt Chamues-ch,0,5,69,5,0,0,1,0,2,18
Samedan,0,2,73,5,0,0,2,0,6,18
St. Moritz,0,0,94,0,0,0,0,0,0,18
S-chanf,0,4,11,0,3,0,3,0,4,18
Sils im Engadin/Segl,0,2,32,0,0,0,0,0,1,18
Silvaplana,0,2,99,0,0,0,0,0,1,18
Zuoz,1,0,27,1,0,0,0,1,2,18
Bregaglia,0,31,39,3,0,1,3,0,52,18
Buseno,0,14,0,0,3,0,0,0,0,18
Castaneda,0,8,17,0,0,0,0,0,12,18
Rossa,0,7,1,0,0,0,1,0,10,18
Santa Maria in Calanca,0,16,5,1,0,1,0,0,6,18
Lostallo,0,7,7,1,0,0,0,0,25,18
Mesocco,0,21,29,1,2,1,0,1,77,18
Soazza,0,9,0,4,0,0,0,0,12,18
Cama,0,1,10,1,0,0,0,0,16,18
Grono,0,8,31,1,0,0,0,0,20,18
Roveredo (GR),1,43,65,7,0,0,0,0,23,18
San Vittore,0,7,13,0,0,0,0,0,3,18
Calanca,0,23,1,0,1,0,0,0,14,18
Val Müstair,0,19,40,10,0,0,1,0,3,18
Davos,3,27,213,15,1,0,0,0,83,18
Fideris,0,12,8,4,0,0,0,0,0,18
Furna,0,6,6,0,0,0,0,0,0,18
Jenaz,0,10,23,3,0,0,0,0,0,18
Klosters,0,8,218,18,26,1,0,1,10,18
Conters im Prättigau,0,11,2,0,0,0,0,0,0,18
Küblis,0,8,20,2,3,0,0,0,3,18
Luzein,1,39,47,8,0,0,0,0,21,18
Chur,0,21,244,51,1,140,0,16,9,18
Churwalden,1,31,88,11,0,1,0,0,34,18
Arosa,1,71,90,8,1,0,0,1,40,18
Trimmis,0,10,92,19,0,2,0,0,0,18
Untervaz,0,11,62,11,0,0,3,0,0,18
Zizers,0,8,89,15,0,0,1,1,3,18
Fläsch,0,5,13,2,0,0,0,0,0,18
Jenins,0,4,24,5,0,0,1,0,1,18
Maienfeld,0,3,44,16,1,0,0,0,1,18
Malans,1,4,51,5,0,0,0,0,2,18
Landquart,0,4,71,18,0,3,0,0,1,18
Grüsch,0,24,41,20,0,2,0,0,41,18
Schiers,0,40,48,12,0,1,1,0,0,18
Seewis im Prättigau,0,29,33,7,4,0,0,0,2,18
Breil/Brigels,0,48,48,21,0,0,0,20,21,18
Disentis/Mustér,2,5,93,17,0,0,1,2,20,18
Medel (Lucmagn),0,20,7,3,0,0,0,0,2,18
Sumvitg,1,25,14,8,5,0,0,0,15,18
Tujetsch,0,6,37,5,0,0,0,0,51,18
Trun,0,7,26,4,0,0,0,0,3,18
Obersaxen Mundaun,1,13,81,5,1,0,2,0,38,18
Aarau,0,2,91,20,0,63,0,24,23,19
Biberstein,0,2,40,7,0,0,1,0,34,19
Buchs (AG),0,0,35,13,0,17,0,0,12,19
Densbüren,0,4,10,3,0,0,0,0,4,19
Erlinsbach (AG),0,2,74,24,0,0,0,0,46,19
Gränichen,0,3,140,19,0,6,0,0,9,19
Hirschthal,0,0,40,17,0,0,0,0,8,19
Küttigen,0,4,144,34,0,9,0,4,34,19
Muhen,0,1,46,8,1,0,0,0,46,19
Oberentfelden,0,2,101,15,0,15,1,0,32,19
Suhr,0,2,69,10,1,18,0,3,22,19
Unterentfelden,0,1,68,19,0,6,0,1,9,19
Baden,0,5,147,62,0,124,0,74,3,19
Bellikon,0,1,81,11,0,1,0,0,2,19
Bergdietikon,0,2,139,64,0,0,0,0,21,19
Birmenstorf (AG),0,0,57,11,0,3,1,0,1,19
Ennetbaden,0,0,24,6,0,7,0,0,0,19
Fislisbach,0,1,117,22,0,29,0,0,20,19
Freienwil,0,2,29,1,0,0,0,0,2,19
Gebenstorf,2,2,89,25,0,15,0,1,14,19
Killwangen,0,0,56,13,0,0,0,0,2,19
Künten,0,2,52,5,0,0,0,0,19,19
Mägenwil,0,1,47,6,0,1,0,0,6,19
Mellingen,0,0,74,5,0,1,0,0,11,19
Neuenhof,0,0,71,5,2,29,0,0,13,19
Niederrohrdorf,0,2,82,25,0,0,0,6,22,19
Oberrohrdorf,6,2,146,36,0,0,0,0,24,19
Obersiggenthal,0,3,158,16,0,2,0,72,16,19
Remetschwil,0,1,51,9,0,0,0,0,8,19
Spreitenbach,0,1,48,11,0,7,0,3,0,19
Stetten (AG),0,2,60,15,0,0,0,1,7,19
Untersiggenthal,0,2,114,11,0,9,0,79,4,19
Wettingen,0,3,216,18,0,13,0,0,26,19
Wohlenschwil,0,7,29,17,0,0,0,0,2,19
Würenlingen,0,0,26,15,0,0,0,122,17,19
Würenlos,0,3,151,21,0,0,0,0,7,19
Ehrendingen,0,0,125,20,0,0,0,0,9,19
Arni (AG),0,3,51,8,0,0,0,0,2,19
Berikon,1,4,124,18,0,0,0,0,7,19
Bremgarten (AG),0,1,81,22,0,0,0,29,25,19
Büttikon,0,3,20,4,0,0,0,0,1,19
Dottikon,0,0,41,30,0,1,0,3,17,19
Eggenwil,0,1,20,1,0,0,0,0,0,19
Fischbach-Göslikon,0,2,44,7,0,0,0,0,7,19
Hägglingen,0,6,48,7,1,0,0,0,4,19
Jonen,0,5,40,10,0,0,0,0,0,19
Niederwil (AG),0,4,85,11,0,0,0,0,5,19
Oberlunkhofen,1,1,53,21,0,0,0,0,1,19
Oberwil-Lieli,0,2,99,23,1,0,0,0,2,19
Rudolfstetten-Friedlisberg,0,2,213,27,0,1,0,0,9,19
Sarmenstorf,0,7,41,7,1,0,0,0,5,19
Tägerig,0,1,36,9,0,0,0,0,2,19
Uezwil,0,0,9,3,0,0,0,0,1,19
Unterlunkhofen,0,0,11,4,0,0,0,0,1,19
Villmergen,2,2,100,9,0,11,0,0,4,19
Widen,0,1,165,48,0,0,0,0,12,19
Wohlen (AG),0,4,165,37,1,48,0,0,7,19
Zufikon,1,2,202,18,0,0,0,0,16,19
Islisberg,0,1,2,0,0,0,0,0,0,19
Auenstein,0,12,34,22,0,0,0,0,8,19
Birr,0,1,58,7,0,26,0,3,25,19
Birrhard,0,0,38,11,0,1,0,0,7,19
Brugg,1,4,96,15,0,36,0,21,56,19
Habsburg,0,0,28,2,0,0,0,0,6,19
Hausen (AG),0,1,75,23,0,13,0,0,7,19
Lupfig,0,2,61,12,0,13,0,0,5,19
Mandach,0,0,7,0,0,0,0,0,4,19
Mönthal,2,0,21,0,2,0,0,0,3,19
Mülligen,0,1,19,1,0,2,0,0,5,19
Remigen,0,3,17,10,0,0,0,0,10,19
Riniken,0,0,26,8,0,0,0,49,9,19
Rüfenach,0,4,13,3,1,1,0,21,4,19
Thalheim (AG),0,1,13,5,0,0,0,0,4,19
Veltheim (AG),0,3,18,7,0,0,0,0,11,19
Villigen,0,2,38,2,0,0,0,23,5,19
Windisch,0,3,50,15,0,39,1,2,20,19
Bözberg,0,2,44,8,0,1,0,0,10,19
Schinznach,0,6,72,7,0,0,0,0,13,19
Beinwil am See,0,1,51,21,0,0,0,0,2,19
Birrwil,0,2,31,6,0,0,0,0,5,19
Dürrenäsch,0,3,36,8,0,0,0,0,3,19
Gontenschwil,1,3,31,7,0,0,0,0,6,19
Holziken,0,0,41,7,0,0,0,0,8,19
Leimbach (AG),0,0,13,4,0,0,0,0,0,19
Leutwil,0,1,9,2,0,0,0,0,1,19
Menziken,0,1,90,25,0,0,0,0,11,19
Oberkulm,0,4,59,9,0,0,0,1,1,19
Reinach (AG),0,0,129,25,0,1,0,0,19,19
Schlossrued,0,4,24,7,0,0,0,1,5,19
Schmiedrued,0,6,22,10,0,1,0,0,36,19
Schöftland,0,2,46,12,0,2,0,0,10,19
Teufenthal (AG),0,3,22,3,0,1,0,0,12,19
Unterkulm,1,4,48,23,0,0,0,0,12,19
Zetzwil,0,1,39,19,0,0,0,0,1,19
Eiken,0,3,21,6,0,0,0,0,4,19
Frick,0,3,61,24,0,5,0,0,11,19
Gansingen,0,5,26,6,0,0,0,0,6,19
Gipf-Oberfrick,0,8,67,28,0,4,0,0,7,19
Kaisten,0,8,97,14,0,0,0,0,4,19
Laufenburg,0,4,55,8,0,0,0,0,12,19
Münchwilen (AG),0,0,34,15,0,0,0,1,8,19
Oberhof,0,4,11,4,0,0,0,0,0,19
Oeschgen,0,2,28,5,0,0,0,0,2,19
Schwaderloch,0,1,13,4,0,0,0,0,3,19
Sisseln,0,1,27,7,1,0,0,1,0,19
Wittnau,0,8,22,10,0,0,0,0,2,19
Wölflinswil,0,6,28,7,0,0,0,0,3,19
Zeihen,0,2,15,1,0,0,1,0,5,19
Mettauertal,0,6,37,15,0,0,0,1,6,19
Böztal,0,5,59,14,0,0,0,2,14,19
Herznach-Ueken,0,15,29,10,0,0,0,0,13,19
Ammerswil,0,2,7,0,0,0,0,0,2,19
Boniswil,0,2,57,7,0,0,0,0,5,19
Brunegg,0,0,9,1,0,4,0,0,3,19
Dintikon,0,1,30,2,0,0,0,0,4,19
Egliswil,0,2,26,4,0,0,0,0,5,19
Fahrwangen,0,0,48,7,0,0,0,0,11,19
Hallwil,0,4,15,3,0,0,0,0,5,19
Hendschiken,0,4,14,8,0,0,0,0,4,19
Holderbank (AG),0,0,22,1,0,2,0,0,3,19
Hunzenschwil,0,0,91,10,0,5,0,1,13,19
Lenzburg,0,0,33,15,0,74,0,5,3,19
Meisterschwanden,0,0,63,10,0,0,0,0,6,19
Möriken-Wildegg,0,0,76,29,0,15,0,4,24,19
Niederlenz,0,1,72,25,0,29,0,0,5,19
Othmarsingen,0,1,47,3,0,7,0,0,4,19
Rupperswil,0,2,68,13,0,5,0,1,14,19
Schafisheim,0,3,61,17,0,1,1,0,7,19
Seengen,0,4,61,12,0,3,0,0,14,19
Seon,0,0,124,19,0,1,0,0,16,19
Staufen,1,2,46,8,0,18,0,0,6,19
Abtwil,1,0,10,5,1,0,0,0,3,19
Aristau,0,0,28,5,0,0,0,0,1,19
Auw,0,3,30,6,0,0,0,0,7,19
Beinwil (Freiamt),0,2,11,1,0,0,0,0,0,19
Besenbüren,0,2,10,4,0,0,0,0,0,19
Bettwil,0,1,17,0,0,0,0,0,2,19
Boswil,0,6,80,6,0,0,0,0,5,19
Bünzen,0,1,26,3,0,0,0,0,2,19
Buttwil,0,5,46,19,1,0,0,0,10,19
Dietwil,0,4,16,2,0,0,0,0,1,19
Geltwil,0,1,2,0,0,0,0,0,0,19
Kallern,0,2,2,1,0,0,0,0,0,19
Merenschwand,0,3,67,13,0,0,0,2,5,19
Mühlau,0,1,8,2,0,0,0,0,1,19
Muri (AG),0,12,128,29,0,0,0,4,21,19
Oberrüti,0,0,10,9,0,0,0,0,0,19
Rottenschwil,1,1,21,3,0,0,0,0,1,19
Sins,0,4,31,40,0,32,0,7,0,19
Waltenschwil,0,6,36,12,0,1,0,0,5,19
Hellikon,0,8,15,7,0,0,0,0,0,19
Kaiseraugst,0,1,26,4,0,8,0,18,4,19
Magden,0,10,186,27,0,1,0,3,17,19
Möhlin,0,9,201,36,1,1,0,2,5,19
Mumpf,0,0,25,2,0,0,0,0,3,19
Obermumpf,0,3,24,0,0,0,0,0,3,19
Olsberg,1,2,16,2,0,0,0,0,4,19
Rheinfelden,0,1,77,17,2,123,0,133,12,19
Schupfart,0,7,23,7,0,1,0,0,1,19
Stein (AG),0,1,24,13,0,5,0,0,34,19
Wallbach,0,3,32,7,0,5,0,0,15,19
Wegenstetten,1,5,34,3,0,0,0,0,5,19
Zeiningen,0,13,61,11,0,0,0,0,2,19
Zuzgen,0,5,13,3,0,0,0,0,5,19
Aarburg,0,3,54,12,0,4,0,0,6,19
Bottenwil,0,1,13,2,0,0,0,0,14,19
Brittnau,0,5,79,16,0,4,0,0,9,19
Kirchleerau,0,4,25,1,0,6,0,0,6,19
Kölliken,0,7,65,11,0,4,0,0,25,19
Moosleerau,0,2,16,1,0,0,0,0,4,19
Murgenthal,0,3,51,22,0,0,0,0,14,19
Oftringen,0,1,144,31,0,13,0,2,12,19
Reitnau,0,2,30,7,0,0,0,0,4,19
Rothrist,1,2,156,56,0,0,0,0,24,19
Safenwil,0,1,75,14,3,2,0,4,7,19
Staffelbach,0,0,12,3,0,4,0,1,3,19
Strengelbach,0,1,73,13,0,1,0,0,10,19
Uerkheim,0,5,28,8,0,0,0,1,8,19
Vordemwald,0,3,51,13,0,0,0,0,1,19
Wiliberg,0,0,2,3,0,0,0,0,1,19
Zofingen,0,3,140,35,0,33,0,0,40,19
Böttstein,0,2,25,5,0,0,0,39,4,19
Döttingen,0,1,21,7,0,0,0,24,25,19
Endingen,0,5,35,5,0,0,0,71,13,19
Fisibach,0,2,12,2,0,2,0,0,0,19
Full-Reuenthal,0,2,17,9,0,0,0,0,5,19
Klingnau,0,4,35,10,3,0,0,37,22,19
Koblenz,0,7,46,5,0,0,0,0,3,19
Leibstadt,0,4,21,7,0,0,0,0,12,19
Lengnau (AG),0,6,77,23,1,0,0,4,21,19
Leuggern,0,5,43,5,0,0,0,3,21,19
Mellikon,0,0,5,1,0,0,0,0,1,19
Schneisingen,0,5,79,16,0,0,0,0,6,19
Siglistorf,0,4,20,3,0,0,0,0,0,19
Tegerfelden,0,5,21,6,0,0,0,0,8,19
Zurzach,0,11,122,16,0,6,0,2,37,19
Arbon,0,4,100,32,0,36,0,12,6,20
Dozwil,0,1,9,2,0,1,0,0,2,20
Egnach,0,8,56,25,0,14,0,1,5,20
Hefenhofen,0,1,9,4,0,6,0,0,2,20
Horn,0,0,18,5,0,4,0,7,1,20
Kesswil,0,8,18,7,0,13,0,0,7,20
Roggwil (TG),0,0,53,9,0,3,0,0,2,20
Romanshorn,0,3,91,47,0,17,0,1,6,20
Salmsach,0,3,24,2,0,2,0,0,2,20
Sommeri,0,2,5,0,0,0,0,1,0,20
Uttwil,0,5,27,6,0,5,0,0,2,20
Amriswil,0,6,124,49,0,18,0,3,6,20
Bischofszell,0,6,41,13,0,6,0,2,1,20
Erlen,0,1,75,9,0,6,0,0,1,20
Hauptwil-Gottshaus,0,5,17,12,0,2,0,1,0,20
Hohentannen,0,1,1,0,0,1,0,2,0,20
Kradolf-Schönenberg,0,0,28,6,1,13,0,3,1,20
Sulgen,0,4,59,12,1,9,0,0,1,20
Zihlschlacht-Sitterdorf,0,6,33,10,0,10,0,1,1,20
Basadingen-Schlattingen,0,9,29,16,0,0,0,1,5,20
Diessenhofen,0,2,53,11,0,6,0,0,5,20
Schlatt (TG),0,6,23,3,0,6,0,0,2,20
Aadorf,0,10,133,82,0,68,0,9,15,20
Felben-Wellhausen,0,5,32,14,0,0,0,3,3,20
Frauenfeld,0,11,271,69,0,129,0,13,7,20
Gachnang,0,4,52,32,0,24,0,0,4,20
Hüttlingen,0,4,4,6,0,0,0,3,0,20
Matzingen,0,7,43,10,0,10,0,2,1,20
Neunforn,0,4,19,6,1,0,0,1,4,20
Stettfurt,1,4,14,15,0,9,0,1,1,20
Thundorf,0,3,23,6,0,0,0,2,0,20
Uesslingen-Buch,0,8,22,7,0,0,0,0,0,20
Warth-Weiningen,1,3,23,13,0,2,0,0,0,20
Altnau,0,2,36,8,0,5,0,0,2,20
Bottighofen,0,3,57,27,0,5,0,1,2,20
Ermatingen,0,0,24,12,0,8,0,1,3,20
Gottlieben,0,0,1,1,0,3,0,0,0,20
Güttingen,0,8,23,6,0,3,0,0,2,20
Kemmental,1,7,27,7,0,0,0,2,2,20
Kreuzlingen,0,6,163,61,0,50,0,1,9,20
Langrickenbach,0,2,9,4,0,0,0,1,1,20
Lengwil,0,12,14,6,0,2,0,1,1,20
Münsterlingen,0,2,55,20,0,7,0,0,4,20
Tägerwilen,0,4,57,25,0,8,0,0,1,20
Wäldi,0,6,14,6,0,0,0,2,1,20
Affeltrangen,0,8,44,11,0,0,0,1,0,20
Bettwiesen,0,1,15,3,0,3,0,0,1,20
Bichelsee-Balterswil,1,11,60,27,1,0,0,28,7,20
Braunau,0,4,9,2,0,0,0,0,2,20
Eschlikon,1,2,86,19,0,21,0,3,1,20
Fischingen,0,23,37,19,0,0,0,3,8,20
Lommis,0,1,16,4,0,0,0,0,5,20
Münchwilen (TG),1,4,49,13,0,5,0,2,2,20
Rickenbach (TG),0,1,41,9,0,9,0,0,4,20
Schönholzerswilen,0,4,12,0,0,0,0,0,0,20
Sirnach,0,4,133,26,0,43,0,1,5,20
Tobel-Tägerschen,0,3,46,11,0,10,0,1,3,20
Wängi,0,12,64,30,0,10,0,0,6,20
Wilen (TG),1,1,14,10,0,11,0,0,0,20
Wuppenau,0,7,8,2,0,0,0,2,0,20
Berlingen,0,0,16,5,0,5,0,0,2,20
Eschenz,1,4,25,9,0,11,0,9,0,20
Herdern,1,1,15,3,0,0,0,0,0,20
Homburg,0,7,8,5,1,0,0,10,3,20
Hüttwilen,0,10,26,14,0,5,0,1,2,20
Mammern,0,0,9,2,0,3,1,3,2,20
Müllheim,0,2,27,9,0,10,0,0,0,20
Pfyn,0,4,25,7,0,5,0,0,2,20
Raperswilen,0,2,4,1,0,0,0,0,0,20
Salenstein,0,1,32,11,0,2,0,0,6,20
Steckborn,0,2,44,21,0,5,0,0,2,20
Wagenhausen,0,3,34,8,0,0,1,0,10,20
Amlikon-Bissegg,0,3,18,7,0,0,0,0,0,20
Berg (TG),0,4,39,22,0,19,0,0,3,20
Birwinken,0,1,8,1,0,0,0,0,0,20
Bürglen (TG),2,2,43,14,0,16,0,2,1,20
Bussnang,0,9,34,17,0,3,0,0,2,20
Märstetten,0,2,55,14,0,11,0,1,3,20
Weinfelden,2,6,81,37,0,91,0,2,4,20
Wigoltingen,0,7,35,3,0,7,0,1,3,20
Arbedo-Castione,0,6,70,23,0,5,2,1,4,21
Bellinzona,2,102,569,120,0,36,5,18,85,21
Cadenazzo,0,4,30,7,0,3,0,0,4,21
Isone,0,3,11,3,0,1,0,0,2,21
Lumino,0,2,37,17,0,1,1,0,5,21
Sant'Antonino,1,6,56,10,0,3,2,0,3,21
Acquarossa,0,31,33,7,0,7,0,3,46,21
Blenio,0,44,38,12,0,8,4,0,60,21
Serravalle,0,17,29,11,0,7,1,0,12,21
Airolo,0,11,24,5,0,7,7,1,23,21
Bedretto,0,2,0,0,0,0,1,0,8,21
Dalpe,0,2,2,5,0,0,2,0,18,21
Faido,3,41,50,10,1,15,7,0,88,21
Giornico,0,5,15,0,0,1,0,0,11,21
Personico,0,1,6,0,0,0,0,0,5,21
Pollegio,0,4,8,1,0,0,0,0,3,21
Quinto,0,15,15,3,0,4,0,3,25,21
Ascona,0,1,99,28,0,1,0,3,9,21
Brione sopra Minusio,0,12,27,17,0,0,0,0,14,21
Brissago,0,23,68,14,0,5,0,1,26,21
Gordola,1,12,134,42,0,5,2,1,19,21
Lavertezzo,0,1,18,9,0,1,0,0,6,21
Locarno,0,12,128,22,0,4,0,3,22,21
Losone,0,18,111,31,0,0,0,8,28,21
Mergoscia,0,5,1,3,0,1,0,0,5,21
Minusio,1,9,105,42,0,3,1,2,20,21
Muralto,0,1,19,1,0,0,0,1,1,21
Orselina,0,10,23,8,0,0,1,3,8,21
Ronco sopra Ascona,0,5,40,21,0,2,1,0,16,21
Tenero-Contra,0,3,28,12,0,1,0,0,13,21
Onsernone,0,19,5,2,0,0,5,0,12,21
Cugnasco-Gerra,0,22,80,17,0,7,1,1,14,21
Agno,0,4,78,12,0,10,1,3,5,21
Aranno,0,1,10,2,0,5,1,1,2,21
Arogno,0,1,14,3,0,0,0,0,7,21
Bedano,0,2,39,4,0,10,1,0,1,21
Bioggio,0,2,46,8,0,10,0,0,9,21
Bissone,0,1,31,4,0,1,0,0,1,21
Brusino Arsizio,0,3,14,2,0,1,1,0,4,21
Cademario,0,1,30,11,0,0,0,0,4,21
Cadempino,0,1,13,3,0,9,0,0,0,21
Canobbio,0,2,24,8,0,11,0,0,1,21
Caslano,0,4,64,11,1,1,0,1,23,21
Comano,0,0,44,17,0,32,0,0,5,21
Cureglia,0,3,31,3,0,18,1,0,5,21
Grancia,0,0,3,1,0,5,0,0,0,21
Gravesano,0,2,41,6,0,15,0,0,8,21
Lamone,0,0,16,3,0,10,0,0,2,21
Lugano,2,76,584,94,2,184,16,30,98,21
Magliaso,0,3,53,17,0,2,0,1,6,21
Manno,0,0,34,7,0,16,0,0,1,21
Massagno,0,0,22,2,0,16,0,8,2,21
Melide,0,0,14,4,0,3,0,0,0,21
Mezzovico-Vira,0,5,28,12,0,0,1,0,6,21
Morcote,0,0,16,10,0,1,0,0,1,21
Muzzano,0,0,19,5,0,7,0,0,1,21
Neggio,0,2,10,2,0,1,0,0,4,21
Origlio,1,0,47,6,0,8,0,0,2,21
Paradiso,0,1,18,2,0,9,0,2,1,21
Ponte Capriasca,1,2,40,19,0,1,1,0,5,21
Porza,0,2,29,9,0,23,0,1,1,21
Pura,0,4,50,6,0,1,0,0,2,21
Savosa,0,2,17,7,0,10,0,0,3,21
Sorengo,0,0,14,1,0,13,0,0,0,21
Capriasca,2,31,134,34,1,17,10,4,18,21
Torricella-Taverne,0,2,60,15,0,9,0,0,4,21
Vernate,0,2,7,3,0,0,1,0,2,21
Vezia,0,1,19,6,0,15,0,1,6,21
Vico Morcote,0,0,15,6,0,0,1,0,0,21
Collina d'Oro,0,1,83,29,0,30,0,0,10,21
Alto Malcantone,0,6,35,16,0,0,2,0,27,21
Monteceneri,1,18,58,12,0,16,0,1,7,21
Tresa,0,7,81,27,0,2,1,3,14,21
Val Mara,0,7,52,23,0,2,6,1,13,21
Balerna,0,1,21,1,0,20,0,0,1,21
Castel San Pietro,0,3,52,14,0,3,0,0,4,21
Chiasso,0,1,36,5,0,15,0,1,1,21
Coldrerio,0,2,52,11,0,10,0,1,2,21
Mendrisio,0,22,271,33,0,42,0,2,21,21
Morbio Inferiore,0,6,65,22,0,46,1,2,20,21
Novazzano,0,3,51,8,0,34,0,1,3,21
