,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Au (SG),0,0,25,40,0,7,0,0,0,17
Balgach,1,1,0,50,0,38,0,0,0,17
Berneck,2,0,1,61,0,32,0,0,0,17
Diepoldsau,0,2,21,26,1,23,0,9,1,17
Rheineck,0,1,0,19,0,7,0,0,0,17
St. Margrethen,0,5,0,22,3,33,0,0,0,17
Thal,0,1,2,46,2,38,0,4,0,17
Widnau,0,0,1,92,0,75,0,0,0,17
Altstätten,5,9,5,86,5,46,0,6,1,17
Eichberg,0,3,3,35,0,12,0,2,0,17
Marbach (SG),0,2,1,48,0,23,0,0,1,17
Oberriet (SG),13,11,11,149,4,43,0,0,0,17
Rebstein,0,4,0,37,0,14,0,0,0,17
Rüthi (SG),3,6,2,28,0,10,1,0,0,17
Buchs (SG),2,2,2,44,0,20,0,19,0,17
Gams,1,1,3,42,0,3,0,1,0,17
Grabs,0,7,2,83,0,17,0,17,0,17
Sennwald,2,9,1,45,0,18,0,0,0,17
Sevelen,0,3,1,48,0,12,0,0,0,17
Wartau,2,10,1,22,0,11,0,0,1,17
Bad Ragaz,0,9,5,57,0,1,0,1,0,17
Flums,0,8,15,43,0,3,0,3,0,17
Mels,2,14,5,90,0,23,0,3,3,17
Pfäfers,0,7,0,9,0,0,0,0,0,17
Quarten,1,6,3,20,1,0,0,18,0,17
Sargans,0,0,20,24,0,16,0,0,2,17
Vilters-Wangs,0,6,2,64,0,12,0,1,0,17
Walenstadt,0,6,11,64,0,0,0,7,0,17
Amden,2,2,3,22,0,0,0,1,0,17
Benken (SG),0,3,1,77,0,0,0,0,1,17
Kaltbrunn,4,4,1,46,1,34,0,0,0,17
Schänis,0,5,7,33,0,18,0,2,0,17
Weesen,1,4,2,16,0,0,0,0,0,17
Schmerikon,1,3,6,16,0,17,0,0,0,17
Uznach,0,1,1,47,0,17,0,1,0,17
Rapperswil-Jona,0,0,2,79,0,53,0,0,0,17
Gommiswald,1,5,2,75,0,0,0,2,1,17
Eschenbach (SG),3,15,1,115,1,24,0,1,2,17
Ebnat-Kappel,0,7,1,25,0,11,0,1,0,17
Wildhaus-Alt St. Johann,1,6,4,14,3,0,0,3,0,17
Nesslau,1,5,3,20,1,0,0,1,0,17
Lichtensteig,0,2,0,12,0,1,0,0,0,17
Wattwil,0,6,1,19,0,9,0,1,0,17
Kirchberg (SG),1,10,1,55,0,8,0,7,0,17
Lütisburg,4,4,3,11,0,1,0,1,0,17
Mosnang,0,7,0,27,0,0,0,1,0,17
Bütschwil-Ganterschwil,0,3,0,35,0,3,0,0,0,17
Neckertal,3,7,4,26,0,0,0,2,1,17
Degersheim,1,3,0,20,0,6,0,3,0,17
Flawil,0,3,0,52,0,38,0,0,0,17
Jonschwil,0,1,1,52,0,26,0,0,0,17
Oberuzwil,0,3,2,40,0,13,0,1,0,17
Uzwil,0,2,2,74,0,58,0,0,0,17
Niederbüren,0,5,0,17,0,0,0,2,0,17
Niederhelfenschwil,1,5,0,29,0,33,0,0,1,17
Oberbüren,0,5,3,70,0,10,0,0,0,17
Zuzwil (SG),0,3,2,30,0,37,0,1,1,17
Wil (SG),0,2,3,89,0,65,0,1,0,17
Andwil (SG),0,2,0,41,0,0,0,3,0,17
Gaiserwald,0,1,6,31,1,5,0,0,0,17
Gossau (SG),0,2,0,47,0,52,0,1,1,17
Waldkirch,0,1,5,56,0,0,0,3,0,17
Vaz/Obervaz,0,3,18,53,0,0,0,0,4,18
Lantsch/Lenz,0,0,0,20,0,0,0,0,0,18
Schmitten (GR),0,0,0,1,0,1,0,0,0,18
Albula/Alvra,0,5,12,15,0,1,0,0,7,18
Surses,0,12,9,37,0,0,0,0,26,18
Bergün Filisur,0,3,1,4,0,0,0,0,0,18
Brusio,0,0,0,4,0,0,0,0,1,18
Poschiavo,3,8,2,19,0,0,0,2,4,18
Falera,0,2,5,15,2,0,0,0,0,18
Laax,1,19,2,38,1,0,0,1,1,18
Sagogn,0,4,0,12,1,0,0,0,0,18
Schluein,0,0,0,2,0,0,0,0,0,18
Vals,0,1,0,9,0,0,0,0,4,18
Lumnezia,3,14,4,38,0,1,0,0,3,18
Ilanz/Glion,2,7,7,33,1,0,0,0,1,18
Fürstenau,0,0,0,1,0,0,0,0,0,18
Rothenbrunnen,0,0,1,6,0,0,0,0,0,18
Scharans,0,3,0,5,0,0,0,0,0,18
Sils im Domleschg,0,0,0,5,0,0,0,0,0,18
Cazis,0,5,2,15,0,0,0,0,1,18
Flerden,2,4,0,2,0,0,0,0,0,18
Masein,1,3,0,7,0,0,0,0,0,18
Thusis,0,1,1,30,0,0,0,0,0,18
Tschappina,0,2,0,1,0,0,0,0,21,18
Urmein,0,1,0,10,0,0,0,0,3,18
Safiental,1,4,2,1,0,0,0,1,0,18
Domleschg,0,5,1,17,0,0,0,0,1,18
Avers,0,1,0,1,0,0,0,0,0,18
Sufers,0,2,0,1,0,0,1,0,0,18
Andeer,0,1,0,8,0,0,0,0,0,18
Rongellen,0,0,0,0,0,0,0,0,0,18
Zillis-Reischen,0,1,0,3,0,0,0,0,0,18
Ferrera,0,1,0,1,0,0,0,0,0,18
Rheinwald,0,6,0,3,0,0,0,0,1,18
Muntogna da Schons,0,1,0,3,0,0,0,0,0,18
Bonaduz,0,3,2,40,0,0,0,0,6,18
Domat/Ems,0,4,13,89,0,19,0,0,0,18
Rhäzüns,0,5,3,29,0,0,0,0,1,18
Felsberg,1,1,3,39,0,0,0,0,0,18
Flims,0,4,9,57,0,3,0,0,4,18
Tamins,0,3,0,21,0,0,0,0,0,18
Trin,1,10,5,29,0,0,0,0,0,18
Zernez,1,6,0,22,0,1,0,4,4,18
Samnaun,0,1,0,16,0,0,0,1,0,18
Scuol,3,14,4,78,0,0,0,0,7,18
Valsot,0,2,1,12,0,0,0,0,0,18
Bever,0,0,2,3,0,0,0,0,0,18
Celerina/Schlarigna,0,1,18,10,2,0,0,0,0,18
Madulain,0,0,7,2,0,0,0,0,0,18
Pontresina,1,0,6,9,0,0,0,0,3,18
La Punt Chamues-ch,0,1,1,14,0,0,0,0,0,18
Samedan,0,9,19,12,0,0,0,0,0,18
St. Moritz,0,0,44,0,0,0,0,0,0,18
S-chanf,0,4,4,11,0,0,1,1,1,18
Sils im Engadin/Segl,0,0,1,3,0,0,0,0,0,18
Silvaplana,0,0,10,1,0,0,0,0,1,18
Zuoz,0,1,13,6,0,0,0,0,0,18
Bregaglia,1,4,2,18,1,0,0,0,13,18
Buseno,0,0,0,1,0,0,0,0,1,18
Castaneda,0,0,0,0,0,0,0,0,1,18
Rossa,0,0,1,0,0,0,0,0,0,18
Santa Maria in Calanca,0,0,1,0,0,0,0,0,0,18
Lostallo,2,1,0,3,0,0,0,0,11,18
Mesocco,0,3,3,1,0,0,0,0,26,18
Soazza,0,1,1,1,0,0,0,0,2,18
Cama,0,0,0,1,0,0,0,0,12,18
Grono,0,2,0,17,0,2,0,0,1,18
Roveredo (GR),0,1,3,18,1,0,0,0,3,18
San Vittore,1,1,2,15,0,0,0,0,0,18
Calanca,0,0,0,0,2,0,0,0,0,18
Val Müstair,0,6,0,22,0,0,0,1,1,18
Davos,1,13,35,59,11,2,0,6,1,18
Fideris,0,5,0,4,0,2,0,0,0,18
Furna,0,2,0,0,0,0,0,0,0,18
Jenaz,0,1,0,10,0,0,0,0,0,18
Klosters,0,9,19,35,4,5,0,2,1,18
Conters im Prättigau,0,1,0,2,0,1,0,0,0,18
Küblis,0,1,4,4,0,0,0,0,0,18
Luzein,2,8,1,21,0,1,1,0,2,18
Chur,2,7,5,80,0,99,0,2,0,18
Churwalden,0,4,3,33,1,0,0,0,2,18
Arosa,0,9,19,25,0,0,0,0,3,18
Trimmis,0,2,1,21,0,2,0,0,0,18
Untervaz,0,1,7,47,0,0,0,0,1,18
Zizers,0,1,9,23,2,0,0,0,0,18
Fläsch,0,1,0,13,0,0,0,0,0,18
Jenins,0,0,1,18,0,0,0,0,0,18
Maienfeld,0,0,6,32,0,0,0,4,1,18
Malans,1,1,4,23,0,0,0,0,0,18
Landquart,0,3,2,69,0,37,0,0,2,18
Grüsch,0,8,2,25,0,0,0,0,6,18
Schiers,0,6,4,17,0,0,1,0,1,18
Seewis im Prättigau,0,0,2,17,1,0,0,0,0,18
Breil/Brigels,0,6,6,31,0,0,0,5,1,18
Disentis/Mustér,0,2,3,9,0,0,0,1,2,18
Medel (Lucmagn),0,0,0,1,0,0,0,0,0,18
Sumvitg,0,4,0,2,0,0,0,0,1,18
Tujetsch,0,4,0,28,0,0,0,1,1,18
Trun,0,1,2,6,0,0,0,0,0,18
Obersaxen Mundaun,1,5,1,31,0,0,0,0,10,18
Aarau,0,5,8,79,0,31,0,0,0,19
Biberstein,0,2,0,51,0,0,0,0,0,19
Buchs (AG),0,7,0,34,0,24,0,11,0,19
Densbüren,0,1,0,4,0,1,0,0,0,19
Erlinsbach (AG),0,1,0,66,0,1,0,3,0,19
Gränichen,0,2,6,93,1,6,0,0,0,19
Hirschthal,0,0,1,20,2,0,0,6,0,19
Küttigen,1,1,1,113,0,5,0,5,0,19
Muhen,0,1,0,59,0,20,0,0,0,19
Oberentfelden,0,3,0,55,0,27,0,0,0,19
Suhr,0,0,2,41,0,25,0,1,0,19
Unterentfelden,0,3,2,28,0,16,0,0,0,19
Baden,0,2,3,99,0,40,0,49,0,19
Bellikon,0,1,2,38,0,0,0,0,0,19
Bergdietikon,0,0,0,37,0,0,0,0,0,19
Birmenstorf (AG),0,7,4,53,0,3,0,0,0,19
Ennetbaden,0,4,0,11,0,4,0,0,0,19
Fislisbach,0,0,0,47,0,5,0,0,1,19
Freienwil,0,1,1,45,0,0,0,0,0,19
Gebenstorf,0,0,0,59,0,10,0,0,0,19
Killwangen,1,0,10,26,0,0,0,5,0,19
Künten,0,0,0,16,0,0,0,0,0,19
Mägenwil,0,0,0,46,0,6,0,0,0,19
Mellingen,0,7,4,19,0,5,0,0,0,19
Neuenhof,0,0,3,28,0,17,0,0,0,19
Niederrohrdorf,0,0,0,69,0,0,0,9,0,19
Oberrohrdorf,0,0,0,71,0,0,0,0,0,19
Obersiggenthal,0,6,0,64,0,2,0,13,0,19
Remetschwil,0,2,0,31,0,0,0,0,0,19
Spreitenbach,0,6,0,26,1,25,0,0,0,19
Stetten (AG),0,0,6,50,0,0,0,0,0,19
Untersiggenthal,0,9,4,39,0,18,0,28,0,19
Wettingen,0,1,0,79,0,41,0,1,0,19
Wohlenschwil,0,1,0,23,0,1,0,0,1,19
Würenlingen,0,1,0,27,0,0,0,41,0,19
Würenlos,0,4,10,76,0,0,0,0,0,19
Ehrendingen,1,2,8,46,1,0,0,0,1,19
Arni (AG),0,0,12,23,0,0,0,0,0,19
Berikon,0,0,1,16,0,0,0,0,0,19
Bremgarten (AG),0,1,6,43,0,0,0,22,0,19
Büttikon,0,0,0,7,0,27,0,0,0,19
Dottikon,0,3,3,27,0,1,0,12,0,19
Eggenwil,0,0,0,31,0,0,0,0,0,19
Fischbach-Göslikon,0,2,1,22,0,0,1,0,0,19
Hägglingen,0,0,1,47,0,0,0,21,2,19
Jonen,0,0,1,51,0,0,0,0,0,19
Niederwil (AG),0,1,13,27,0,0,0,0,0,19
Oberlunkhofen,0,0,7,34,0,0,0,0,0,19
Oberwil-Lieli,0,1,1,37,0,0,0,0,0,19
Rudolfstetten-Friedlisberg,0,5,6,43,0,0,0,0,0,19
Sarmenstorf,1,0,1,70,0,0,0,0,0,19
Tägerig,0,0,1,31,0,0,0,0,1,19
Uezwil,0,1,0,11,0,0,0,0,0,19
Unterlunkhofen,0,0,0,11,0,0,0,0,0,19
Villmergen,0,0,1,41,9,27,0,0,6,19
Widen,0,0,0,8,0,0,0,0,0,19
Wohlen (AG),0,0,0,86,0,34,0,0,0,19
Zufikon,0,2,6,44,0,1,0,11,0,19
Islisberg,0,1,0,11,0,0,0,1,0,19
Auenstein,0,0,2,37,0,0,0,0,1,19
Birr,0,0,0,49,0,7,0,0,0,19
Birrhard,0,0,0,18,0,0,0,0,0,19
Brugg,0,1,0,27,0,19,0,0,0,19
Habsburg,0,1,0,10,0,0,0,0,0,19
Hausen (AG),0,0,0,11,0,19,0,0,0,19
Lupfig,0,8,0,23,0,19,0,0,1,19
Mandach,0,2,0,4,0,0,0,0,0,19
Mönthal,1,0,1,3,0,0,0,0,0,19
Mülligen,0,0,0,23,0,3,0,0,0,19
Remigen,0,1,0,18,0,0,0,0,0,19
Riniken,0,2,0,21,0,0,0,16,0,19
Rüfenach,0,1,1,20,0,7,0,2,1,19
Thalheim (AG),0,1,1,6,0,0,0,0,0,19
Veltheim (AG),1,8,7,14,0,0,0,4,0,19
Villigen,0,0,0,29,0,1,0,13,0,19
Windisch,0,0,2,26,1,3,0,0,0,19
Bözberg,0,3,2,18,0,2,0,0,0,19
Schinznach,0,1,0,21,0,0,0,2,0,19
Beinwil am See,2,4,2,50,0,1,0,0,0,19
Birrwil,0,0,1,9,0,0,0,0,0,19
Dürrenäsch,0,1,1,27,0,0,0,2,0,19
Gontenschwil,0,0,0,5,0,0,0,0,5,19
Holziken,0,1,0,9,0,0,0,0,0,19
Leimbach (AG),0,2,0,8,0,0,0,0,0,19
Leutwil,0,0,3,11,0,0,0,2,2,19
Menziken,0,0,3,55,0,0,0,0,0,19
Oberkulm,1,3,2,14,0,0,0,1,0,19
Reinach (AG),0,4,0,54,0,1,0,0,0,19
Schlossrued,0,0,0,2,0,0,0,0,0,19
Schmiedrued,0,2,1,3,0,0,0,1,0,19
Schöftland,0,3,16,41,0,16,0,0,0,19
Teufenthal (AG),0,0,1,14,0,0,0,0,0,19
Unterkulm,0,0,0,7,0,1,0,1,0,19
Zetzwil,0,0,1,19,0,0,0,0,2,19
Eiken,0,1,1,40,0,0,0,0,0,19
Frick,0,1,0,76,0,52,0,0,0,19
Gansingen,0,0,0,16,0,0,0,0,0,19
Gipf-Oberfrick,0,3,0,51,0,13,0,0,2,19
Kaisten,0,2,3,54,0,0,1,0,1,19
Laufenburg,0,2,0,37,0,0,0,0,0,19
Münchwilen (AG),0,4,0,17,0,0,0,0,0,19
Oberhof,0,1,0,9,0,0,0,0,0,19
Oeschgen,0,0,1,28,0,0,0,0,0,19
Schwaderloch,0,0,2,5,0,0,0,0,1,19
Sisseln,0,1,0,38,0,0,0,0,0,19
Wittnau,0,4,0,27,0,0,0,0,0,19
Wölflinswil,0,2,0,29,0,0,0,1,2,19
Zeihen,0,0,1,25,0,1,0,0,1,19
Mettauertal,0,2,1,21,0,1,0,0,0,19
Böztal,0,3,5,58,1,1,0,2,0,19
Herznach-Ueken,0,1,5,70,0,0,0,0,0,19
Ammerswil,0,0,1,11,0,0,0,0,1,19
Boniswil,1,0,0,27,0,0,0,0,0,19
Brunegg,0,6,0,9,0,7,0,0,0,19
Dintikon,0,10,2,14,0,18,0,17,0,19
Egliswil,0,0,0,17,0,3,0,0,0,19
Fahrwangen,0,4,2,21,0,0,0,2,0,19
Hallwil,0,0,3,3,0,2,0,0,1,19
Hendschiken,0,0,0,9,0,1,0,0,1,19
Holderbank (AG),0,0,0,4,0,6,0,0,0,19
Hunzenschwil,0,7,33,25,0,17,0,0,1,19
Lenzburg,0,1,0,57,0,14,0,12,0,19
Meisterschwanden,0,1,4,74,0,0,0,0,1,19
Möriken-Wildegg,0,1,1,62,0,20,0,5,2,19
Niederlenz,2,1,0,58,1,16,0,0,0,19
Othmarsingen,0,0,3,45,0,2,0,0,0,19
Rupperswil,0,0,0,45,0,20,0,0,0,19
Schafisheim,0,1,0,49,0,0,0,0,0,19
Seengen,0,1,1,81,1,16,0,0,0,19
Seon,0,3,2,43,0,3,0,3,0,19
Staufen,0,1,1,11,0,28,0,0,0,19
Abtwil,0,3,4,35,0,0,0,2,0,19
Aristau,0,1,4,31,1,0,0,0,0,19
Auw,0,2,4,31,0,1,0,5,0,19
Beinwil (Freiamt),0,5,1,27,0,0,0,0,2,19
Besenbüren,0,0,1,6,0,0,0,0,0,19
Bettwil,0,1,0,7,0,0,0,2,0,19
Boswil,0,10,2,23,0,1,0,0,0,19
Bünzen,0,1,2,26,0,0,0,0,0,19
Buttwil,0,1,0,19,0,0,0,0,0,19
Dietwil,0,4,0,41,0,0,0,0,0,19
Geltwil,0,2,0,7,0,0,0,0,0,19
Kallern,0,0,2,6,0,0,0,0,2,19
Merenschwand,1,3,6,64,2,1,0,1,0,19
Mühlau,0,0,2,16,0,0,0,0,0,19
Muri (AG),0,2,3,71,0,0,1,37,0,19
Oberrüti,0,21,0,19,0,0,0,0,0,19
Rottenschwil,0,0,1,20,0,0,0,0,0,19
Sins,0,14,0,42,0,17,0,1,0,19
Waltenschwil,0,0,2,56,0,18,0,1,0,19
Hellikon,0,1,0,20,0,0,0,0,0,19
Kaiseraugst,0,9,0,19,0,10,0,1,0,19
Magden,0,9,5,122,1,0,0,1,0,19
Möhlin,0,112,27,85,0,0,0,7,2,19
Mumpf,0,0,0,16,0,0,0,0,2,19
Obermumpf,0,0,1,9,0,0,0,0,0,19
Olsberg,0,2,0,7,0,0,0,0,0,19
Rheinfelden,1,1,1,10,1,18,0,47,0,19
Schupfart,0,0,3,19,0,0,0,0,1,19
Stein (AG),1,1,1,30,0,13,0,0,2,19
Wallbach,1,2,0,48,0,16,0,0,0,19
Wegenstetten,0,0,0,8,0,0,0,0,0,19
Zeiningen,0,2,2,50,0,0,0,0,0,19
Zuzgen,1,0,0,11,0,0,0,0,0,19
Aarburg,0,0,3,52,1,12,0,0,0,19
Bottenwil,0,1,0,9,0,0,0,0,0,19
Brittnau,0,2,1,28,1,1,0,0,1,19
Kirchleerau,0,0,0,3,0,8,0,0,0,19
Kölliken,0,2,0,50,0,7,0,0,0,19
Moosleerau,0,0,7,0,0,5,0,0,0,19
Murgenthal,0,0,2,34,1,0,0,0,0,19
Oftringen,0,13,0,101,3,67,0,1,0,19
Reitnau,0,0,11,7,0,0,0,0,1,19
Rothrist,0,6,0,104,0,7,0,5,0,19
Safenwil,0,1,2,57,0,0,0,0,0,19
Staffelbach,0,0,0,6,0,4,0,1,0,19
Strengelbach,0,6,0,40,0,12,0,0,2,19
Uerkheim,0,1,1,17,0,0,0,0,0,19
Vordemwald,0,1,0,24,0,0,0,1,0,19
Wiliberg,0,0,0,2,0,0,0,0,1,19
Zofingen,1,3,1,39,0,17,0,0,0,19
Böttstein,0,0,0,6,0,0,0,8,0,19
Döttingen,0,0,1,33,0,0,0,23,0,19
Endingen,0,0,3,9,0,0,0,39,0,19
Fisibach,0,1,0,7,0,0,0,0,0,19
Full-Reuenthal,1,0,0,5,0,0,0,0,0,19
Klingnau,0,0,0,13,0,0,0,8,0,19
Koblenz,0,0,0,13,0,0,0,0,0,19
Leibstadt,0,0,0,9,0,0,0,0,0,19
Lengnau (AG),0,0,0,46,1,0,0,2,0,19
Leuggern,1,0,2,16,0,0,0,2,0,19
Mellikon,0,0,0,0,0,0,0,0,0,19
Schneisingen,0,0,1,24,0,0,0,11,0,19
Siglistorf,0,0,0,7,0,0,0,0,0,19
Tegerfelden,1,0,3,19,0,0,0,0,0,19
Zurzach,0,2,5,60,0,6,0,1,0,19
Arbon,0,2,6,46,0,28,0,22,0,20
Dozwil,0,3,0,20,0,2,0,0,0,20
Egnach,0,3,2,43,0,14,0,2,1,20
Hefenhofen,0,0,2,10,0,7,0,0,0,20
Horn,0,0,1,8,0,13,0,7,0,20
Kesswil,0,3,0,13,0,10,0,0,0,20
Roggwil (TG),0,2,5,32,1,13,0,0,0,20
Romanshorn,0,0,5,62,0,35,0,10,0,20
Salmsach,0,0,0,30,0,5,0,0,0,20
Sommeri,0,0,0,11,0,0,1,2,0,20
Uttwil,0,0,4,24,2,17,0,0,1,20
Amriswil,0,6,2,76,0,30,0,1,0,20
Bischofszell,0,0,1,38,0,4,0,0,0,20
Erlen,0,3,1,35,0,21,0,0,0,20
Hauptwil-Gottshaus,0,1,0,20,0,1,0,0,0,20
Hohentannen,0,0,3,3,0,1,0,3,0,20
Kradolf-Schönenberg,0,2,1,20,0,9,0,3,0,20
Sulgen,0,3,1,17,0,6,0,0,0,20
Zihlschlacht-Sitterdorf,0,1,3,34,0,1,0,0,0,20
Basadingen-Schlattingen,0,2,1,15,0,1,0,0,6,20
Diessenhofen,9,2,0,33,0,21,0,0,0,20
Schlatt (TG),3,0,1,20,0,1,0,2,1,20
Aadorf,0,5,1,81,0,31,0,14,0,20
Felben-Wellhausen,0,4,2,50,0,6,0,1,1,20
Frauenfeld,0,13,2,100,3,84,0,4,1,20
Gachnang,0,2,1,69,0,9,0,0,0,20
Hüttlingen,0,0,0,15,0,0,0,0,0,20
Matzingen,2,2,0,12,0,28,0,1,0,20
Neunforn,0,1,0,12,1,0,0,5,0,20
Stettfurt,0,0,0,12,0,6,0,1,0,20
Thundorf,0,1,6,11,0,0,0,0,0,20
Uesslingen-Buch,0,2,0,18,0,0,0,1,0,20
Warth-Weiningen,0,2,2,26,0,3,0,0,0,20
Altnau,0,1,0,40,0,9,0,4,0,20
Bottighofen,1,1,1,15,0,31,0,2,0,20
Ermatingen,0,1,1,44,0,12,0,0,1,20
Gottlieben,0,1,0,1,0,2,0,0,0,20
Güttingen,0,1,2,23,0,5,0,0,1,20
Kemmental,0,10,2,55,0,0,0,0,0,20
Kreuzlingen,0,17,3,138,0,128,0,0,0,20
Langrickenbach,0,1,1,31,0,0,0,0,0,20
Lengwil,0,4,11,30,0,4,0,1,0,20
Münsterlingen,1,0,0,42,1,29,0,1,0,20
Tägerwilen,0,0,1,51,0,11,0,0,0,20
Wäldi,0,2,2,17,0,4,0,3,1,20
Affeltrangen,0,6,6,35,0,4,0,0,0,20
Bettwiesen,0,2,0,14,0,22,0,0,0,20
Bichelsee-Balterswil,0,6,1,46,0,1,0,6,0,20
Braunau,0,3,0,12,0,0,0,0,0,20
Eschlikon,1,8,1,43,0,41,0,0,0,20
Fischingen,1,9,7,25,0,2,0,0,0,20
Lommis,0,1,0,20,0,0,0,0,1,20
Münchwilen (TG),0,0,3,34,1,42,0,3,0,20
Rickenbach (TG),0,0,0,7,0,14,0,0,0,20
Schönholzerswilen,0,3,0,16,0,0,0,0,0,20
Sirnach,0,0,1,64,0,42,0,1,0,20
Tobel-Tägerschen,0,0,4,29,0,3,0,0,0,20
Wängi,0,3,3,33,0,19,0,1,0,20
Wilen (TG),0,3,0,22,0,19,0,0,2,20
Wuppenau,0,5,1,19,0,0,0,0,0,20
Berlingen,1,2,1,8,1,9,0,0,0,20
Eschenz,0,1,0,26,0,12,1,1,0,20
Herdern,1,2,0,22,0,0,0,1,0,20
Homburg,0,4,2,22,3,0,0,1,0,20
Hüttwilen,0,0,0,47,0,11,0,2,1,20
Mammern,0,0,0,3,0,1,0,0,0,20
Müllheim,0,3,0,50,0,9,0,0,0,20
Pfyn,0,2,1,38,0,4,0,0,0,20
Raperswilen,1,0,1,6,0,0,0,0,0,20
Salenstein,0,2,0,19,0,5,0,1,1,20
Steckborn,0,2,0,37,0,8,0,0,0,20
Wagenhausen,0,2,1,19,0,3,0,9,1,20
Amlikon-Bissegg,0,0,0,41,0,1,0,1,1,20
Berg (TG),0,0,0,51,0,7,0,0,0,20
Birwinken,0,3,0,17,0,0,0,0,0,20
Bürglen (TG),1,3,1,17,0,18,0,1,0,20
Bussnang,0,0,0,33,0,4,0,0,0,20
Märstetten,0,1,0,38,0,14,0,0,0,20
Weinfelden,1,3,0,37,0,76,0,8,0,20
Wigoltingen,1,1,0,52,0,9,0,0,0,20
Arbedo-Castione,0,2,6,45,0,5,0,1,2,21
Bellinzona,0,29,82,270,7,62,2,9,13,21
Cadenazzo,0,1,23,16,0,2,0,0,0,21
Isone,1,0,0,2,0,0,0,0,0,21
Lumino,1,1,2,19,0,9,0,1,1,21
Sant'Antonino,0,3,6,14,0,6,1,0,0,21
Acquarossa,0,8,2,9,0,1,0,1,5,21
Blenio,0,8,2,10,0,2,0,2,2,21
Serravalle,0,1,2,11,0,2,0,0,0,21
Airolo,0,2,1,3,0,0,0,0,3,21
Bedretto,0,0,0,0,0,0,0,0,0,21
Dalpe,0,2,0,2,0,3,0,0,2,21
Faido,1,10,5,9,0,4,0,0,6,21
Giornico,1,0,0,1,0,2,0,0,1,21
Personico,0,0,0,1,0,1,0,0,0,21
Pollegio,1,0,1,1,0,1,0,0,0,21
Quinto,0,5,0,3,0,1,0,0,0,21
Ascona,0,0,10,30,0,8,0,0,2,21
Brione sopra Minusio,0,0,2,16,0,2,0,0,0,21
Brissago,0,1,3,20,0,3,0,1,0,21
Gordola,1,1,15,39,0,8,0,1,2,21
Lavertezzo,0,0,3,7,0,1,0,1,3,21
Locarno,2,3,22,47,0,2,1,2,2,21
Losone,0,2,11,25,0,4,0,2,1,21
Mergoscia,0,1,0,3,0,0,0,0,0,21
Minusio,1,4,12,24,0,11,0,1,2,21
Muralto,0,0,3,1,0,0,0,0,0,21
Orselina,0,1,2,11,0,0,0,0,0,21
Ronco sopra Ascona,0,1,3,3,0,1,0,0,0,21
Tenero-Contra,0,3,8,17,0,4,0,0,0,21
Onsernone,0,2,2,0,0,1,0,0,0,21
Cugnasco-Gerra,1,5,19,51,2,10,0,1,1,21
Agno,0,3,8,6,0,8,0,1,2,21
Aranno,1,1,0,5,0,1,0,0,0,21
Arogno,0,2,0,4,0,3,0,0,0,21
Bedano,0,3,1,8,0,8,0,0,0,21
Bioggio,0,2,1,17,0,11,0,1,0,21
Bissone,0,0,3,1,0,0,0,0,1,21
Brusino Arsizio,0,0,1,3,0,2,0,0,0,21
Cademario,0,2,0,11,0,2,0,0,0,21
Cadempino,0,0,0,6,0,12,0,0,2,21
Canobbio,0,2,2,13,0,7,0,0,0,21
Caslano,0,1,38,21,0,5,0,1,1,21
Comano,0,5,0,23,0,24,0,0,1,21
Cureglia,2,1,0,5,0,6,0,0,0,21
Grancia,0,1,0,4,0,25,0,0,1,21
Gravesano,0,1,0,7,0,7,0,0,0,21
Lamone,0,0,8,13,0,4,0,0,1,21
Lugano,4,22,33,127,0,213,0,7,7,21
Magliaso,1,2,0,11,0,3,0,1,2,21
Manno,1,1,1,10,0,13,0,0,0,21
Massagno,0,0,2,3,0,7,0,2,0,21
Melide,0,1,1,7,0,1,0,0,0,21
Mezzovico-Vira,0,2,6,40,0,0,0,0,0,21
Morcote,0,0,0,5,0,0,0,0,1,21
Muzzano,0,1,4,5,0,3,0,0,0,21
Neggio,0,0,0,1,0,0,0,0,0,21
Origlio,0,1,0,17,0,4,0,2,0,21
Paradiso,0,0,2,1,0,3,0,1,0,21
Ponte Capriasca,0,1,5,4,0,2,0,0,0,21
Porza,0,1,1,9,0,6,0,0,0,21
Pura,0,0,1,31,0,3,0,0,0,21
Savosa,0,0,1,3,0,6,0,0,0,21
Sorengo,0,0,1,4,0,7,0,0,1,21
Capriasca,0,9,21,38,0,13,0,0,3,21
Torricella-Taverne,0,4,4,31,1,13,0,0,2,21
Vernate,1,1,10,12,0,2,0,0,2,21
Vezia,0,0,4,9,0,13,0,1,0,21
Vico Morcote,0,0,1,3,0,2,0,2,1,21
Collina d'Oro,0,2,4,22,0,37,1,2,0,21
Alto Malcantone,0,3,0,22,1,3,0,0,3,21
Monteceneri,0,7,5,58,1,11,1,1,3,21
Tresa,0,2,7,14,0,4,0,0,5,21
Val Mara,0,2,2,25,0,6,0,0,2,21
Balerna,0,1,3,4,0,10,0,0,0,21
Castel San Pietro,0,0,1,18,1,2,0,1,1,21
Chiasso,0,3,2,4,1,12,1,0,1,21
Coldrerio,0,2,2,13,0,8,0,0,0,21
Mendrisio,1,13,28,70,1,50,0,4,4,21
Morbio Inferiore,0,6,5,21,0,41,0,0,1,21
Novazzano,0,0,1,16,0,17,0,1,0,21
